time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	36	12	1624	6619	45.00	551.00
1970-01-01 01:00:01	35	10	1512	5536	43.00	553.00
1970-01-01 01:00:02	34	8	1478	4104	43.00	513.00
1970-01-01 01:00:03	31	11	1339	5708	43.00	518.00
1970-01-01 01:00:04	33	10	1343	5392	40.00	539.00
1970-01-01 01:00:05	36	8	1653	4196	45.00	524.00
1970-01-01 01:00:06	33	10	1406	5339	42.00	533.00
1970-01-01 01:00:07	33	11	1429	5541	43.00	503.00
1970-01-01 01:00:08	31	9	1301	4615	41.00	512.00
1970-01-01 01:00:09	37	12	1500	5958	40.00	496.00
1970-01-01 01:00:10	31	11	1403	5497	45.00	499.00
1970-01-01 01:00:11	38	11	1639	5610	43.00	510.00
1970-01-01 01:00:12	34	10	1476	4879	43.00	487.00
1970-01-01 01:00:13	37	9	1585	4365	42.00	485.00
1970-01-01 01:00:14	35	12	1528	6174	43.00	514.00
1970-01-01 01:00:15	38	7	1656	3249	43.00	464.00
1970-01-01 01:00:16	38	10	1618	4891	42.00	489.00
1970-01-01 01:00:17	36	8	1541	3880	42.00	485.00
1970-01-01 01:00:18	34	8	1527	3657	44.00	457.00
1970-01-01 01:00:19	43	12	1868	5796	43.00	483.00
1970-01-01 01:00:20	38	11	1544	5364	40.00	487.00
1970-01-01 01:00:21	37	10	1663	5031	44.00	503.00
1970-01-01 01:00:22	33	9	1448	4105	43.00	456.00
1970-01-01 01:00:23	41	11	1702	4803	41.00	436.00
1970-01-01 01:00:24	39	12	1680	5777	43.00	481.00
1970-01-01 01:00:25	38	12	1677	5528	44.00	460.00
1970-01-01 01:00:26	35	10	1536	4588	43.00	458.00
1970-01-01 01:00:27	39	12	1765	5057	45.00	421.00
1970-01-01 01:00:28	33	13	1329	5875	40.00	451.00
1970-01-01 01:00:29	29	10	1255	4021	43.00	402.00
1970-01-01 01:00:30	38	10	1594	4595	41.00	459.00
1970-01-01 01:00:31	39	13	1688	5608	43.00	431.00
1970-01-01 01:00:32	43	11	1841	4692	42.00	426.00
1970-01-01 01:00:33	38	8	1743	3171	45.00	396.00
1970-01-01 01:00:34	36	11	1610	4365	44.00	396.00
1970-01-01 01:00:35	37	11	1560	4440	42.00	403.00
1970-01-01 01:00:36	38	8	1633	3443	42.00	430.00
1970-01-01 01:00:37	37	11	1606	4334	43.00	394.00
1970-01-01 01:00:38	39	11	1640	4243	42.00	385.00
1970-01-01 01:00:39	32	11	1296	4556	40.00	414.00
1970-01-01 01:00:40	42	11	1828	4445	43.00	404.00
1970-01-01 01:00:41	34	14	1403	5533	41.00	395.00
1970-01-01 01:00:42	29	14	1235	5284	42.00	377.00
1970-01-01 01:00:43	31	11	1379	4098	44.00	372.00
1970-01-01 01:00:44	41	16	1808	6160	44.00	385.00
1970-01-01 01:00:45	26	12	1170	4738	45.00	394.00
1970-01-01 01:00:46	34	8	1440	2761	42.00	345.00
1970-01-01 01:00:47	42	10	1757	3594	41.00	359.00
1970-01-01 01:00:48	34	14	1498	5093	44.00	363.00
1970-01-01 01:00:49	41	13	1782	4728	43.00	363.00
1970-01-01 01:00:50	30	12	1249	4073	41.00	339.00
1970-01-01 01:00:51	36	9	1499	3103	41.00	344.00
1970-01-01 01:00:52	28	11	1137	3965	40.00	360.00
1970-01-01 01:00:53	39	12	1746	4257	44.00	354.00
1970-01-01 01:00:54	27	12	1122	4425	41.00	368.00
1970-01-01 01:00:55	41	12	1798	4250	43.00	354.00
1970-01-01 01:00:56	42	13	1855	4544	44.00	349.00
1970-01-01 01:00:57	29	10	1263	3529	43.00	352.00
1970-01-01 01:00:58	32	13	1368	3913	42.00	301.00
1970-01-01 01:00:59	27	12	1201	3699	44.00	308.00
1970-01-01 01:01:00	37	12	1654	4045	44.00	337.00
1970-01-01 01:01:01	32	10	1437	3146	44.00	314.00
1970-01-01 01:01:02	35	13	1558	4017	44.00	309.00
1970-01-01 01:01:03	29	14	1246	4604	42.00	328.00
1970-01-01 01:01:04	37	12	1660	3763	44.00	313.00
1970-01-01 01:01:05	41	14	1799	4224	43.00	301.00
1970-01-01 01:01:06	35	9	1503	2431	42.00	270.00
1970-01-01 01:01:07	34	14	1428	4415	42.00	315.00
1970-01-01 01:01:08	35	14	1548	4107	44.00	293.00
1970-01-01 01:01:09	39	14	1713	4261	43.00	304.00
