time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	41	83
1970-01-01 01:00:00.000000	in	udp:data	513	555
1970-01-01 01:00:00.032258	out	udp:data	44	86
1970-01-01 01:00:00.064516	out	udp:data	56	98
1970-01-01 01:00:00.090909	in	udp:data	536	578
1970-01-01 01:00:00.096774	out	udp:data	35	77
1970-01-01 01:00:00.129032	out	udp:data	54	96
1970-01-01 01:00:00.161290	out	udp:data	47	89
1970-01-01 01:00:00.181818	in	udp:data	542	584
1970-01-01 01:00:00.193548	out	udp:data	47	89
1970-01-01 01:00:00.225806	out	udp:data	48	90
1970-01-01 01:00:00.258065	out	udp:data	48	90
1970-01-01 01:00:00.272727	in	udp:data	573	615
1970-01-01 01:00:00.290323	out	udp:data	54	96
1970-01-01 01:00:00.322581	out	udp:data	42	84
1970-01-01 01:00:00.354839	out	udp:data	33	75
1970-01-01 01:00:00.363636	in	udp:data	555	597
1970-01-01 01:00:00.387097	out	udp:data	43	85
1970-01-01 01:00:00.419355	out	udp:data	30	72
1970-01-01 01:00:00.451613	out	udp:data	42	84
1970-01-01 01:00:00.454545	in	udp:data	505	547
1970-01-01 01:00:00.483871	out	udp:data	45	87
1970-01-01 01:00:00.516129	out	udp:data	54	96
1970-01-01 01:00:00.545455	in	udp:data	433	475
1970-01-01 01:00:00.548387	out	udp:data	47	89
1970-01-01 01:00:00.580645	out	udp:data	33	75
1970-01-01 01:00:00.612903	out	udp:data	29	71
1970-01-01 01:00:00.636364	in	udp:data	552	594
1970-01-01 01:00:00.645161	out	udp:data	22	64
1970-01-01 01:00:00.677419	out	udp:data	45	87
1970-01-01 01:00:00.709677	out	udp:data	44	86
1970-01-01 01:00:00.727273	in	udp:data	488	530
1970-01-01 01:00:00.741935	out	udp:data	39	81
1970-01-01 01:00:00.774194	out	udp:data	49	91
1970-01-01 01:00:00.806452	out	udp:data	42	84
1970-01-01 01:00:00.818182	in	udp:data	583	625
1970-01-01 01:00:00.838710	out	udp:data	36	78
1970-01-01 01:00:00.870968	out	udp:data	40	82
1970-01-01 01:00:00.903226	out	udp:data	36	78
1970-01-01 01:00:00.909091	in	udp:data	465	507
1970-01-01 01:00:00.935484	out	udp:data	59	101
1970-01-01 01:00:00.967742	out	udp:data	43	85
1970-01-01 01:00:01.000000	out	udp:data	48	90
1970-01-01 01:00:01.000000	in	udp:data	549	591
1970-01-01 01:00:01.023810	out	udp:data	35	77
1970-01-01 01:00:01.047619	out	udp:data	48	90
1970-01-01 01:00:01.071429	out	udp:data	45	87
1970-01-01 01:00:01.083333	in	udp:data	619	661
1970-01-01 01:00:01.095238	out	udp:data	46	88
1970-01-01 01:00:01.119048	out	udp:data	53	95
1970-01-01 01:00:01.142857	out	udp:data	42	84
1970-01-01 01:00:01.166667	out	udp:data	40	82
1970-01-01 01:00:01.166667	in	udp:data	645	687
1970-01-01 01:00:01.190476	out	udp:data	38	80
1970-01-01 01:00:01.214286	out	udp:data	36	78
1970-01-01 01:00:01.238095	out	udp:data	40	82
1970-01-01 01:00:01.250000	in	udp:data	507	549
1970-01-01 01:00:01.261905	out	udp:data	40	82
1970-01-01 01:00:01.285714	out	udp:data	46	88
1970-01-01 01:00:01.309524	out	udp:data	37	79
1970-01-01 01:00:01.333333	out	udp:data	48	90
1970-01-01 01:00:01.333333	in	udp:data	594	636
1970-01-01 01:00:01.357143	out	udp:data	38	80
1970-01-01 01:00:01.380952	out	udp:data	64	106
1970-01-01 01:00:01.404762	out	udp:data	29	71
1970-01-01 01:00:01.416667	in	udp:data	596	638
1970-01-01 01:00:01.428571	out	udp:data	57	99
1970-01-01 01:00:01.452381	out	udp:data	53	95
