time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	30	72
1970-01-01 01:00:00.000000	in	udp:data	538	580
1970-01-01 01:00:00.024390	out	udp:data	47	89
1970-01-01 01:00:00.048780	out	udp:data	45	87
1970-01-01 01:00:00.073171	out	udp:data	54	96
1970-01-01 01:00:00.097561	out	udp:data	53	95
1970-01-01 01:00:00.100000	in	udp:data	567	609
1970-01-01 01:00:00.121951	out	udp:data	48	90
1970-01-01 01:00:00.146341	out	udp:data	43	85
1970-01-01 01:00:00.170732	out	udp:data	41	83
1970-01-01 01:00:00.195122	out	udp:data	41	83
1970-01-01 01:00:00.200000	in	udp:data	559	601
1970-01-01 01:00:00.219512	out	udp:data	63	105
1970-01-01 01:00:00.243902	out	udp:data	38	80
1970-01-01 01:00:00.268293	out	udp:data	58	100
1970-01-01 01:00:00.292683	out	udp:data	43	85
1970-01-01 01:00:00.300000	in	udp:data	616	658
1970-01-01 01:00:00.317073	out	udp:data	59	101
1970-01-01 01:00:00.341463	out	udp:data	46	88
1970-01-01 01:00:00.365854	out	udp:data	43	85
1970-01-01 01:00:00.390244	out	udp:data	45	87
1970-01-01 01:00:00.400000	in	udp:data	525	567
1970-01-01 01:00:00.414634	out	udp:data	38	80
1970-01-01 01:00:00.439024	out	udp:data	43	85
1970-01-01 01:00:00.463415	out	udp:data	42	84
1970-01-01 01:00:00.487805	out	udp:data	40	82
1970-01-01 01:00:00.500000	in	udp:data	501	543
1970-01-01 01:00:00.512195	out	udp:data	44	86
1970-01-01 01:00:00.536585	out	udp:data	39	81
1970-01-01 01:00:00.560976	out	udp:data	52	94
1970-01-01 01:00:00.585366	out	udp:data	28	70
1970-01-01 01:00:00.600000	in	udp:data	572	614
1970-01-01 01:00:00.609756	out	udp:data	60	102
1970-01-01 01:00:00.634146	out	udp:data	43	85
1970-01-01 01:00:00.658537	out	udp:data	36	78
1970-01-01 01:00:00.682927	out	udp:data	47	89
1970-01-01 01:00:00.700000	in	udp:data	620	662
1970-01-01 01:00:00.707317	out	udp:data	51	93
1970-01-01 01:00:00.731707	out	udp:data	36	78
1970-01-01 01:00:00.756098	out	udp:data	45	87
1970-01-01 01:00:00.780488	out	udp:data	61	103
1970-01-01 01:00:00.800000	in	udp:data	519	561
1970-01-01 01:00:00.804878	out	udp:data	43	85
1970-01-01 01:00:00.829268	out	udp:data	35	77
1970-01-01 01:00:00.853659	out	udp:data	38	80
1970-01-01 01:00:00.878049	out	udp:data	42	84
1970-01-01 01:00:00.900000	in	udp:data	653	695
1970-01-01 01:00:00.902439	out	udp:data	27	69
1970-01-01 01:00:00.926829	out	udp:data	56	98
1970-01-01 01:00:00.951220	out	udp:data	41	83
1970-01-01 01:00:00.975610	out	udp:data	37	79
1970-01-01 01:00:01.000000	out	udp:data	41	83
1970-01-01 01:00:01.000000	in	udp:data	489	531
1970-01-01 01:00:01.032258	out	udp:data	46	88
1970-01-01 01:00:01.064516	out	udp:data	49	91
1970-01-01 01:00:01.096774	out	udp:data	53	95
1970-01-01 01:00:01.111111	in	udp:data	628	670
1970-01-01 01:00:01.129032	out	udp:data	51	93
1970-01-01 01:00:01.161290	out	udp:data	48	90
1970-01-01 01:00:01.193548	out	udp:data	55	97
1970-01-01 01:00:01.222222	in	udp:data	523	565
1970-01-01 01:00:01.225806	out	udp:data	50	92
1970-01-01 01:00:01.258065	out	udp:data	54	96
1970-01-01 01:00:01.290323	out	udp:data	28	70
1970-01-01 01:00:01.322581	out	udp:data	40	82
1970-01-01 01:00:01.333333	in	udp:data	549	591
1970-01-01 01:00:01.354839	out	udp:data	43	85
1970-01-01 01:00:01.387097	out	udp:data	47	89
1970-01-01 01:00:01.419355	out	udp:data	32	74
1970-01-01 01:00:01.444444	in	udp:data	626	668
1970-01-01 01:00:01.451613	out	udp:data	42	84
1970-01-01 01:00:01.483871	out	udp:data	55	97
1970-01-01 01:00:01.516129	out	udp:data	42	84
1970-01-01 01:00:01.548387	out	udp:data	48	90
1970-01-01 01:00:01.555556	in	udp:data	533	575
1970-01-01 01:00:01.580645	out	udp:data	36	78
1970-01-01 01:00:01.612903	out	udp:data	33	75
1970-01-01 01:00:01.645161	out	udp:data	46	88
1970-01-01 01:00:01.666667	in	udp:data	690	732
1970-01-01 01:00:01.677419	out	udp:data	30	72
1970-01-01 01:00:01.709677	out	udp:data	38	80
1970-01-01 01:00:01.741935	out	udp:data	44	86
1970-01-01 01:00:01.774194	out	udp:data	27	69
1970-01-01 01:00:01.777778	in	udp:data	582	624
1970-01-01 01:00:01.806452	out	udp:data	29	71
1970-01-01 01:00:01.838710	out	udp:data	39	81
1970-01-01 01:00:01.870968	out	udp:data	44	86
1970-01-01 01:00:01.888889	in	udp:data	555	597
1970-01-01 01:00:01.903226	out	udp:data	52	94
1970-01-01 01:00:01.935484	out	udp:data	58	100
1970-01-01 01:00:01.967742	out	udp:data	30	72
1970-01-01 01:00:02.000000	out	udp:data	38	80
1970-01-01 01:00:02.000000	in	udp:data	582	624
1970-01-01 01:00:02.025641	out	udp:data	47	89
1970-01-01 01:00:02.051282	out	udp:data	62	104
1970-01-01 01:00:02.076923	out	udp:data	46	88
1970-01-01 01:00:02.100000	in	udp:data	592	634
1970-01-01 01:00:02.102564	out	udp:data	32	74
1970-01-01 01:00:02.128205	out	udp:data	48	90
1970-01-01 01:00:02.153846	out	udp:data	51	93
1970-01-01 01:00:02.179487	out	udp:data	43	85
1970-01-01 01:00:02.200000	in	udp:data	649	691
1970-01-01 01:00:02.205128	out	udp:data	47	89
1970-01-01 01:00:02.230769	out	udp:data	45	87
1970-01-01 01:00:02.256410	out	udp:data	47	89
1970-01-01 01:00:02.282051	out	udp:data	56	98
1970-01-01 01:00:02.300000	in	udp:data	596	638
1970-01-01 01:00:02.307692	out	udp:data	38	80
1970-01-01 01:00:02.333333	out	udp:data	52	94
1970-01-01 01:00:02.358974	out	udp:data	37	79
1970-01-01 01:00:02.384615	out	udp:data	43	85
1970-01-01 01:00:02.400000	in	udp:data	491	533
1970-01-01 01:00:02.410256	out	udp:data	27	69
1970-01-01 01:00:02.435897	out	udp:data	39	81
1970-01-01 01:00:02.461538	out	udp:data	53	95
1970-01-01 01:00:02.487179	out	udp:data	47	89
1970-01-01 01:00:02.500000	in	udp:data	595	637
1970-01-01 01:00:02.512821	out	udp:data	44	86
1970-01-01 01:00:02.538462	out	udp:data	38	80
1970-01-01 01:00:02.564103	out	udp:data	45	87
1970-01-01 01:00:02.589744	out	udp:data	55	97
1970-01-01 01:00:02.600000	in	udp:data	541	583
1970-01-01 01:00:02.615385	out	udp:data	36	78
1970-01-01 01:00:02.641026	out	udp:data	49	91
1970-01-01 01:00:02.666667	out	udp:data	39	81
1970-01-01 01:00:02.692308	out	udp:data	32	74
1970-01-01 01:00:02.700000	in	udp:data	517	559
1970-01-01 01:00:02.717949	out	udp:data	50	92
1970-01-01 01:00:02.743590	out	udp:data	46	88
1970-01-01 01:00:02.769231	out	udp:data	27	69
1970-01-01 01:00:02.794872	out	udp:data	42	84
1970-01-01 01:00:02.800000	in	udp:data	536	578
1970-01-01 01:00:02.820513	out	udp:data	50	92
1970-01-01 01:00:02.846154	out	udp:data	35	77
1970-01-01 01:00:02.871795	out	udp:data	40	82
1970-01-01 01:00:02.897436	out	udp:data	32	74
1970-01-01 01:00:02.900000	in	udp:data	546	588
1970-01-01 01:00:02.923077	out	udp:data	40	82
1970-01-01 01:00:02.948718	out	udp:data	43	85
