time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	37	10	1648	5436	44.00	543.00
1970-01-01 01:00:01	36	9	1483	4774	41.00	530.00
1970-01-01 01:00:02	36	15	1584	8052	44.00	536.00
1970-01-01 01:00:03	34	11	1506	5813	44.00	528.00
1970-01-01 01:00:04	41	8	1819	4077	44.00	509.00
1970-01-01 01:00:05	45	9	1951	4895	43.00	543.00
1970-01-01 01:00:06	39	9	1777	4782	45.00	531.00
1970-01-01 01:00:07	38	10	1707	5287	44.00	528.00
1970-01-01 01:00:08	37	11	1698	5781	45.00	525.00
1970-01-01 01:00:09	39	10	1658	5209	42.00	520.00
1970-01-01 01:00:10	40	9	1736	4992	43.00	554.00
1970-01-01 01:00:11	29	11	1294	5658	44.00	514.00
1970-01-01 01:00:12	40	11	1807	5558	45.00	505.00
1970-01-01 01:00:13	31	13	1358	6105	43.00	469.00
1970-01-01 01:00:14	36	10	1516	4590	42.00	459.00
1970-01-01 01:00:15	34	10	1467	5200	43.00	520.00
1970-01-01 01:00:16	43	10	1773	5353	41.00	535.00
1970-01-01 01:00:17	41	9	1757	4678	42.00	519.00
1970-01-01 01:00:18	30	8	1357	4069	45.00	508.00
1970-01-01 01:00:19	33	9	1437	4601	43.00	511.00
1970-01-01 01:00:20	32	13	1444	6083	45.00	467.00
1970-01-01 01:00:21	44	10	1793	4758	40.00	475.00
1970-01-01 01:00:22	32	10	1432	4436	44.00	443.00
1970-01-01 01:00:23	29	10	1247	4580	43.00	458.00
1970-01-01 01:00:24	40	14	1642	5888	41.00	420.00
1970-01-01 01:00:25	30	8	1365	3349	45.00	418.00
1970-01-01 01:00:26	32	12	1405	4949	43.00	412.00
1970-01-01 01:00:27	30	10	1330	4490	44.00	449.00
1970-01-01 01:00:28	34	9	1407	3719	41.00	413.00
1970-01-01 01:00:29	32	9	1416	4037	44.00	448.00
1970-01-01 01:00:30	37	12	1604	5413	43.00	451.00
1970-01-01 01:00:31	31	9	1353	3892	43.00	432.00
1970-01-01 01:00:32	35	11	1478	4660	42.00	423.00
1970-01-01 01:00:33	42	11	1850	4673	44.00	424.00
1970-01-01 01:00:34	41	11	1786	4508	43.00	409.00
1970-01-01 01:00:35	38	11	1603	4501	42.00	409.00
1970-01-01 01:00:36	35	11	1449	4651	41.00	422.00
1970-01-01 01:00:37	32	11	1370	4490	42.00	408.00
1970-01-01 01:00:38	31	12	1334	4963	43.00	413.00
1970-01-01 01:00:39	33	12	1411	4622	42.00	385.00
1970-01-01 01:00:40	38	12	1655	4345	43.00	362.00
1970-01-01 01:00:41	33	13	1464	5074	44.00	390.00
1970-01-01 01:00:42	33	9	1404	3327	42.00	369.00
1970-01-01 01:00:43	43	13	1820	4966	42.00	382.00
1970-01-01 01:00:44	41	18	1754	6542	42.00	363.00
1970-01-01 01:00:45	35	11	1574	4065	44.00	369.00
1970-01-01 01:00:46	30	9	1238	3455	41.00	383.00
1970-01-01 01:00:47	26	10	1146	3713	44.00	371.00
1970-01-01 01:00:48	37	10	1551	3897	41.00	389.00
1970-01-01 01:00:49	43	9	1860	3123	43.00	347.00
1970-01-01 01:00:50	37	12	1561	4179	42.00	348.00
1970-01-01 01:00:51	35	11	1642	3805	46.00	345.00
1970-01-01 01:00:52	35	11	1549	3613	44.00	328.00
1970-01-01 01:00:53	39	11	1661	3406	42.00	309.00
1970-01-01 01:00:54	32	14	1320	4565	41.00	326.00
1970-01-01 01:00:55	34	12	1373	4122	40.00	343.00
1970-01-01 01:00:56	36	11	1515	3566	42.00	324.00
1970-01-01 01:00:57	41	12	1703	4065	41.00	338.00
1970-01-01 01:00:58	43	11	1917	3754	44.00	341.00
1970-01-01 01:00:59	38	10	1665	3215	43.00	321.00
1970-01-01 01:01:00	38	11	1681	3532	44.00	321.00
1970-01-01 01:01:01	35	12	1503	3757	42.00	313.00
1970-01-01 01:01:02	36	10	1498	3388	41.00	338.00
1970-01-01 01:01:03	28	10	1156	3060	41.00	306.00
1970-01-01 01:01:04	34	12	1452	3783	42.00	315.00
1970-01-01 01:01:05	36	11	1468	3010	40.00	273.00
1970-01-01 01:01:06	43	16	1852	4328	43.00	270.00
1970-01-01 01:01:07	40	13	1672	3770	41.00	290.00
1970-01-01 01:01:08	35	12	1578	3312	45.00	276.00
1970-01-01 01:01:09	33	11	1401	3079	42.00	279.00
1970-01-01 01:01:10	41	15	1805	4554	44.00	303.00
1970-01-01 01:01:11	39	12	1697	3316	43.00	276.00
1970-01-01 01:01:12	38	10	1710	2366	45.00	236.00
1970-01-01 01:01:13	36	12	1563	3201	43.00	266.00
1970-01-01 01:01:14	36	15	1534	4288	42.00	285.00
1970-01-01 01:01:15	32	13	1406	3609	43.00	277.00
1970-01-01 01:01:16	34	10	1448	2616	42.00	261.00
1970-01-01 01:01:17	31	11	1334	2912	43.00	264.00
1970-01-01 01:01:18	35	13	1472	2900	42.00	223.00
1970-01-01 01:01:19	34	13	1441	3665	42.00	281.00
1970-01-01 01:01:20	38	16	1676	4121	44.00	257.00
1970-01-01 01:01:21	38	13	1600	3224	42.00	248.00
1970-01-01 01:01:22	45	15	2018	3284	44.00	218.00
1970-01-01 01:01:23	32	14	1308	3301	40.00	235.00
