time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	41	83
1970-01-01 01:00:00.000000	in	udp:data	550	592
1970-01-01 01:00:00.026316	out	udp:data	33	75
1970-01-01 01:00:00.052632	out	udp:data	38	80
1970-01-01 01:00:00.078947	out	udp:data	38	80
1970-01-01 01:00:00.105263	out	udp:data	34	76
1970-01-01 01:00:00.125000	in	udp:data	566	608
1970-01-01 01:00:00.131579	out	udp:data	50	92
1970-01-01 01:00:00.157895	out	udp:data	49	91
1970-01-01 01:00:00.184211	out	udp:data	55	97
1970-01-01 01:00:00.210526	out	udp:data	37	79
1970-01-01 01:00:00.236842	out	udp:data	51	93
1970-01-01 01:00:00.250000	in	udp:data	575	617
1970-01-01 01:00:00.263158	out	udp:data	25	67
1970-01-01 01:00:00.289474	out	udp:data	39	81
1970-01-01 01:00:00.315789	out	udp:data	38	80
1970-01-01 01:00:00.342105	out	udp:data	20	62
1970-01-01 01:00:00.368421	out	udp:data	49	91
1970-01-01 01:00:00.375000	in	udp:data	465	507
1970-01-01 01:00:00.394737	out	udp:data	29	71
1970-01-01 01:00:00.421053	out	udp:data	49	91
1970-01-01 01:00:00.447368	out	udp:data	33	75
1970-01-01 01:00:00.473684	out	udp:data	45	87
1970-01-01 01:00:00.500000	out	udp:data	40	82
1970-01-01 01:00:00.500000	in	udp:data	530	572
1970-01-01 01:00:00.526316	out	udp:data	65	107
1970-01-01 01:00:00.552632	out	udp:data	45	87
1970-01-01 01:00:00.578947	out	udp:data	46	88
1970-01-01 01:00:00.605263	out	udp:data	48	90
1970-01-01 01:00:00.625000	in	udp:data	546	588
1970-01-01 01:00:00.631579	out	udp:data	48	90
1970-01-01 01:00:00.657895	out	udp:data	33	75
1970-01-01 01:00:00.684211	out	udp:data	41	83
1970-01-01 01:00:00.710526	out	udp:data	38	80
1970-01-01 01:00:00.736842	out	udp:data	40	82
1970-01-01 01:00:00.750000	in	udp:data	548	590
1970-01-01 01:00:00.763158	out	udp:data	42	84
1970-01-01 01:00:00.789474	out	udp:data	40	82
1970-01-01 01:00:00.815789	out	udp:data	31	73
1970-01-01 01:00:00.842105	out	udp:data	51	93
1970-01-01 01:00:00.868421	out	udp:data	35	77
1970-01-01 01:00:00.875000	in	udp:data	496	538
1970-01-01 01:00:00.894737	out	udp:data	37	79
1970-01-01 01:00:00.921053	out	udp:data	43	85
1970-01-01 01:00:00.947368	out	udp:data	24	66
1970-01-01 01:00:00.973684	out	udp:data	36	78
1970-01-01 01:00:01.000000	out	udp:data	48	90
1970-01-01 01:00:01.000000	in	udp:data	549	591
1970-01-01 01:00:01.028571	out	udp:data	47	89
1970-01-01 01:00:01.057143	out	udp:data	51	93
1970-01-01 01:00:01.085714	out	udp:data	26	68
1970-01-01 01:00:01.114286	out	udp:data	54	96
1970-01-01 01:00:01.142857	out	udp:data	30	72
1970-01-01 01:00:01.171429	out	udp:data	50	92
1970-01-01 01:00:01.200000	out	udp:data	55	97
1970-01-01 01:00:01.200000	in	udp:data	479	521
1970-01-01 01:00:01.228571	out	udp:data	35	77
1970-01-01 01:00:01.257143	out	udp:data	49	91
1970-01-01 01:00:01.285714	out	udp:data	29	71
1970-01-01 01:00:01.314286	out	udp:data	44	86
1970-01-01 01:00:01.342857	out	udp:data	36	78
1970-01-01 01:00:01.371429	out	udp:data	39	81
1970-01-01 01:00:01.400000	out	udp:data	45	87
1970-01-01 01:00:01.400000	in	udp:data	480	522
