0	     7.007	     3.047
1	     7.012	     3.068
2	     7.016	     3.090
3	     7.021	     3.112
4	     7.026	     3.133
5	     7.031	     3.155
6	     7.036	     3.177
7	     7.041	     3.198
8	     7.034	     3.219
9	     7.026	     3.240
10	     7.019	     3.261
11	     7.012	     3.282
12	     7.004	     3.303
13	     6.996	     3.324
14	     6.987	     3.344
15	     6.978	     3.365
16	     6.978	     3.365
17	     6.978	     3.365
18	     6.978	     3.365
19	     6.978	     3.365
20	     6.978	     3.365
21	     6.978	     3.365
22	     6.978	     3.365
23	     6.978	     3.365
24	     6.983	     3.386
25	     6.987	     3.408
26	     6.992	     3.430
27	     6.997	     3.451
28	     7.001	     3.473
29	     7.006	     3.495
30	     7.000	     3.516
31	     6.994	     3.538
32	     6.988	     3.559
33	     6.982	     3.580
34	     6.976	     3.602
35	     6.970	     3.623
36	     6.964	     3.645
37	     6.951	     3.662
38	     6.937	     3.680
39	     6.929	     3.701
40	     6.921	     3.721
41	     6.912	     3.742
42	     6.904	     3.763
43	     6.895	     3.783
44	     6.887	     3.804
45	     6.879	     3.824
46	     6.870	     3.845
47	     6.876	     3.867
48	     6.881	     3.888
49	     6.886	     3.910
50	     6.891	     3.931
51	     6.897	     3.953
52	     6.902	     3.974
53	     6.907	     3.996
54	     6.913	     4.018
55	     6.917	     4.039
56	     6.922	     4.061
57	     6.927	     4.083
58	     6.932	     4.104
59	     6.937	     4.126
60	     6.941	     4.148
61	     6.946	     4.170
62	     6.950	     4.191
63	     6.955	     4.213
64	     6.959	     4.235
65	     6.960	     4.257
66	     6.960	     4.279
67	     6.950	     4.299
68	     6.939	     4.319
69	     6.939	     4.319
70	     6.939	     4.319
71	     6.939	     4.319
72	     6.939	     4.319
73	     6.939	     4.319
74	     6.939	     4.319
75	     6.939	     4.319
76	     6.939	     4.319
77	     6.939	     4.319
78	     6.949	     4.339
79	     6.958	     4.359
80	     6.968	     4.379
81	     6.977	     4.399
82	     6.987	     4.419
83	     6.996	     4.439
84	     6.995	     4.461
85	     6.995	     4.483
86	     6.994	     4.506
87	     6.993	     4.528
88	     6.992	     4.550
89	     6.991	     4.572
90	     6.991	     4.594
91	     6.990	     4.617
92	     6.989	     4.639
93	     6.992	     4.661
94	     6.995	     4.683
95	     6.998	     4.705
96	     7.002	     4.727
97	     7.020	     4.740
98	     7.037	     4.753
99	     7.055	     4.766
100	     7.073	     4.779
101	     7.093	     4.789
102	     7.113	     4.799
103	     7.133	     4.809
104	     7.153	     4.819
105	     7.173	     4.829
106	     7.193	     4.838
107	     7.208	     4.855
108	     7.223	     4.871
109	     7.238	     4.888
110	     7.252	     4.904
111	     7.257	     4.926
112	     7.261	     4.948
113	     7.266	     4.970
114	     7.270	     4.991
115	     7.275	     5.013
116	     7.280	     5.035
117	     7.285	     5.056
118	     7.290	     5.078
119	     7.295	     5.100
120	     7.300	     5.121
121	     7.304	     5.143
122	     7.309	     5.165
123	     7.314	     5.186
124	     7.325	     5.206
125	     7.335	     5.226
126	     7.346	     5.245
127	     7.357	     5.265
128	     7.357	     5.265
