time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	36	11	1601	5828	44.00	529.00
1970-01-01 01:00:01	36	9	1591	4966	44.00	551.00
1970-01-01 01:00:02	39	9	1815	4779	46.00	531.00
1970-01-01 01:00:03	30	11	1312	5597	43.00	508.00
1970-01-01 01:00:04	32	11	1367	5827	42.00	529.00
1970-01-01 01:00:05	29	9	1291	4974	44.00	552.00
1970-01-01 01:00:06	34	9	1491	4707	43.00	523.00
1970-01-01 01:00:07	31	10	1355	5192	43.00	519.00
1970-01-01 01:00:08	38	12	1672	5841	44.00	486.00
1970-01-01 01:00:09	38	8	1661	4056	43.00	507.00
1970-01-01 01:00:10	43	10	1887	4924	43.00	492.00
1970-01-01 01:00:11	39	9	1633	4581	41.00	509.00
1970-01-01 01:00:12	35	10	1481	5266	42.00	526.00
1970-01-01 01:00:13	37	9	1707	4581	46.00	509.00
1970-01-01 01:00:14	37	13	1654	6396	44.00	492.00
1970-01-01 01:00:15	37	10	1551	5146	41.00	514.00
1970-01-01 01:00:16	42	10	1791	5050	42.00	505.00
1970-01-01 01:00:17	29	8	1285	3908	44.00	488.00
1970-01-01 01:00:18	32	10	1409	4739	44.00	473.00
1970-01-01 01:00:19	40	12	1690	6171	42.00	514.00
1970-01-01 01:00:20	41	9	1777	4484	43.00	498.00
1970-01-01 01:00:21	40	8	1728	3505	43.00	438.00
1970-01-01 01:00:22	44	11	1953	4992	44.00	453.00
1970-01-01 01:00:23	27	10	1118	4541	41.00	454.00
1970-01-01 01:00:24	36	9	1579	4240	43.00	471.00
1970-01-01 01:00:25	36	9	1621	4027	45.00	447.00
1970-01-01 01:00:26	34	9	1496	3754	44.00	417.00
1970-01-01 01:00:27	30	9	1265	4192	42.00	465.00
1970-01-01 01:00:28	38	11	1669	4977	43.00	452.00
1970-01-01 01:00:29	33	10	1414	4230	42.00	423.00
1970-01-01 01:00:30	31	9	1363	4091	43.00	454.00
1970-01-01 01:00:31	33	9	1477	4112	44.00	456.00
1970-01-01 01:00:32	41	11	1753	5135	42.00	466.00
1970-01-01 01:00:33	23	12	1046	5107	45.00	425.00
1970-01-01 01:00:34	36	8	1563	3435	43.00	429.00
1970-01-01 01:00:35	36	14	1571	5913	43.00	422.00
1970-01-01 01:00:36	33	9	1376	3356	41.00	372.00
1970-01-01 01:00:37	35	12	1553	4801	44.00	400.00
1970-01-01 01:00:38	34	11	1496	4678	44.00	425.00
1970-01-01 01:00:39	42	10	1730	4303	41.00	430.00
1970-01-01 01:00:40	36	13	1631	5072	45.00	390.00
1970-01-01 01:00:41	35	9	1457	3625	41.00	402.00
1970-01-01 01:00:42	38	11	1554	4168	40.00	378.00
1970-01-01 01:00:43	32	12	1457	4366	45.00	363.00
1970-01-01 01:00:44	34	11	1438	4199	42.00	381.00
1970-01-01 01:00:45	38	11	1550	4380	40.00	398.00
1970-01-01 01:00:46	32	11	1429	3711	44.00	337.00
1970-01-01 01:00:47	35	10	1542	3899	44.00	389.00
1970-01-01 01:00:48	29	12	1294	5011	44.00	417.00
1970-01-01 01:00:49	40	9	1821	3363	45.00	373.00
1970-01-01 01:00:50	33	11	1438	3815	43.00	346.00
1970-01-01 01:00:51	40	12	1739	4297	43.00	358.00
1970-01-01 01:00:52	37	13	1608	4448	43.00	342.00
1970-01-01 01:00:53	40	10	1719	3510	42.00	351.00
1970-01-01 01:00:54	33	13	1368	4519	41.00	347.00
1970-01-01 01:00:55	38	15	1716	5131	45.00	342.00
1970-01-01 01:00:56	33	13	1374	4397	41.00	338.00
