time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	46	88
1970-01-01 01:00:00.000000	in	udp:data	477	519
1970-01-01 01:00:00.030303	out	udp:data	43	85
1970-01-01 01:00:00.060606	out	udp:data	28	70
1970-01-01 01:00:00.090909	out	udp:data	40	82
1970-01-01 01:00:00.111111	in	udp:data	525	567
1970-01-01 01:00:00.121212	out	udp:data	43	85
1970-01-01 01:00:00.151515	out	udp:data	52	94
1970-01-01 01:00:00.181818	out	udp:data	41	83
1970-01-01 01:00:00.212121	out	udp:data	33	75
1970-01-01 01:00:00.222222	in	udp:data	400	442
1970-01-01 01:00:00.242424	out	udp:data	36	78
1970-01-01 01:00:00.272727	out	udp:data	35	77
1970-01-01 01:00:00.303030	out	udp:data	56	98
1970-01-01 01:00:00.333333	in	udp:data	647	689
1970-01-01 01:00:00.333333	out	udp:data	32	74
1970-01-01 01:00:00.363636	out	udp:data	34	76
1970-01-01 01:00:00.393939	out	udp:data	61	103
1970-01-01 01:00:00.424242	out	udp:data	40	82
1970-01-01 01:00:00.444444	in	udp:data	544	586
1970-01-01 01:00:00.454545	out	udp:data	37	79
1970-01-01 01:00:00.484848	out	udp:data	37	79
1970-01-01 01:00:00.515152	out	udp:data	56	98
1970-01-01 01:00:00.545455	out	udp:data	70	112
1970-01-01 01:00:00.555556	in	udp:data	508	550
1970-01-01 01:00:00.575758	out	udp:data	28	70
1970-01-01 01:00:00.606061	out	udp:data	45	87
1970-01-01 01:00:00.636364	out	udp:data	39	81
1970-01-01 01:00:00.666667	in	udp:data	461	503
1970-01-01 01:00:00.666667	out	udp:data	44	86
1970-01-01 01:00:00.696970	out	udp:data	41	83
1970-01-01 01:00:00.727273	out	udp:data	55	97
1970-01-01 01:00:00.757576	out	udp:data	44	86
1970-01-01 01:00:00.777778	in	udp:data	645	687
1970-01-01 01:00:00.787879	out	udp:data	44	86
1970-01-01 01:00:00.818182	out	udp:data	34	76
1970-01-01 01:00:00.848485	out	udp:data	41	83
1970-01-01 01:00:00.878788	out	udp:data	41	83
1970-01-01 01:00:00.888889	in	udp:data	551	593
1970-01-01 01:00:00.909091	out	udp:data	39	81
1970-01-01 01:00:00.939394	out	udp:data	39	81
1970-01-01 01:00:00.969697	out	udp:data	46	88
1970-01-01 01:00:01.000000	out	udp:data	40	82
1970-01-01 01:00:01.000000	in	udp:data	481	523
1970-01-01 01:00:01.023810	out	udp:data	40	82
1970-01-01 01:00:01.047619	out	udp:data	27	69
1970-01-01 01:00:01.071429	out	udp:data	34	76
1970-01-01 01:00:01.090909	in	udp:data	572	614
1970-01-01 01:00:01.095238	out	udp:data	27	69
1970-01-01 01:00:01.119048	out	udp:data	50	92
1970-01-01 01:00:01.142857	out	udp:data	45	87
1970-01-01 01:00:01.166667	out	udp:data	28	70
1970-01-01 01:00:01.181818	in	udp:data	579	621
1970-01-01 01:00:01.190476	out	udp:data	49	91
1970-01-01 01:00:01.214286	out	udp:data	43	85
1970-01-01 01:00:01.238095	out	udp:data	55	97
1970-01-01 01:00:01.261905	out	udp:data	38	80
1970-01-01 01:00:01.272727	in	udp:data	586	628
1970-01-01 01:00:01.285714	out	udp:data	43	85
1970-01-01 01:00:01.309524	out	udp:data	44	86
1970-01-01 01:00:01.333333	out	udp:data	43	85
1970-01-01 01:00:01.357143	out	udp:data	41	83
1970-01-01 01:00:01.363636	in	udp:data	507	549
1970-01-01 01:00:01.380952	out	udp:data	55	97
1970-01-01 01:00:01.404762	out	udp:data	41	83
1970-01-01 01:00:01.428571	out	udp:data	46	88
1970-01-01 01:00:01.452381	out	udp:data	52	94
1970-01-01 01:00:01.454545	in	udp:data	573	615
1970-01-01 01:00:01.476190	out	udp:data	57	99
1970-01-01 01:00:01.500000	out	udp:data	49	91
1970-01-01 01:00:01.523810	out	udp:data	44	86
1970-01-01 01:00:01.545455	in	udp:data	555	597
1970-01-01 01:00:01.547619	out	udp:data	42	84
1970-01-01 01:00:01.571429	out	udp:data	43	85
1970-01-01 01:00:01.595238	out	udp:data	37	79
1970-01-01 01:00:01.619048	out	udp:data	47	89
1970-01-01 01:00:01.636364	in	udp:data	528	570
1970-01-01 01:00:01.642857	out	udp:data	43	85
1970-01-01 01:00:01.666667	out	udp:data	50	92
1970-01-01 01:00:01.690476	out	udp:data	45	87
1970-01-01 01:00:01.714286	out	udp:data	40	82
1970-01-01 01:00:01.727273	in	udp:data	651	693
1970-01-01 01:00:01.738095	out	udp:data	46	88
1970-01-01 01:00:01.761905	out	udp:data	51	93
1970-01-01 01:00:01.785714	out	udp:data	40	82
1970-01-01 01:00:01.809524	out	udp:data	48	90
1970-01-01 01:00:01.818182	in	udp:data	497	539
1970-01-01 01:00:01.833333	out	udp:data	34	76
1970-01-01 01:00:01.857143	out	udp:data	42	84
1970-01-01 01:00:01.880952	out	udp:data	38	80
1970-01-01 01:00:01.904762	out	udp:data	44	86
1970-01-01 01:00:01.909091	in	udp:data	470	512
1970-01-01 01:00:01.928571	out	udp:data	35	77
1970-01-01 01:00:01.952381	out	udp:data	49	91
1970-01-01 01:00:01.976190	out	udp:data	54	96
1970-01-01 01:00:02.000000	out	udp:data	53	95
1970-01-01 01:00:02.000000	in	udp:data	584	626
1970-01-01 01:00:02.025641	out	udp:data	41	83
1970-01-01 01:00:02.051282	out	udp:data	46	88
1970-01-01 01:00:02.076923	out	udp:data	42	84
1970-01-01 01:00:02.090909	in	udp:data	484	526
1970-01-01 01:00:02.102564	out	udp:data	42	84
1970-01-01 01:00:02.128205	out	udp:data	33	75
1970-01-01 01:00:02.153846	out	udp:data	38	80
1970-01-01 01:00:02.179487	out	udp:data	48	90
1970-01-01 01:00:02.181818	in	udp:data	514	556
1970-01-01 01:00:02.205128	out	udp:data	43	85
1970-01-01 01:00:02.230769	out	udp:data	38	80
1970-01-01 01:00:02.256410	out	udp:data	42	84
1970-01-01 01:00:02.272727	in	udp:data	521	563
1970-01-01 01:00:02.282051	out	udp:data	36	78
1970-01-01 01:00:02.307692	out	udp:data	51	93
1970-01-01 01:00:02.333333	out	udp:data	22	64
1970-01-01 01:00:02.358974	out	udp:data	37	79
1970-01-01 01:00:02.363636	in	udp:data	486	528
1970-01-01 01:00:02.384615	out	udp:data	31	73
1970-01-01 01:00:02.410256	out	udp:data	32	74
1970-01-01 01:00:02.435897	out	udp:data	47	89
1970-01-01 01:00:02.454545	in	udp:data	566	608
1970-01-01 01:00:02.461538	out	udp:data	29	71
1970-01-01 01:00:02.487179	out	udp:data	41	83
1970-01-01 01:00:02.512821	out	udp:data	52	94
1970-01-01 01:00:02.538462	out	udp:data	41	83
1970-01-01 01:00:02.545455	in	udp:data	597	639
1970-01-01 01:00:02.564103	out	udp:data	42	84
1970-01-01 01:00:02.589744	out	udp:data	45	87
1970-01-01 01:00:02.615385	out	udp:data	27	69
1970-01-01 01:00:02.636364	in	udp:data	583	625
1970-01-01 01:00:02.641026	out	udp:data	49	91
1970-01-01 01:00:02.666667	out	udp:data	35	77
1970-01-01 01:00:02.692308	out	udp:data	45	87
1970-01-01 01:00:02.717949	out	udp:data	31	73
1970-01-01 01:00:02.727273	in	udp:data	528	570
1970-01-01 01:00:02.743590	out	udp:data	45	87
1970-01-01 01:00:02.769231	out	udp:data	56	98
1970-01-01 01:00:02.794872	out	udp:data	38	80
1970-01-01 01:00:02.818182	in	udp:data	606	648
1970-01-01 01:00:02.820513	out	udp:data	44	86
1970-01-01 01:00:02.846154	out	udp:data	50	92
1970-01-01 01:00:02.871795	out	udp:data	42	84
1970-01-01 01:00:02.897436	out	udp:data	43	85
1970-01-01 01:00:02.909091	in	udp:data	572	614
1970-01-01 01:00:02.923077	out	udp:data	47	89
1970-01-01 01:00:02.948718	out	udp:data	53	95
1970-01-01 01:00:02.974359	out	udp:data	46	88
1970-01-01 01:00:03.000000	out	udp:data	40	82
1970-01-01 01:00:03.000000	in	udp:data	561	603
1970-01-01 01:00:03.028571	out	udp:data	45	87
1970-01-01 01:00:03.057143	out	udp:data	55	97
1970-01-01 01:00:03.076923	in	udp:data	631	673
1970-01-01 01:00:03.085714	out	udp:data	44	86
1970-01-01 01:00:03.114286	out	udp:data	41	83
1970-01-01 01:00:03.142857	out	udp:data	46	88
1970-01-01 01:00:03.153846	in	udp:data	538	580
1970-01-01 01:00:03.171429	out	udp:data	54	96
1970-01-01 01:00:03.200000	out	udp:data	43	85
1970-01-01 01:00:03.228571	out	udp:data	43	85
1970-01-01 01:00:03.230769	in	udp:data	568	610
1970-01-01 01:00:03.257143	out	udp:data	56	98
1970-01-01 01:00:03.285714	out	udp:data	41	83
1970-01-01 01:00:03.307692	in	udp:data	520	562
1970-01-01 01:00:03.314286	out	udp:data	49	91
1970-01-01 01:00:03.342857	out	udp:data	47	89
1970-01-01 01:00:03.371429	out	udp:data	43	85
1970-01-01 01:00:03.384615	in	udp:data	516	558
1970-01-01 01:00:03.400000	out	udp:data	47	89
1970-01-01 01:00:03.428571	out	udp:data	34	76
1970-01-01 01:00:03.457143	out	udp:data	40	82
