time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	39	9	1632	5403	41.00	600.00
1970-01-01 01:00:01	29	11	1261	5970	43.00	542.00
1970-01-01 01:00:02	39	8	1747	4213	44.00	526.00
1970-01-01 01:00:03	31	10	1327	5530	42.00	553.00
1970-01-01 01:00:04	37	7	1633	3781	44.00	540.00
1970-01-01 01:00:05	27	9	1148	4711	42.00	523.00
1970-01-01 01:00:06	32	14	1436	7618	44.00	544.00
1970-01-01 01:00:07	39	11	1704	5651	43.00	513.00
1970-01-01 01:00:08	35	8	1485	4109	42.00	513.00
1970-01-01 01:00:09	32	7	1415	3476	44.00	496.00
1970-01-01 01:00:10	31	6	1425	3288	45.00	548.00
1970-01-01 01:00:11	38	8	1688	4058	44.00	507.00
1970-01-01 01:00:12	36	9	1590	4694	44.00	521.00
1970-01-01 01:00:13	33	10	1403	4748	42.00	474.00
1970-01-01 01:00:14	39	9	1674	4343	42.00	482.00
1970-01-01 01:00:15	43	9	1855	4390	43.00	487.00
1970-01-01 01:00:16	34	12	1494	6187	43.00	515.00
1970-01-01 01:00:17	39	8	1647	4141	42.00	517.00
1970-01-01 01:00:18	36	10	1491	5029	41.00	502.00
1970-01-01 01:00:19	42	10	1902	4862	45.00	486.00
1970-01-01 01:00:20	36	11	1558	5246	43.00	476.00
1970-01-01 01:00:21	32	9	1435	4186	44.00	465.00
1970-01-01 01:00:22	25	11	1037	5132	41.00	466.00
1970-01-01 01:00:23	39	10	1675	4441	42.00	444.00
1970-01-01 01:00:24	39	13	1685	5897	43.00	453.00
1970-01-01 01:00:25	29	10	1318	4495	45.00	449.00
1970-01-01 01:00:26	32	14	1313	6093	41.00	435.00
1970-01-01 01:00:27	36	11	1579	4747	43.00	431.00
1970-01-01 01:00:28	35	11	1505	4816	43.00	437.00
1970-01-01 01:00:29	46	10	2092	4104	45.00	410.00
1970-01-01 01:00:30	41	11	1750	4819	42.00	438.00
1970-01-01 01:00:31	41	12	1756	5084	42.00	423.00
1970-01-01 01:00:32	39	13	1796	5320	46.00	409.00
1970-01-01 01:00:33	41	13	1782	5588	43.00	429.00
1970-01-01 01:00:34	40	14	1658	5676	41.00	405.00
1970-01-01 01:00:35	43	14	1890	5821	43.00	415.00
1970-01-01 01:00:36	28	12	1329	4790	47.00	399.00
1970-01-01 01:00:37	36	12	1542	4936	42.00	411.00
1970-01-01 01:00:38	29	15	1291	6094	44.00	406.00
1970-01-01 01:00:39	35	13	1489	5021	42.00	386.00
1970-01-01 01:00:40	37	11	1633	4297	44.00	390.00
1970-01-01 01:00:41	33	12	1488	4839	45.00	403.00
1970-01-01 01:00:42	42	12	1813	4837	43.00	403.00
1970-01-01 01:00:43	41	11	1718	4335	41.00	394.00
1970-01-01 01:00:44	36	9	1579	3296	43.00	366.00
1970-01-01 01:00:45	37	12	1639	4937	44.00	411.00
1970-01-01 01:00:46	35	13	1509	4712	43.00	362.00
1970-01-01 01:00:47	33	11	1477	4268	44.00	388.00
1970-01-01 01:00:48	30	8	1225	3105	40.00	388.00
1970-01-01 01:00:49	35	15	1510	5830	43.00	388.00
1970-01-01 01:00:50	41	12	1761	4444	42.00	370.00
1970-01-01 01:00:51	30	10	1248	3185	41.00	318.00
1970-01-01 01:00:52	39	12	1751	4063	44.00	338.00
1970-01-01 01:00:53	37	8	1557	2718	42.00	339.00
1970-01-01 01:00:54	35	12	1493	3987	42.00	332.00
