time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	38	7	1660	4050	43.00	578.00
1970-01-01 01:00:01	40	10	1696	5360	42.00	536.00
1970-01-01 01:00:02	34	11	1453	6082	42.00	552.00
1970-01-01 01:00:03	38	8	1610	4654	42.00	581.00
1970-01-01 01:00:04	37	9	1573	4765	42.00	529.00
1970-01-01 01:00:05	33	10	1432	5445	43.00	544.00
1970-01-01 01:00:06	28	9	1295	4725	46.00	525.00
1970-01-01 01:00:07	34	7	1569	3952	46.00	564.00
1970-01-01 01:00:08	37	9	1699	4565	45.00	507.00
1970-01-01 01:00:09	36	13	1567	6500	43.00	500.00
1970-01-01 01:00:10	32	9	1362	4568	42.00	507.00
1970-01-01 01:00:11	43	11	1875	5961	43.00	541.00
1970-01-01 01:00:12	41	8	1790	4482	43.00	560.00
1970-01-01 01:00:13	40	11	1763	5001	44.00	454.00
1970-01-01 01:00:14	30	11	1246	5446	41.00	495.00
1970-01-01 01:00:15	40	10	1740	5080	43.00	508.00
1970-01-01 01:00:16	32	8	1388	3888	43.00	486.00
1970-01-01 01:00:17	34	11	1443	5707	42.00	518.00
1970-01-01 01:00:18	42	11	1793	5299	42.00	481.00
1970-01-01 01:00:19	31	11	1385	5116	44.00	465.00
1970-01-01 01:00:20	42	10	1875	4840	44.00	484.00
1970-01-01 01:00:21	29	10	1278	4586	44.00	458.00
1970-01-01 01:00:22	29	8	1246	3619	42.00	452.00
1970-01-01 01:00:23	33	9	1500	4033	45.00	448.00
1970-01-01 01:00:24	41	11	1763	4951	43.00	450.00
1970-01-01 01:00:25	30	12	1288	5526	42.00	460.00
1970-01-01 01:00:26	34	11	1527	4852	44.00	441.00
1970-01-01 01:00:27	40	10	1681	4398	42.00	439.00
1970-01-01 01:00:28	30	12	1258	5112	41.00	426.00
1970-01-01 01:00:29	42	12	1801	5436	42.00	453.00
1970-01-01 01:00:30	33	11	1351	4684	40.00	425.00
1970-01-01 01:00:31	46	9	1992	3772	43.00	419.00
1970-01-01 01:00:32	33	11	1402	4861	42.00	441.00
1970-01-01 01:00:33	33	11	1419	4806	43.00	436.00
1970-01-01 01:00:34	27	12	1141	4868	42.00	405.00
1970-01-01 01:00:35	37	12	1629	5377	44.00	448.00
1970-01-01 01:00:36	32	13	1364	5345	42.00	411.00
1970-01-01 01:00:37	36	10	1561	4090	43.00	409.00
1970-01-01 01:00:38	40	10	1795	4029	44.00	402.00
1970-01-01 01:00:39	31	11	1311	4397	42.00	399.00
1970-01-01 01:00:40	37	12	1643	4784	44.00	398.00
1970-01-01 01:00:41	34	9	1364	3628	40.00	403.00
1970-01-01 01:00:42	34	10	1487	3979	43.00	397.00
1970-01-01 01:00:43	39	10	1758	4022	45.00	402.00
1970-01-01 01:00:44	34	9	1492	3660	43.00	406.00
1970-01-01 01:00:45	32	10	1374	3859	42.00	385.00
1970-01-01 01:00:46	40	14	1627	5092	40.00	363.00
1970-01-01 01:00:47	34	12	1538	4350	45.00	362.00
1970-01-01 01:00:48	33	15	1402	5434	42.00	362.00
1970-01-01 01:00:49	33	11	1430	4208	43.00	382.00
1970-01-01 01:00:50	42	15	1732	5101	41.00	340.00
1970-01-01 01:00:51	45	12	1920	3979	42.00	331.00
1970-01-01 01:00:52	32	11	1360	3780	42.00	343.00
1970-01-01 01:00:53	32	14	1296	5042	40.00	360.00
1970-01-01 01:00:54	33	14	1434	4904	43.00	350.00
1970-01-01 01:00:55	42	13	1982	4131	47.00	317.00
1970-01-01 01:00:56	36	9	1558	3056	43.00	339.00
1970-01-01 01:00:57	37	14	1599	4355	43.00	311.00
1970-01-01 01:00:58	35	12	1511	4085	43.00	340.00
1970-01-01 01:00:59	35	9	1540	2876	44.00	319.00
1970-01-01 01:01:00	27	12	1161	3890	43.00	324.00
