time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	45	87
1970-01-01 01:00:00.000000	in	udp:data	586	628
1970-01-01 01:00:00.026316	out	udp:data	44	86
1970-01-01 01:00:00.052632	out	udp:data	46	88
1970-01-01 01:00:00.078947	out	udp:data	47	89
1970-01-01 01:00:00.105263	out	udp:data	39	81
1970-01-01 01:00:00.131579	out	udp:data	46	88
1970-01-01 01:00:00.142857	in	udp:data	592	634
1970-01-01 01:00:00.157895	out	udp:data	50	92
1970-01-01 01:00:00.184211	out	udp:data	34	76
1970-01-01 01:00:00.210526	out	udp:data	43	85
1970-01-01 01:00:00.236842	out	udp:data	50	92
1970-01-01 01:00:00.263158	out	udp:data	41	83
1970-01-01 01:00:00.285714	in	udp:data	584	626
1970-01-01 01:00:00.289474	out	udp:data	36	78
1970-01-01 01:00:00.315789	out	udp:data	55	97
1970-01-01 01:00:00.342105	out	udp:data	44	86
1970-01-01 01:00:00.368421	out	udp:data	51	93
1970-01-01 01:00:00.394737	out	udp:data	33	75
1970-01-01 01:00:00.421053	out	udp:data	47	89
1970-01-01 01:00:00.428571	in	udp:data	631	673
1970-01-01 01:00:00.447368	out	udp:data	58	100
1970-01-01 01:00:00.473684	out	udp:data	34	76
1970-01-01 01:00:00.500000	out	udp:data	31	73
1970-01-01 01:00:00.526316	out	udp:data	49	91
1970-01-01 01:00:00.552632	out	udp:data	43	85
1970-01-01 01:00:00.571429	in	udp:data	632	674
1970-01-01 01:00:00.578947	out	udp:data	49	91
1970-01-01 01:00:00.605263	out	udp:data	49	91
1970-01-01 01:00:00.631579	out	udp:data	59	101
1970-01-01 01:00:00.657895	out	udp:data	55	97
1970-01-01 01:00:00.684211	out	udp:data	37	79
1970-01-01 01:00:00.710526	out	udp:data	32	74
1970-01-01 01:00:00.714286	in	udp:data	511	553
1970-01-01 01:00:00.736842	out	udp:data	62	104
1970-01-01 01:00:00.763158	out	udp:data	43	85
1970-01-01 01:00:00.789474	out	udp:data	40	82
1970-01-01 01:00:00.815789	out	udp:data	42	84
1970-01-01 01:00:00.842105	out	udp:data	53	95
1970-01-01 01:00:00.857143	in	udp:data	561	603
1970-01-01 01:00:00.868421	out	udp:data	56	98
1970-01-01 01:00:00.894737	out	udp:data	48	90
1970-01-01 01:00:00.921053	out	udp:data	38	80
1970-01-01 01:00:00.947368	out	udp:data	43	85
1970-01-01 01:00:00.973684	out	udp:data	44	86
1970-01-01 01:00:01.000000	out	udp:data	26	68
1970-01-01 01:00:01.000000	in	udp:data	496	538
1970-01-01 01:00:01.037037	out	udp:data	45	87
1970-01-01 01:00:01.074074	out	udp:data	51	93
1970-01-01 01:00:01.111111	out	udp:data	39	81
1970-01-01 01:00:01.125000	in	udp:data	552	594
1970-01-01 01:00:01.148148	out	udp:data	45	87
1970-01-01 01:00:01.185185	out	udp:data	37	79
1970-01-01 01:00:01.222222	out	udp:data	52	94
1970-01-01 01:00:01.250000	in	udp:data	514	556
1970-01-01 01:00:01.259259	out	udp:data	42	84
1970-01-01 01:00:01.296296	out	udp:data	51	93
1970-01-01 01:00:01.333333	out	udp:data	49	91
1970-01-01 01:00:01.370370	out	udp:data	45	87
1970-01-01 01:00:01.375000	in	udp:data	541	583
1970-01-01 01:00:01.407407	out	udp:data	40	82
1970-01-01 01:00:01.444444	out	udp:data	34	76
