1970-01-01 01:00:00	0	0	100		alive	35	9	1524	5210	43.00	578.00
1970-01-01 01:00:01	1	1	100		alive	39	9	1761	4788	45.00	532.00
1970-01-01 01:00:02	2	2	100		alive	38	9	1617	4825	42.00	536.00
1970-01-01 01:00:03	3	3	100		alive	38	11	1744	6082	45.00	552.00
1970-01-01 01:00:04	4	4	100		alive	33	11	1419	5866	43.00	533.00
1970-01-01 01:00:05	5	5	100		alive	38	9	1665	4840	43.00	537.00
1970-01-01 01:00:06	6	6	100		alive	44	8	1993	4222	45.00	527.00
1970-01-01 01:00:07	7	7	100		alive	44	10	1952	5276	44.00	527.00
1970-01-01 01:00:08	8	8	100		alive	34	12	1526	6407	44.00	533.00
1970-01-01 01:00:09	9	9	100		alive	33	11	1418	5744	42.00	522.00
1970-01-01 01:00:10	10	10	100		alive	43	10	1813	5182	42.00	518.00
1970-01-01 01:00:11	11	11	100		alive	36	12	1527	5762	42.00	480.00
1970-01-01 01:00:12	12	12	100		alive	33	12	1423	5801	43.00	483.00
1970-01-01 01:00:13	13	13	100		alive	35	9	1472	4669	42.00	518.00
1970-01-01 01:00:14	14	14	100		alive	41	12	1751	5795	42.00	482.00
1970-01-01 01:00:15	15	15	100		alive	42	10	1779	5223	42.00	522.00
1970-01-01 01:00:16	16	16	100		alive	33	7	1450	3104	43.00	443.00
1970-01-01 01:00:17	17	17	100		alive	39	8	1792	3774	45.00	471.00
1970-01-01 01:00:18	18	18	100		alive	41	8	1738	3606	42.00	450.00
1970-01-01 01:00:19	19	19	100		alive	33	11	1464	5197	44.00	472.00
1970-01-01 01:00:20	20	20	100		alive	27	10	1110	4567	41.00	456.00
1970-01-01 01:00:21	21	21	100		alive	39	11	1689	4949	43.00	449.00
1970-01-01 01:00:22	22	22	100		alive	31	10	1358	4664	43.00	466.00
1970-01-01 01:00:23	23	23	100		alive	34	11	1471	5163	43.00	469.00
1970-01-01 01:00:24	24	24	100		alive	34	11	1446	5286	42.00	480.00
1970-01-01 01:00:25	25	25	100		alive	32	9	1392	4210	43.00	467.00
1970-01-01 01:00:26	26	26	100		alive	33	13	1395	6235	42.00	479.00
1970-01-01 01:00:27	27	27	100		alive	39	9	1711	4122	43.00	458.00
1970-01-01 01:00:28	28	28	100		alive	39	8	1667	3558	42.00	444.00
1970-01-01 01:00:29	29	29	100		alive	36	9	1544	3675	42.00	408.00
1970-01-01 01:00:30	30	30	100		alive	36	11	1574	4899	43.00	445.00
1970-01-01 01:00:31	31	31	99		alive	40	11	1827	4558	45.00	414.00
1970-01-01 01:00:32	32	32	99		alive	34	11	1518	4464	44.00	405.00
1970-01-01 01:00:33	33	33	99		alive	31	9	1413	3440	45.00	382.00
1970-01-01 01:00:34	34	34	99		alive	40	9	1687	3826	42.00	425.00
1970-01-01 01:00:35	35	35	99		alive	32	12	1437	4904	44.00	408.00
1970-01-01 01:00:36	36	36	99		alive	30	10	1358	4030	45.00	403.00
1970-01-01 01:00:37	37	37	99		alive	35	9	1627	3635	46.00	403.00
1970-01-01 01:00:38	38	38	99		alive	38	9	1707	3522	44.00	391.00
1970-01-01 01:00:39	39	39	99		alive	33	10	1434	4092	43.00	409.00
1970-01-01 01:00:40	40	40	99		alive	34	12	1473	4556	43.00	379.00
1970-01-01 01:00:41	41	41	99		alive	35	16	1463	5989	41.00	374.00
1970-01-01 01:00:42	42	42	99		alive	41	9	1856	3532	45.00	392.00
1970-01-01 01:00:43	43	43	99		alive	33	10	1435	3768	43.00	376.00
1970-01-01 01:00:44	44	44	99		alive	35	12	1490	4932	42.00	411.00
1970-01-01 01:00:45	45	45	98		alive	33	13	1487	4758	45.00	366.00
1970-01-01 01:00:46	46	46	98		alive	34	10	1390	3535	40.00	353.00
1970-01-01 01:00:47	47	47	97		alive	35	10	1587	3417	45.00	341.00
1970-01-01 01:00:48	48	48	97		alive	39	16	1695	6050	43.00	378.00
1970-01-01 01:00:49	49	49	96		alive	37	13	1554	4818	42.00	370.00
1970-01-01 01:00:50	50	50	96		alive	39	13	1646	4586	42.00	352.00
1970-01-01 01:00:51	51	51	96		alive	26	10	1151	3526	44.00	352.00
1970-01-01 01:00:52	52	52	95		alive	31	15	1320	5346	42.00	356.00
1970-01-01 01:00:53	53	53	94		alive	36	12	1618	4192	44.00	349.00
1970-01-01 01:00:54	54	54	94		alive	36	11	1482	3816	41.00	346.00
1970-01-01 01:00:55	55	55	94		alive	26	11	1109	3835	42.00	348.00
1970-01-01 01:00:56	56	56	94		alive	32	9	1381	2775	43.00	308.00
1970-01-01 01:00:57	57	57	94		alive	43	11	1805	3948	41.00	358.00
