0	5.0	9.0
1	5.0	9.0
2	5.0	9.0
3	5.0	9.0
4	5.0	9.0
5	5.0	9.0
6	5.0	9.0
7	5.0	9.0
8	5.0	9.0
9	5.0	9.0
10	5.0	9.0
11	5.0	9.0
12	5.0	9.0
13	5.0	9.0
14	5.0	9.0
15	5.0	9.0
16	5.0	9.0
17	5.0	9.0
18	5.0	8.0
19	5.0	8.0
20	5.0	8.0
21	5.0	8.0
22	5.0	8.0
23	5.0	8.0
24	5.0	8.0
25	5.0	8.0
26	5.0	8.0
27	5.0	8.0
28	5.0	8.0
29	5.0	8.0
30	5.0	8.0
31	5.0	8.0
32	5.0	8.0
33	5.0	8.0
34	5.0	8.0
35	5.0	8.0
36	5.0	8.0
37	5.0	8.0
38	5.0	8.0
39	5.0	8.0
40	5.0	8.0
41	5.0	8.0
42	5.0	8.0
43	5.0	8.0
44	5.0	8.0
45	5.0	8.0
46	5.0	8.0
47	5.0	8.0
48	5.0	8.0
49	5.0	8.0
50	5.0	8.0
51	5.0	8.0
52	5.0	8.0
53	5.0	8.0
54	5.0	8.0
55	5.0	8.0
56	5.0	8.0
57	5.0	8.0
58	5.0	8.0
59	5.0	8.0
60	5.0	8.0
61	5.0	8.0
62	5.0	8.0
63	5.0	8.0
64	5.0	8.0
65	5.0	8.0
66	5.0	8.0
67	5.0	8.0
68	5.0	8.0
69	5.0	8.0
70	5.0	8.0
71	5.0	8.0
72	5.0	8.0
73	5.0	8.0
74	5.0	7.0
75	5.0	7.0
76	5.0	7.0
77	5.0	7.0
78	5.0	7.0
79	5.0	7.0
80	5.0	7.0
81	5.0	7.0
82	5.0	7.0
83	5.0	7.0
84	5.0	7.0
85	5.0	7.0
86	5.0	7.0
87	5.0	7.0
88	5.0	7.0
89	5.0	7.0
90	5.0	7.0
91	5.0	7.0
92	5.0	7.0
93	5.0	7.0
94	5.0	7.0
95	5.0	7.0
96	5.0	7.0
97	5.0	7.0
98	5.0	7.0
99	5.0	7.0
100	5.0	7.0
101	5.0	7.0
102	5.0	7.0
103	5.0	7.0
104	5.0	7.0
105	5.0	7.0
106	5.0	7.0
107	5.0	7.0
108	5.0	7.0
109	5.0	7.0
110	5.0	7.0
111	5.0	7.0
112	5.0	7.0
113	5.0	7.0
114	5.0	7.0
115	5.0	7.0
116	5.0	7.0
117	5.0	7.0
118	5.0	7.0
119	5.0	7.0
120	5.0	7.0
121	5.0	7.0
122	5.0	7.0
123	5.0	7.0
124	5.0	7.0
125	5.0	7.0
126	5.0	7.0
127	5.0	7.0
128	5.0	7.0
129	5.0	7.0
130	5.0	7.0
131	5.0	7.0
132	5.0	7.0
133	5.0	7.0
134	5.0	7.0
135	5.0	7.0
136	5.0	7.0
137	5.0	7.0
138	5.0	7.0
139	5.0	7.0
140	5.0	7.0
141	5.0	7.0
142	5.0	7.0
143	5.0	7.0
144	5.0	7.0
145	5.0	7.0
146	5.0	7.0
147	5.0	7.0
148	6.0	7.0
149	6.0	7.0
150	6.0	7.0
151	6.0	7.0
152	6.0	7.0
153	6.0	7.0
154	6.0	7.0
155	6.0	7.0
156	6.0	7.0
157	6.0	7.0
158	6.0	7.0
159	6.0	7.0
160	6.0	7.0
161	6.0	7.0
162	6.0	7.0
163	6.0	7.0
164	6.0	7.0
165	6.0	7.0
166	6.0	7.0
167	6.0	7.0
168	6.0	7.0
169	6.0	7.0
170	6.0	7.0
171	6.0	7.0
172	6.0	7.0
173	6.0	7.0
174	6.0	7.0
175	6.0	7.0
176	6.0	7.0
177	6.0	7.0
178	6.0	7.0
179	6.0	7.0
180	6.0	7.0
181	6.0	7.0
182	6.0	7.0
183	6.0	7.0
184	6.0	7.0
185	6.0	7.0
186	6.0	7.0
187	6.0	7.0
188	6.0	7.0
189	6.0	7.0
190	6.0	7.0
191	6.0	7.0
192	6.0	7.0
193	6.0	7.0
194	6.0	7.0
195	6.0	7.0
196	6.0	7.0
197	6.0	7.0
198	6.0	7.0
199	6.0	7.0
200	6.0	7.0
201	6.0	7.0
202	6.0	7.0
203	6.0	7.0
204	6.0	7.0
205	6.0	7.0
206	6.0	7.0
207	6.0	7.0
208	6.0	7.0
209	6.0	7.0
210	6.0	7.0
211	6.0	7.0
212	6.0	7.0
213	6.0	7.0
214	6.0	7.0
215	6.0	7.0
216	6.0	7.0
217	6.0	7.0
218	6.0	7.0
219	6.0	7.0
220	6.0	7.0
221	6.0	7.0
222	6.0	7.0
223	6.0	7.0
224	6.0	7.0
225	6.0	7.0
226	6.0	7.0
227	6.0	7.0
228	6.0	7.0
229	6.0	7.0
230	6.0	7.0
231	6.0	7.0
232	6.0	7.0
233	6.0	7.0
234	6.0	7.0
235	6.0	7.0
236	6.0	7.0
237	6.0	7.0
238	6.0	7.0
239	6.0	7.0
240	6.0	7.0
241	6.0	7.0
242	6.0	7.0
243	6.0	7.0
244	6.0	7.0
245	6.0	7.0
246	6.0	7.0
247	6.0	7.0
248	6.0	7.0
249	6.0	7.0
250	6.0	7.0
251	6.0	7.0
252	6.0	7.0
253	6.0	7.0
254	6.0	7.0
255	6.0	7.0
256	6.0	7.0
257	6.0	7.0
258	6.0	7.0
259	6.0	7.0
260	6.0	7.0
261	6.0	7.0
262	6.0	7.0
263	6.0	7.0
264	6.0	7.0
265	6.0	7.0
266	6.0	7.0
267	6.0	7.0
268	6.0	7.0
269	6.0	7.0
270	6.0	7.0
271	6.0	7.0
272	6.0	7.0
273	6.0	7.0
274	6.0	7.0
275	6.0	7.0
276	6.0	7.0
277	6.0	7.0
278	6.0	7.0
279	6.0	7.0
280	6.0	7.0
281	6.0	7.0
282	6.0	7.0
283	6.0	7.0
284	6.0	7.0
285	6.0	7.0
286	6.0	7.0
287	6.0	7.0
