0	     3.933	     4.913
1	     3.932	     4.891
2	     3.932	     4.869
3	     3.932	     4.869
4	     3.932	     4.869
5	     3.937	     4.847
6	     3.943	     4.826
7	     3.949	     4.804
8	     3.951	     4.782
9	     3.954	     4.760
10	     3.956	     4.738
11	     3.950	     4.717
12	     3.943	     4.696
13	     3.936	     4.675
14	     3.936	     4.653
15	     3.936	     4.630
16	     3.936	     4.608
17	     3.936	     4.586
18	     3.936	     4.564
19	     3.936	     4.541
20	     3.936	     4.519
21	     3.930	     4.498
22	     3.924	     4.476
23	     3.933	     4.456
24	     3.942	     4.436
25	     3.952	     4.416
26	     3.952	     4.393
27	     3.952	     4.371
28	     3.953	     4.349
29	     3.955	     4.327
30	     3.958	     4.305
31	     3.960	     4.283
32	     3.963	     4.261
33	     3.971	     4.240
34	     3.980	     4.220
35	     3.988	     4.199
36	     3.997	     4.179
37	     4.006	     4.158
38	     4.014	     4.138
39	     4.023	     4.117
40	     4.031	     4.097
41	     4.040	     4.076
42	     4.033	     4.055
43	     4.026	     4.034
44	     4.026	     4.012
45	     4.026	     3.990
46	     4.026	     3.967
47	     4.027	     3.945
48	     4.027	     3.923
49	     4.027	     3.901
50	     4.027	     3.878
51	     4.027	     3.856
52	     4.012	     3.840
53	     3.997	     3.824
54	     3.981	     3.808
55	     3.966	     3.792
56	     3.950	     3.776
57	     3.935	     3.760
58	     3.920	     3.744
59	     3.913	     3.723
60	     3.906	     3.701
61	     3.899	     3.680
62	     3.894	     3.702
63	     3.889	     3.724
64	     3.884	     3.745
65	     3.879	     3.767
66	     3.874	     3.789
67	     3.869	     3.810
68	     3.864	     3.832
69	     3.859	     3.854
70	     3.854	     3.875
71	     3.854	     3.875
72	     3.854	     3.875
73	     3.854	     3.875
74	     3.854	     3.875
75	     3.854	     3.875
76	     3.854	     3.875
77	     3.854	     3.875
78	     3.854	     3.875
79	     3.854	     3.875
80	     3.854	     3.875
81	     3.847	     3.854
82	     3.839	     3.833
83	     3.832	     3.812
84	     3.824	     3.791
85	     3.817	     3.770
86	     3.810	     3.749
87	     3.802	     3.728
88	     3.795	     3.708
89	     3.811	     3.693
90	     3.828	     3.678
91	     3.845	     3.663
92	     3.861	     3.649
93	     3.876	     3.665
94	     3.891	     3.682
95	     3.905	     3.699
96	     3.920	     3.715
97	     3.935	     3.732
98	     3.949	     3.749
99	     3.964	     3.766
100	     3.978	     3.782
101	     3.988	     3.802
102	     3.998	     3.822
103	     4.008	     3.842
104	     4.018	     3.862
105	     4.034	     3.878
106	     4.049	     3.893
107	     4.065	     3.909
108	     4.081	     3.925
109	     4.092	     3.944
110	     4.104	     3.963
111	     4.115	     3.982
112	     4.126	     4.001
113	     4.149	     4.003
