time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	44	86
1970-01-01 01:00:00.000000	in	udp:data	485	527
1970-01-01 01:00:00.028571	out	udp:data	39	81
1970-01-01 01:00:00.057143	out	udp:data	34	76
1970-01-01 01:00:00.083333	in	udp:data	489	531
1970-01-01 01:00:00.085714	out	udp:data	46	88
1970-01-01 01:00:00.114286	out	udp:data	42	84
1970-01-01 01:00:00.142857	out	udp:data	44	86
1970-01-01 01:00:00.166667	in	udp:data	507	549
1970-01-01 01:00:00.171429	out	udp:data	33	75
1970-01-01 01:00:00.200000	out	udp:data	32	74
1970-01-01 01:00:00.228571	out	udp:data	36	78
1970-01-01 01:00:00.250000	in	udp:data	610	652
1970-01-01 01:00:00.257143	out	udp:data	30	72
1970-01-01 01:00:00.285714	out	udp:data	53	95
1970-01-01 01:00:00.314286	out	udp:data	43	85
1970-01-01 01:00:00.333333	in	udp:data	565	607
1970-01-01 01:00:00.342857	out	udp:data	54	96
1970-01-01 01:00:00.371429	out	udp:data	43	85
1970-01-01 01:00:00.400000	out	udp:data	46	88
1970-01-01 01:00:00.416667	in	udp:data	623	665
1970-01-01 01:00:00.428571	out	udp:data	39	81
1970-01-01 01:00:00.457143	out	udp:data	62	104
1970-01-01 01:00:00.485714	out	udp:data	38	80
1970-01-01 01:00:00.500000	in	udp:data	466	508
1970-01-01 01:00:00.514286	out	udp:data	45	87
1970-01-01 01:00:00.542857	out	udp:data	40	82
1970-01-01 01:00:00.571429	out	udp:data	37	79
1970-01-01 01:00:00.583333	in	udp:data	640	682
1970-01-01 01:00:00.600000	out	udp:data	45	87
1970-01-01 01:00:00.628571	out	udp:data	58	100
1970-01-01 01:00:00.657143	out	udp:data	51	93
1970-01-01 01:00:00.666667	in	udp:data	664	706
1970-01-01 01:00:00.685714	out	udp:data	43	85
1970-01-01 01:00:00.714286	out	udp:data	41	83
1970-01-01 01:00:00.742857	out	udp:data	34	76
1970-01-01 01:00:00.750000	in	udp:data	560	602
1970-01-01 01:00:00.771429	out	udp:data	42	84
1970-01-01 01:00:00.800000	out	udp:data	50	92
1970-01-01 01:00:00.828571	out	udp:data	44	86
1970-01-01 01:00:00.833333	in	udp:data	520	562
1970-01-01 01:00:00.857143	out	udp:data	53	95
1970-01-01 01:00:00.885714	out	udp:data	54	96
1970-01-01 01:00:00.914286	out	udp:data	49	91
1970-01-01 01:00:00.916667	in	udp:data	599	641
1970-01-01 01:00:00.942857	out	udp:data	53	95
1970-01-01 01:00:00.971429	out	udp:data	40	82
1970-01-01 01:00:01.000000	out	udp:data	48	90
1970-01-01 01:00:01.000000	in	udp:data	551	593
1970-01-01 01:00:01.025000	out	udp:data	49	91
1970-01-01 01:00:01.050000	out	udp:data	38	80
1970-01-01 01:00:01.075000	out	udp:data	51	93
1970-01-01 01:00:01.083333	in	udp:data	590	632
1970-01-01 01:00:01.100000	out	udp:data	43	85
1970-01-01 01:00:01.125000	out	udp:data	38	80
1970-01-01 01:00:01.150000	out	udp:data	30	72
1970-01-01 01:00:01.166667	in	udp:data	560	602
1970-01-01 01:00:01.175000	out	udp:data	38	80
1970-01-01 01:00:01.200000	out	udp:data	41	83
1970-01-01 01:00:01.225000	out	udp:data	45	87
1970-01-01 01:00:01.250000	out	udp:data	32	74
1970-01-01 01:00:01.250000	in	udp:data	580	622
1970-01-01 01:00:01.275000	out	udp:data	50	92
1970-01-01 01:00:01.300000	out	udp:data	36	78
1970-01-01 01:00:01.325000	out	udp:data	46	88
1970-01-01 01:00:01.333333	in	udp:data	564	606
1970-01-01 01:00:01.350000	out	udp:data	49	91
1970-01-01 01:00:01.375000	out	udp:data	51	93
1970-01-01 01:00:01.400000	out	udp:data	43	85
1970-01-01 01:00:01.416667	in	udp:data	698	740
1970-01-01 01:00:01.425000	out	udp:data	41	83
1970-01-01 01:00:01.450000	out	udp:data	51	93
1970-01-01 01:00:01.475000	out	udp:data	49	91
1970-01-01 01:00:01.500000	out	udp:data	60	102
1970-01-01 01:00:01.500000	in	udp:data	567	609
1970-01-01 01:00:01.525000	out	udp:data	40	82
1970-01-01 01:00:01.550000	out	udp:data	52	94
1970-01-01 01:00:01.575000	out	udp:data	30	72
1970-01-01 01:00:01.583333	in	udp:data	523	565
1970-01-01 01:00:01.600000	out	udp:data	48	90
1970-01-01 01:00:01.625000	out	udp:data	36	78
1970-01-01 01:00:01.650000	out	udp:data	38	80
1970-01-01 01:00:01.666667	in	udp:data	589	631
1970-01-01 01:00:01.675000	out	udp:data	46	88
1970-01-01 01:00:01.700000	out	udp:data	44	86
1970-01-01 01:00:01.725000	out	udp:data	34	76
1970-01-01 01:00:01.750000	out	udp:data	52	94
1970-01-01 01:00:01.750000	in	udp:data	594	636
1970-01-01 01:00:01.775000	out	udp:data	41	83
1970-01-01 01:00:01.800000	out	udp:data	38	80
1970-01-01 01:00:01.825000	out	udp:data	43	85
1970-01-01 01:00:01.833333	in	udp:data	527	569
1970-01-01 01:00:01.850000	out	udp:data	52	94
1970-01-01 01:00:01.875000	out	udp:data	43	85
1970-01-01 01:00:01.900000	out	udp:data	51	93
1970-01-01 01:00:01.916667	in	udp:data	548	590
1970-01-01 01:00:01.925000	out	udp:data	57	99
1970-01-01 01:00:01.950000	out	udp:data	48	90
1970-01-01 01:00:01.975000	out	udp:data	38	80
1970-01-01 01:00:02.000000	out	udp:data	39	81
1970-01-01 01:00:02.000000	in	udp:data	537	579
1970-01-01 01:00:02.033333	out	udp:data	47	89
1970-01-01 01:00:02.066667	out	udp:data	48	90
1970-01-01 01:00:02.100000	out	udp:data	44	86
1970-01-01 01:00:02.125000	in	udp:data	488	530
1970-01-01 01:00:02.133333	out	udp:data	47	89
1970-01-01 01:00:02.166667	out	udp:data	51	93
1970-01-01 01:00:02.200000	out	udp:data	32	74
1970-01-01 01:00:02.233333	out	udp:data	43	85
1970-01-01 01:00:02.250000	in	udp:data	567	609
1970-01-01 01:00:02.266667	out	udp:data	56	98
1970-01-01 01:00:02.300000	out	udp:data	46	88
1970-01-01 01:00:02.333333	out	udp:data	28	70
1970-01-01 01:00:02.366667	out	udp:data	29	71
1970-01-01 01:00:02.375000	in	udp:data	462	504
1970-01-01 01:00:02.400000	out	udp:data	34	76
1970-01-01 01:00:02.433333	out	udp:data	43	85
1970-01-01 01:00:02.466667	out	udp:data	54	96
1970-01-01 01:00:02.500000	out	udp:data	57	99
1970-01-01 01:00:02.500000	in	udp:data	444	486
1970-01-01 01:00:02.533333	out	udp:data	50	92
1970-01-01 01:00:02.566667	out	udp:data	43	85
1970-01-01 01:00:02.600000	out	udp:data	22	64
1970-01-01 01:00:02.625000	in	udp:data	442	484
1970-01-01 01:00:02.633333	out	udp:data	47	89
1970-01-01 01:00:02.666667	out	udp:data	35	77
1970-01-01 01:00:02.700000	out	udp:data	50	92
1970-01-01 01:00:02.733333	out	udp:data	30	72
1970-01-01 01:00:02.750000	in	udp:data	618	660
1970-01-01 01:00:02.766667	out	udp:data	51	93
