time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	37	8	1475	4213	39.00	526.00
1970-01-01 01:00:01	41	10	1862	5396	45.00	539.00
1970-01-01 01:00:02	38	9	1657	5197	43.00	577.00
1970-01-01 01:00:03	44	8	1984	4428	45.00	553.00
1970-01-01 01:00:04	42	10	1917	5650	45.00	565.00
1970-01-01 01:00:05	34	12	1495	6350	43.00	529.00
1970-01-01 01:00:06	33	7	1441	3548	43.00	506.00
1970-01-01 01:00:07	30	11	1260	5902	42.00	536.00
1970-01-01 01:00:08	44	9	1933	4998	43.00	555.00
1970-01-01 01:00:09	38	10	1648	5212	43.00	521.00
1970-01-01 01:00:10	42	12	1843	5814	43.00	484.00
1970-01-01 01:00:11	33	8	1484	4115	44.00	514.00
1970-01-01 01:00:12	33	12	1382	6028	41.00	502.00
1970-01-01 01:00:13	34	11	1426	5144	41.00	467.00
1970-01-01 01:00:14	41	11	1643	5313	40.00	483.00
1970-01-01 01:00:15	34	11	1406	5498	41.00	499.00
1970-01-01 01:00:16	37	8	1720	3742	46.00	467.00
1970-01-01 01:00:17	25	12	1151	5896	46.00	491.00
1970-01-01 01:00:18	34	8	1457	4064	42.00	508.00
1970-01-01 01:00:19	43	8	1818	3951	42.00	493.00
1970-01-01 01:00:20	30	11	1358	5160	45.00	469.00
1970-01-01 01:00:21	29	12	1222	5642	42.00	470.00
1970-01-01 01:00:22	30	11	1276	5336	42.00	485.00
1970-01-01 01:00:23	33	13	1519	6190	46.00	476.00
1970-01-01 01:00:24	38	13	1551	5881	40.00	452.00
1970-01-01 01:00:25	27	10	1262	4737	46.00	473.00
1970-01-01 01:00:26	39	13	1629	5806	41.00	446.00
1970-01-01 01:00:27	44	12	1921	5584	43.00	465.00
1970-01-01 01:00:28	33	13	1431	5971	43.00	459.00
1970-01-01 01:00:29	39	13	1736	5661	44.00	435.00
1970-01-01 01:00:30	46	10	2007	4204	43.00	420.00
1970-01-01 01:00:31	32	13	1381	5435	43.00	418.00
1970-01-01 01:00:32	39	10	1665	4455	42.00	445.00
1970-01-01 01:00:33	38	10	1707	3837	44.00	383.00
1970-01-01 01:00:34	35	11	1576	4937	45.00	448.00
1970-01-01 01:00:35	38	9	1635	3738	43.00	415.00
1970-01-01 01:00:36	36	9	1571	3454	43.00	383.00
1970-01-01 01:00:37	30	9	1348	3803	44.00	422.00
