time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	50	92
1970-01-01 01:00:00.000000	in	udp:data	532	574
1970-01-01 01:00:00.027778	out	udp:data	54	96
1970-01-01 01:00:00.055556	out	udp:data	47	89
1970-01-01 01:00:00.083333	out	udp:data	42	84
1970-01-01 01:00:00.090909	in	udp:data	492	534
1970-01-01 01:00:00.111111	out	udp:data	47	89
1970-01-01 01:00:00.138889	out	udp:data	39	81
1970-01-01 01:00:00.166667	out	udp:data	43	85
1970-01-01 01:00:00.181818	in	udp:data	354	396
1970-01-01 01:00:00.194444	out	udp:data	37	79
1970-01-01 01:00:00.222222	out	udp:data	56	98
1970-01-01 01:00:00.250000	out	udp:data	51	93
1970-01-01 01:00:00.272727	in	udp:data	544	586
1970-01-01 01:00:00.277778	out	udp:data	40	82
1970-01-01 01:00:00.305556	out	udp:data	36	78
1970-01-01 01:00:00.333333	out	udp:data	42	84
1970-01-01 01:00:00.361111	out	udp:data	33	75
1970-01-01 01:00:00.363636	in	udp:data	557	599
1970-01-01 01:00:00.388889	out	udp:data	39	81
1970-01-01 01:00:00.416667	out	udp:data	46	88
1970-01-01 01:00:00.444444	out	udp:data	48	90
1970-01-01 01:00:00.454545	in	udp:data	651	693
1970-01-01 01:00:00.472222	out	udp:data	58	100
1970-01-01 01:00:00.500000	out	udp:data	47	89
1970-01-01 01:00:00.527778	out	udp:data	46	88
1970-01-01 01:00:00.545455	in	udp:data	518	560
1970-01-01 01:00:00.555556	out	udp:data	51	93
1970-01-01 01:00:00.583333	out	udp:data	40	82
1970-01-01 01:00:00.611111	out	udp:data	36	78
1970-01-01 01:00:00.636364	in	udp:data	572	614
1970-01-01 01:00:00.638889	out	udp:data	42	84
1970-01-01 01:00:00.666667	out	udp:data	43	85
1970-01-01 01:00:00.694444	out	udp:data	34	76
1970-01-01 01:00:00.722222	out	udp:data	38	80
1970-01-01 01:00:00.727273	in	udp:data	536	578
