time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	49	91
1970-01-01 01:00:00.000000	in	udp:data	441	483
1970-01-01 01:00:00.027778	out	udp:data	45	87
1970-01-01 01:00:00.055556	out	udp:data	40	82
1970-01-01 01:00:00.083333	out	udp:data	51	93
1970-01-01 01:00:00.111111	out	udp:data	44	86
1970-01-01 01:00:00.111111	in	udp:data	516	558
1970-01-01 01:00:00.138889	out	udp:data	35	77
1970-01-01 01:00:00.166667	out	udp:data	38	80
1970-01-01 01:00:00.194444	out	udp:data	29	71
1970-01-01 01:00:00.222222	out	udp:data	35	77
1970-01-01 01:00:00.222222	in	udp:data	568	610
1970-01-01 01:00:00.250000	out	udp:data	47	89
1970-01-01 01:00:00.277778	out	udp:data	37	79
1970-01-01 01:00:00.305556	out	udp:data	37	79
1970-01-01 01:00:00.333333	out	udp:data	27	69
1970-01-01 01:00:00.333333	in	udp:data	562	604
1970-01-01 01:00:00.361111	out	udp:data	41	83
1970-01-01 01:00:00.388889	out	udp:data	44	86
1970-01-01 01:00:00.416667	out	udp:data	40	82
1970-01-01 01:00:00.444444	out	udp:data	46	88
1970-01-01 01:00:00.444444	in	udp:data	421	463
1970-01-01 01:00:00.472222	out	udp:data	61	103
1970-01-01 01:00:00.500000	out	udp:data	39	81
1970-01-01 01:00:00.527778	out	udp:data	45	87
1970-01-01 01:00:00.555556	out	udp:data	41	83
1970-01-01 01:00:00.555556	in	udp:data	548	590
1970-01-01 01:00:00.583333	out	udp:data	58	100
1970-01-01 01:00:00.611111	out	udp:data	59	101
1970-01-01 01:00:00.638889	out	udp:data	41	83
1970-01-01 01:00:00.666667	out	udp:data	30	72
1970-01-01 01:00:00.666667	in	udp:data	512	554
1970-01-01 01:00:00.694444	out	udp:data	32	74
1970-01-01 01:00:00.722222	out	udp:data	49	91
1970-01-01 01:00:00.750000	out	udp:data	41	83
1970-01-01 01:00:00.777778	out	udp:data	46	88
1970-01-01 01:00:00.777778	in	udp:data	494	536
1970-01-01 01:00:00.805556	out	udp:data	36	78
1970-01-01 01:00:00.833333	out	udp:data	47	89
1970-01-01 01:00:00.861111	out	udp:data	48	90
1970-01-01 01:00:00.888889	out	udp:data	43	85
1970-01-01 01:00:00.888889	in	udp:data	547	589
1970-01-01 01:00:00.916667	out	udp:data	61	103
1970-01-01 01:00:00.944444	out	udp:data	37	79
1970-01-01 01:00:00.972222	out	udp:data	33	75
1970-01-01 01:00:01.000000	out	udp:data	44	86
1970-01-01 01:00:01.000000	in	udp:data	538	580
1970-01-01 01:00:01.032258	out	udp:data	49	91
1970-01-01 01:00:01.064516	out	udp:data	53	95
1970-01-01 01:00:01.083333	in	udp:data	508	550
1970-01-01 01:00:01.096774	out	udp:data	34	76
1970-01-01 01:00:01.129032	out	udp:data	32	74
1970-01-01 01:00:01.161290	out	udp:data	31	73
1970-01-01 01:00:01.166667	in	udp:data	551	593
1970-01-01 01:00:01.193548	out	udp:data	36	78
1970-01-01 01:00:01.225806	out	udp:data	36	78
1970-01-01 01:00:01.250000	in	udp:data	377	419
1970-01-01 01:00:01.258065	out	udp:data	57	99
1970-01-01 01:00:01.290323	out	udp:data	45	87
1970-01-01 01:00:01.322581	out	udp:data	45	87
1970-01-01 01:00:01.333333	in	udp:data	569	611
1970-01-01 01:00:01.354839	out	udp:data	43	85
1970-01-01 01:00:01.387097	out	udp:data	47	89
1970-01-01 01:00:01.416667	in	udp:data	507	549
1970-01-01 01:00:01.419355	out	udp:data	54	96
1970-01-01 01:00:01.451613	out	udp:data	37	79
1970-01-01 01:00:01.483871	out	udp:data	53	95
1970-01-01 01:00:01.500000	in	udp:data	619	661
1970-01-01 01:00:01.516129	out	udp:data	54	96
1970-01-01 01:00:01.548387	out	udp:data	54	96
1970-01-01 01:00:01.580645	out	udp:data	39	81
1970-01-01 01:00:01.583333	in	udp:data	611	653
1970-01-01 01:00:01.612903	out	udp:data	38	80
1970-01-01 01:00:01.645161	out	udp:data	42	84
1970-01-01 01:00:01.666667	in	udp:data	590	632
1970-01-01 01:00:01.677419	out	udp:data	45	87
1970-01-01 01:00:01.709677	out	udp:data	42	84
1970-01-01 01:00:01.741935	out	udp:data	44	86
1970-01-01 01:00:01.750000	in	udp:data	435	477
1970-01-01 01:00:01.774194	out	udp:data	36	78
1970-01-01 01:00:01.806452	out	udp:data	35	77
1970-01-01 01:00:01.833333	in	udp:data	443	485
1970-01-01 01:00:01.838710	out	udp:data	41	83
1970-01-01 01:00:01.870968	out	udp:data	49	91
1970-01-01 01:00:01.903226	out	udp:data	43	85
1970-01-01 01:00:01.916667	in	udp:data	610	652
1970-01-01 01:00:01.935484	out	udp:data	48	90
1970-01-01 01:00:01.967742	out	udp:data	39	81
1970-01-01 01:00:02.000000	out	udp:data	46	88
1970-01-01 01:00:02.000000	in	udp:data	528	570
1970-01-01 01:00:02.027778	out	udp:data	54	96
1970-01-01 01:00:02.055556	out	udp:data	28	70
1970-01-01 01:00:02.083333	out	udp:data	38	80
1970-01-01 01:00:02.111111	out	udp:data	47	89
1970-01-01 01:00:02.125000	in	udp:data	583	625
1970-01-01 01:00:02.138889	out	udp:data	45	87
1970-01-01 01:00:02.166667	out	udp:data	36	78
1970-01-01 01:00:02.194444	out	udp:data	32	74
1970-01-01 01:00:02.222222	out	udp:data	46	88
1970-01-01 01:00:02.250000	out	udp:data	40	82
1970-01-01 01:00:02.250000	in	udp:data	556	598
1970-01-01 01:00:02.277778	out	udp:data	51	93
1970-01-01 01:00:02.305556	out	udp:data	55	97
1970-01-01 01:00:02.333333	out	udp:data	41	83
1970-01-01 01:00:02.361111	out	udp:data	31	73
1970-01-01 01:00:02.375000	in	udp:data	482	524
1970-01-01 01:00:02.388889	out	udp:data	35	77
1970-01-01 01:00:02.416667	out	udp:data	48	90
1970-01-01 01:00:02.444444	out	udp:data	27	69
1970-01-01 01:00:02.472222	out	udp:data	39	81
1970-01-01 01:00:02.500000	out	udp:data	39	81
1970-01-01 01:00:02.500000	in	udp:data	515	557
1970-01-01 01:00:02.527778	out	udp:data	46	88
1970-01-01 01:00:02.555556	out	udp:data	31	73
1970-01-01 01:00:02.583333	out	udp:data	41	83
1970-01-01 01:00:02.611111	out	udp:data	56	98
1970-01-01 01:00:02.625000	in	udp:data	572	614
1970-01-01 01:00:02.638889	out	udp:data	34	76
1970-01-01 01:00:02.666667	out	udp:data	26	68
1970-01-01 01:00:02.694444	out	udp:data	49	91
1970-01-01 01:00:02.722222	out	udp:data	41	83
1970-01-01 01:00:02.750000	out	udp:data	38	80
1970-01-01 01:00:02.750000	in	udp:data	575	617
1970-01-01 01:00:02.777778	out	udp:data	42	84
1970-01-01 01:00:02.805556	out	udp:data	24	66
1970-01-01 01:00:02.833333	out	udp:data	52	94
1970-01-01 01:00:02.861111	out	udp:data	49	91
1970-01-01 01:00:02.875000	in	udp:data	523	565
1970-01-01 01:00:02.888889	out	udp:data	54	96
1970-01-01 01:00:02.916667	out	udp:data	53	95
1970-01-01 01:00:02.944444	out	udp:data	53	95
1970-01-01 01:00:02.972222	out	udp:data	41	83
1970-01-01 01:00:03.000000	out	udp:data	49	91
1970-01-01 01:00:03.000000	in	udp:data	547	589
1970-01-01 01:00:03.031250	out	udp:data	40	82
1970-01-01 01:00:03.062500	out	udp:data	48	90
1970-01-01 01:00:03.090909	in	udp:data	473	515
1970-01-01 01:00:03.093750	out	udp:data	51	93
1970-01-01 01:00:03.125000	out	udp:data	50	92
1970-01-01 01:00:03.156250	out	udp:data	53	95
1970-01-01 01:00:03.181818	in	udp:data	581	623
1970-01-01 01:00:03.187500	out	udp:data	51	93
1970-01-01 01:00:03.218750	out	udp:data	37	79
1970-01-01 01:00:03.250000	out	udp:data	30	72
1970-01-01 01:00:03.272727	in	udp:data	585	627
1970-01-01 01:00:03.281250	out	udp:data	48	90
1970-01-01 01:00:03.312500	out	udp:data	55	97
1970-01-01 01:00:03.343750	out	udp:data	52	94
1970-01-01 01:00:03.363636	in	udp:data	507	549
1970-01-01 01:00:03.375000	out	udp:data	54	96
1970-01-01 01:00:03.406250	out	udp:data	36	78
