time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	45	87
1970-01-01 01:00:00.000000	in	udp:data	454	496
1970-01-01 01:00:00.034483	out	udp:data	36	78
1970-01-01 01:00:00.068966	out	udp:data	43	85
1970-01-01 01:00:00.103448	out	udp:data	49	91
1970-01-01 01:00:00.111111	in	udp:data	528	570
1970-01-01 01:00:00.137931	out	udp:data	44	86
1970-01-01 01:00:00.172414	out	udp:data	43	85
1970-01-01 01:00:00.206897	out	udp:data	35	77
1970-01-01 01:00:00.222222	in	udp:data	547	589
1970-01-01 01:00:00.241379	out	udp:data	41	83
1970-01-01 01:00:00.275862	out	udp:data	29	71
1970-01-01 01:00:00.310345	out	udp:data	36	78
1970-01-01 01:00:00.333333	in	udp:data	510	552
1970-01-01 01:00:00.344828	out	udp:data	47	89
1970-01-01 01:00:00.379310	out	udp:data	45	87
1970-01-01 01:00:00.413793	out	udp:data	39	81
1970-01-01 01:00:00.444444	in	udp:data	579	621
1970-01-01 01:00:00.448276	out	udp:data	37	79
1970-01-01 01:00:00.482759	out	udp:data	46	88
1970-01-01 01:00:00.517241	out	udp:data	40	82
1970-01-01 01:00:00.551724	out	udp:data	40	82
1970-01-01 01:00:00.555556	in	udp:data	586	628
1970-01-01 01:00:00.586207	out	udp:data	47	89
1970-01-01 01:00:00.620690	out	udp:data	51	93
1970-01-01 01:00:00.655172	out	udp:data	38	80
1970-01-01 01:00:00.666667	in	udp:data	610	652
1970-01-01 01:00:00.689655	out	udp:data	34	76
1970-01-01 01:00:00.724138	out	udp:data	53	95
1970-01-01 01:00:00.758621	out	udp:data	28	70
1970-01-01 01:00:00.777778	in	udp:data	510	552
1970-01-01 01:00:00.793103	out	udp:data	45	87
1970-01-01 01:00:00.827586	out	udp:data	53	95
1970-01-01 01:00:00.862069	out	udp:data	46	88
1970-01-01 01:00:00.888889	in	udp:data	579	621
1970-01-01 01:00:00.896552	out	udp:data	42	84
1970-01-01 01:00:00.931034	out	udp:data	46	88
1970-01-01 01:00:00.965517	out	udp:data	44	86
1970-01-01 01:00:01.000000	out	udp:data	40	82
1970-01-01 01:00:01.000000	in	udp:data	598	640
1970-01-01 01:00:01.027027	out	udp:data	47	89
1970-01-01 01:00:01.054054	out	udp:data	49	91
1970-01-01 01:00:01.081081	out	udp:data	42	84
1970-01-01 01:00:01.100000	in	udp:data	512	554
1970-01-01 01:00:01.108108	out	udp:data	57	99
1970-01-01 01:00:01.135135	out	udp:data	60	102
1970-01-01 01:00:01.162162	out	udp:data	49	91
1970-01-01 01:00:01.189189	out	udp:data	45	87
1970-01-01 01:00:01.200000	in	udp:data	424	466
1970-01-01 01:00:01.216216	out	udp:data	40	82
1970-01-01 01:00:01.243243	out	udp:data	53	95
1970-01-01 01:00:01.270270	out	udp:data	42	84
1970-01-01 01:00:01.297297	out	udp:data	36	78
1970-01-01 01:00:01.300000	in	udp:data	508	550
1970-01-01 01:00:01.324324	out	udp:data	53	95
1970-01-01 01:00:01.351351	out	udp:data	51	93
1970-01-01 01:00:01.378378	out	udp:data	56	98
1970-01-01 01:00:01.400000	in	udp:data	487	529
1970-01-01 01:00:01.405405	out	udp:data	47	89
1970-01-01 01:00:01.432432	out	udp:data	50	92
1970-01-01 01:00:01.459459	out	udp:data	35	77
1970-01-01 01:00:01.486486	out	udp:data	53	95
1970-01-01 01:00:01.500000	in	udp:data	587	629
1970-01-01 01:00:01.513514	out	udp:data	26	68
1970-01-01 01:00:01.540541	out	udp:data	50	92
1970-01-01 01:00:01.567568	out	udp:data	54	96
1970-01-01 01:00:01.594595	out	udp:data	52	94
1970-01-01 01:00:01.600000	in	udp:data	473	515
1970-01-01 01:00:01.621622	out	udp:data	54	96
1970-01-01 01:00:01.648649	out	udp:data	43	85
1970-01-01 01:00:01.675676	out	udp:data	35	77
1970-01-01 01:00:01.700000	in	udp:data	592	634
1970-01-01 01:00:01.702703	out	udp:data	39	81
1970-01-01 01:00:01.729730	out	udp:data	52	94
1970-01-01 01:00:01.756757	out	udp:data	42	84
1970-01-01 01:00:01.783784	out	udp:data	50	92
1970-01-01 01:00:01.800000	in	udp:data	548	590
1970-01-01 01:00:01.810811	out	udp:data	46	88
1970-01-01 01:00:01.837838	out	udp:data	40	82
1970-01-01 01:00:01.864865	out	udp:data	50	92
1970-01-01 01:00:01.891892	out	udp:data	40	82
1970-01-01 01:00:01.900000	in	udp:data	627	669
1970-01-01 01:00:01.918919	out	udp:data	44	86
1970-01-01 01:00:01.945946	out	udp:data	44	86
1970-01-01 01:00:01.972973	out	udp:data	39	81
1970-01-01 01:00:02.000000	out	udp:data	53	95
1970-01-01 01:00:02.000000	in	udp:data	574	616
1970-01-01 01:00:02.024390	out	udp:data	37	79
1970-01-01 01:00:02.048780	out	udp:data	51	93
1970-01-01 01:00:02.073171	out	udp:data	34	76
1970-01-01 01:00:02.097561	out	udp:data	46	88
1970-01-01 01:00:02.100000	in	udp:data	548	590
1970-01-01 01:00:02.121951	out	udp:data	48	90
1970-01-01 01:00:02.146341	out	udp:data	42	84
1970-01-01 01:00:02.170732	out	udp:data	47	89
1970-01-01 01:00:02.195122	out	udp:data	25	67
1970-01-01 01:00:02.200000	in	udp:data	479	521
1970-01-01 01:00:02.219512	out	udp:data	32	74
1970-01-01 01:00:02.243902	out	udp:data	36	78
1970-01-01 01:00:02.268293	out	udp:data	44	86
1970-01-01 01:00:02.292683	out	udp:data	51	93
1970-01-01 01:00:02.300000	in	udp:data	532	574
1970-01-01 01:00:02.317073	out	udp:data	52	94
1970-01-01 01:00:02.341463	out	udp:data	53	95
1970-01-01 01:00:02.365854	out	udp:data	41	83
1970-01-01 01:00:02.390244	out	udp:data	43	85
1970-01-01 01:00:02.400000	in	udp:data	480	522
1970-01-01 01:00:02.414634	out	udp:data	27	69
