time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	34	12	1513	6792	44.00	566.00
1970-01-01 01:00:01	32	10	1492	5197	46.00	519.00
1970-01-01 01:00:02	35	9	1549	4909	44.00	545.00
1970-01-01 01:00:03	43	9	1867	5009	43.00	556.00
1970-01-01 01:00:04	40	12	1693	6447	42.00	537.00
1970-01-01 01:00:05	37	9	1610	4970	43.00	552.00
1970-01-01 01:00:06	31	11	1333	5798	43.00	527.00
1970-01-01 01:00:07	31	9	1381	4792	44.00	532.00
1970-01-01 01:00:08	36	10	1560	5444	43.00	544.00
1970-01-01 01:00:09	26	9	1144	4771	44.00	530.00
1970-01-01 01:00:10	34	12	1445	6446	42.00	537.00
1970-01-01 01:00:11	43	11	1787	5857	41.00	532.00
1970-01-01 01:00:12	40	12	1765	5961	44.00	496.00
1970-01-01 01:00:13	37	8	1652	3730	44.00	466.00
1970-01-01 01:00:14	34	12	1464	5819	43.00	484.00
1970-01-01 01:00:15	36	11	1627	5189	45.00	471.00
1970-01-01 01:00:16	40	11	1648	5214	41.00	474.00
1970-01-01 01:00:17	39	10	1639	5010	42.00	501.00
1970-01-01 01:00:18	43	11	1786	5323	41.00	483.00
1970-01-01 01:00:19	38	12	1638	5697	43.00	474.00
1970-01-01 01:00:20	38	12	1655	5781	43.00	481.00
1970-01-01 01:00:21	34	12	1461	5586	42.00	465.00
1970-01-01 01:00:22	37	12	1603	5596	43.00	466.00
1970-01-01 01:00:23	36	13	1552	5644	43.00	434.00
1970-01-01 01:00:24	39	12	1692	5745	43.00	478.00
1970-01-01 01:00:25	38	9	1614	4075	42.00	452.00
1970-01-01 01:00:26	30	15	1276	7138	42.00	475.00
1970-01-01 01:00:27	42	11	1827	5176	43.00	470.00
1970-01-01 01:00:28	34	11	1371	5122	40.00	465.00
1970-01-01 01:00:29	33	10	1331	4559	40.00	455.00
1970-01-01 01:00:30	36	12	1610	5163	44.00	430.00
1970-01-01 01:00:31	29	11	1273	4886	43.00	444.00
1970-01-01 01:00:32	34	10	1528	4184	44.00	418.00
1970-01-01 01:00:33	35	9	1516	3954	43.00	439.00
1970-01-01 01:00:34	32	11	1393	4576	43.00	416.00
1970-01-01 01:00:35	38	10	1647	3960	43.00	396.00
1970-01-01 01:00:36	31	12	1339	5332	43.00	444.00
1970-01-01 01:00:37	43	11	1995	4527	46.00	411.00
1970-01-01 01:00:38	32	13	1395	4776	43.00	367.00
1970-01-01 01:00:39	36	11	1580	4319	43.00	392.00
1970-01-01 01:00:40	32	13	1439	4877	44.00	375.00
1970-01-01 01:00:41	36	11	1590	4250	44.00	386.00
1970-01-01 01:00:42	36	14	1553	5217	43.00	372.00
1970-01-01 01:00:43	41	12	1773	4659	43.00	388.00
1970-01-01 01:00:44	36	14	1541	5157	42.00	368.00
1970-01-01 01:00:45	33	12	1452	4604	44.00	383.00
1970-01-01 01:00:46	37	11	1579	4365	42.00	396.00
1970-01-01 01:00:47	35	13	640	4679	18.00	359.00
1970-01-01 01:00:48	33	10	614	3759	18.00	375.00
1970-01-01 01:00:49	33	13	611	4274	18.00	328.00
1970-01-01 01:00:50	35	11	646	3791	18.00	344.00
1970-01-01 01:00:51	37	11	693	3590	18.00	326.00
1970-01-01 01:00:52	36	8	677	2851	18.00	356.00
1970-01-01 01:00:53	36	10	699	3326	19.00	332.00
1970-01-01 01:00:54	38	14	717	4649	18.00	332.00
1970-01-01 01:00:55	32	12	579	4148	18.00	345.00
1970-01-01 01:00:56	28	12	523	4160	18.00	346.00
1970-01-01 01:00:57	34	15	654	4779	19.00	318.00
1970-01-01 01:00:58	32	13	579	4358	18.00	335.00
1970-01-01 01:00:59	32	14	600	4648	18.00	332.00
1970-01-01 01:01:00	39	11	730	3500	18.00	318.00
1970-01-01 01:01:01	38	12	704	3800	18.00	316.00
1970-01-01 01:01:02	39	14	770	4493	19.00	320.00
1970-01-01 01:01:03	37	12	701	3965	18.00	330.00
1970-01-01 01:01:04	31	12	604	3805	19.00	317.00
1970-01-01 01:01:05	35	15	678	4702	19.00	313.00
1970-01-01 01:01:06	33	12	637	3663	19.00	305.00
1970-01-01 01:01:07	31	14	587	4085	18.00	291.00
1970-01-01 01:01:08	34	16	617	4882	18.00	305.00
1970-01-01 01:01:09	41	14	762	4104	18.00	293.00
1970-01-01 01:01:10	38	15	732	3951	19.00	263.00
1970-01-01 01:01:11	34	12	638	3485	18.00	290.00
1970-01-01 01:01:12	40	12	755	3383	18.00	281.00
1970-01-01 01:01:13	26	10	506	2837	19.00	283.00
1970-01-01 01:01:14	32	15	593	4227	18.00	281.00
