0	     8.727	     7.293
1	     8.704	     7.293
2	     8.682	     7.292
3	     8.660	     7.292
4	     8.638	     7.291
5	     8.616	     7.291
6	     8.593	     7.290
7	     8.571	     7.290
8	     8.550	     7.283
9	     8.529	     7.277
10	     8.507	     7.270
11	     8.486	     7.264
12	     8.465	     7.258
13	     8.444	     7.251
14	     8.422	     7.245
15	     8.400	     7.241
16	     8.378	     7.238
17	     8.356	     7.234
18	     8.334	     7.231
19	     8.312	     7.227
20	     8.291	     7.224
21	     8.269	     7.221
22	     8.247	     7.217
23	     8.225	     7.214
24	     8.203	     7.210
25	     8.181	     7.207
26	     8.159	     7.204
27	     8.137	     7.201
28	     8.115	     7.197
29	     8.093	     7.194
30	     8.071	     7.191
31	     8.049	     7.188
32	     8.027	     7.185
33	     8.008	     7.174
34	     7.988	     7.163
35	     7.969	     7.151
36	     7.950	     7.140
37	     7.930	     7.129
38	     7.911	     7.118
39	     7.892	     7.107
40	     7.873	     7.095
41	     7.854	     7.083
42	     7.836	     7.071
43	     7.817	     7.059
44	     7.798	     7.047
45	     7.780	     7.035
46	     7.761	     7.023
47	     7.742	     7.011
48	     7.742	     7.011
49	     7.742	     7.011
50	     7.742	     7.011
51	     7.742	     7.011
52	     7.742	     7.011
53	     7.742	     7.011
54	     7.742	     7.011
55	     7.742	     7.011
56	     7.722	     7.001
57	     7.703	     6.991
58	     7.683	     6.981
59	     7.683	     6.981
60	     7.683	     6.981
61	     7.683	     6.981
62	     7.683	     6.981
63	     7.683	     6.981
64	     7.662	     6.972
65	     7.642	     6.963
66	     7.622	     6.955
67	     7.601	     6.946
68	     7.581	     6.937
69	     7.560	     6.928
70	     7.540	     6.919
71	     7.519	     6.911
72	     7.519	     6.911
73	     7.519	     6.911
74	     7.519	     6.911
75	     7.519	     6.911
76	     7.519	     6.911
77	     7.502	     6.897
78	     7.485	     6.883
79	     7.468	     6.869
80	     7.451	     6.854
81	     7.429	     6.851
82	     7.407	     6.847
83	     7.385	     6.843
84	     7.363	     6.839
85	     7.341	     6.835
86	     7.319	     6.834
87	     7.297	     6.833
88	     7.275	     6.832
89	     7.252	     6.830
90	     7.230	     6.829
91	     7.208	     6.828
92	     7.186	     6.827
93	     7.164	     6.825
94	     7.141	     6.824
95	     7.122	     6.813
96	     7.103	     6.803
97	     7.083	     6.792
98	     7.064	     6.781
99	     7.044	     6.770
100	     7.025	     6.760
101	     7.025	     6.760
102	     7.025	     6.760
103	     7.025	     6.760
104	     7.025	     6.760
105	     7.025	     6.760
106	     7.025	     6.760
107	     7.025	     6.760
108	     7.025	     6.760
109	     7.025	     6.760
110	     7.025	     6.760
111	     7.003	     6.760
112	     6.980	     6.760
113	     6.958	     6.760
114	     6.936	     6.760
115	     6.914	     6.760
116	     6.891	     6.760
117	     6.869	     6.760
118	     6.848	     6.753
119	     6.827	     6.746
120	     6.806	     6.739
121	     6.785	     6.732
122	     6.764	     6.725
123	     6.743	     6.718
124	     6.722	     6.711
125	     6.704	     6.698
126	     6.686	     6.684
127	     6.668	     6.671
128	     6.650	     6.658
129	     6.628	     6.657
130	     6.606	     6.657
131	     6.584	     6.656
