time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	35	9	1547	5075	44.00	563.00
1970-01-01 01:00:01	40	10	1852	5577	46.00	557.00
1970-01-01 01:00:02	34	7	1428	3910	42.00	558.00
1970-01-01 01:00:03	37	11	1650	6003	44.00	545.00
1970-01-01 01:00:04	36	7	1585	3667	44.00	523.00
1970-01-01 01:00:05	31	12	1399	6233	45.00	519.00
1970-01-01 01:00:06	35	11	1484	5714	42.00	519.00
1970-01-01 01:00:07	33	10	1409	5168	42.00	516.00
1970-01-01 01:00:08	35	10	1517	5147	43.00	514.00
1970-01-01 01:00:09	38	11	1625	5599	42.00	509.00
1970-01-01 01:00:10	38	13	1685	6475	44.00	498.00
1970-01-01 01:00:11	26	9	1145	4520	44.00	502.00
1970-01-01 01:00:12	38	12	1589	5973	41.00	497.00
1970-01-01 01:00:13	39	10	1687	4986	43.00	498.00
1970-01-01 01:00:14	44	10	1864	4749	42.00	474.00
1970-01-01 01:00:15	34	11	1395	5240	41.00	476.00
1970-01-01 01:00:16	36	10	1591	4748	44.00	474.00
1970-01-01 01:00:17	38	9	1651	4475	43.00	497.00
1970-01-01 01:00:18	30	8	1352	3783	45.00	472.00
1970-01-01 01:00:19	35	10	1527	4795	43.00	479.00
1970-01-01 01:00:20	33	8	1444	3544	43.00	443.00
1970-01-01 01:00:21	45	15	1988	6917	44.00	461.00
1970-01-01 01:00:22	34	12	1463	5141	43.00	428.00
1970-01-01 01:00:23	33	9	1438	4127	43.00	458.00
1970-01-01 01:00:24	37	12	1579	5405	42.00	450.00
1970-01-01 01:00:25	33	12	1472	5476	44.00	456.00
1970-01-01 01:00:26	29	7	1288	3154	44.00	450.00
1970-01-01 01:00:27	36	11	1501	4800	41.00	436.00
1970-01-01 01:00:28	42	11	1736	4800	41.00	436.00
1970-01-01 01:00:29	34	11	1335	4828	39.00	438.00
1970-01-01 01:00:30	42	11	1785	4678	42.00	425.00
1970-01-01 01:00:31	32	9	1397	3899	43.00	433.00
1970-01-01 01:00:32	41	11	1801	4757	43.00	432.00
1970-01-01 01:00:33	31	11	1415	4522	45.00	411.00
1970-01-01 01:00:34	33	11	1438	4759	43.00	432.00
1970-01-01 01:00:35	38	9	1686	4027	44.00	447.00
1970-01-01 01:00:36	29	10	1249	4326	43.00	432.00
1970-01-01 01:00:37	38	13	1592	5275	41.00	405.00
1970-01-01 01:00:38	32	9	1399	3854	43.00	428.00
1970-01-01 01:00:39	40	9	1771	3550	44.00	394.00
1970-01-01 01:00:40	37	9	1614	3261	43.00	362.00
1970-01-01 01:00:41	35	11	1528	4123	43.00	374.00
1970-01-01 01:00:42	38	10	1692	3396	44.00	339.00
1970-01-01 01:00:43	35	9	1569	3441	44.00	382.00
1970-01-01 01:00:44	38	12	1772	4709	46.00	392.00
1970-01-01 01:00:45	35	12	1533	4852	43.00	404.00
1970-01-01 01:00:46	35	10	1499	3912	42.00	391.00
1970-01-01 01:00:47	35	13	1632	4678	46.00	359.00
1970-01-01 01:00:48	34	10	1533	3199	45.00	319.00
1970-01-01 01:00:49	28	11	1206	4259	43.00	387.00
1970-01-01 01:00:50	28	12	1211	4366	43.00	363.00
1970-01-01 01:00:51	32	15	1504	5459	47.00	363.00
1970-01-01 01:00:52	31	10	1229	3506	39.00	350.00
1970-01-01 01:00:53	32	14	1370	4853	42.00	346.00
1970-01-01 01:00:54	28	10	1199	3564	42.00	356.00
1970-01-01 01:00:55	26	15	1148	5115	44.00	341.00
1970-01-01 01:00:56	31	10	1374	3814	44.00	381.00
1970-01-01 01:00:57	39	13	1698	4579	43.00	352.00
1970-01-01 01:00:58	33	13	1458	4568	44.00	351.00
1970-01-01 01:00:59	44	10	1965	3305	44.00	330.00
1970-01-01 01:01:00	35	12	1525	4024	43.00	335.00
1970-01-01 01:01:01	34	11	1506	3399	44.00	309.00
1970-01-01 01:01:02	39	10	1681	3280	43.00	328.00
1970-01-01 01:01:03	38	11	1650	3654	43.00	332.00
1970-01-01 01:01:04	31	13	1286	4152	41.00	319.00
1970-01-01 01:01:05	28	12	1235	3636	44.00	303.00
1970-01-01 01:01:06	36	11	1527	3182	42.00	289.00
1970-01-01 01:01:07	38	14	1681	3983	44.00	284.00
1970-01-01 01:01:08	41	14	1727	3963	42.00	283.00
1970-01-01 01:01:09	34	10	1479	2784	43.00	278.00
1970-01-01 01:01:10	43	11	1981	3019	46.00	274.00
1970-01-01 01:01:11	34	13	1516	3202	44.00	246.00
1970-01-01 01:01:12	40	13	1671	3736	41.00	287.00
1970-01-01 01:01:13	34	14	1489	3729	43.00	266.00
1970-01-01 01:01:14	37	12	1610	3262	43.00	271.00
