time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	49	91
1970-01-01 01:00:00.000000	in	udp:data	571	613
1970-01-01 01:00:00.032258	out	udp:data	38	80
1970-01-01 01:00:00.064516	out	udp:data	42	84
1970-01-01 01:00:00.096774	out	udp:data	35	77
1970-01-01 01:00:00.129032	out	udp:data	65	107
1970-01-01 01:00:00.142857	in	udp:data	592	634
1970-01-01 01:00:00.161290	out	udp:data	58	100
1970-01-01 01:00:00.193548	out	udp:data	49	91
1970-01-01 01:00:00.225806	out	udp:data	38	80
1970-01-01 01:00:00.258065	out	udp:data	47	89
1970-01-01 01:00:00.285714	in	udp:data	508	550
1970-01-01 01:00:00.290323	out	udp:data	52	94
1970-01-01 01:00:00.322581	out	udp:data	42	84
1970-01-01 01:00:00.354839	out	udp:data	49	91
1970-01-01 01:00:00.387097	out	udp:data	40	82
1970-01-01 01:00:00.419355	out	udp:data	39	81
1970-01-01 01:00:00.428571	in	udp:data	558	600
1970-01-01 01:00:00.451613	out	udp:data	44	86
1970-01-01 01:00:00.483871	out	udp:data	26	68
1970-01-01 01:00:00.516129	out	udp:data	42	84
1970-01-01 01:00:00.548387	out	udp:data	34	76
1970-01-01 01:00:00.571429	in	udp:data	567	609
1970-01-01 01:00:00.580645	out	udp:data	41	83
1970-01-01 01:00:00.612903	out	udp:data	39	81
1970-01-01 01:00:00.645161	out	udp:data	35	77
1970-01-01 01:00:00.677419	out	udp:data	47	89
1970-01-01 01:00:00.709677	out	udp:data	44	86
1970-01-01 01:00:00.714286	in	udp:data	529	571
1970-01-01 01:00:00.741935	out	udp:data	38	80
1970-01-01 01:00:00.774194	out	udp:data	41	83
1970-01-01 01:00:00.806452	out	udp:data	46	88
1970-01-01 01:00:00.838710	out	udp:data	36	78
1970-01-01 01:00:00.857143	in	udp:data	543	585
1970-01-01 01:00:00.870968	out	udp:data	38	80
1970-01-01 01:00:00.903226	out	udp:data	53	95
1970-01-01 01:00:00.935484	out	udp:data	36	78
1970-01-01 01:00:00.967742	out	udp:data	36	78
1970-01-01 01:00:01.000000	out	udp:data	38	80
1970-01-01 01:00:01.000000	in	udp:data	484	526
1970-01-01 01:00:01.031250	out	udp:data	42	84
1970-01-01 01:00:01.062500	out	udp:data	44	86
1970-01-01 01:00:01.093750	out	udp:data	39	81
1970-01-01 01:00:01.100000	in	udp:data	600	642
1970-01-01 01:00:01.125000	out	udp:data	49	91
1970-01-01 01:00:01.156250	out	udp:data	31	73
1970-01-01 01:00:01.187500	out	udp:data	30	72
1970-01-01 01:00:01.200000	in	udp:data	594	636
1970-01-01 01:00:01.218750	out	udp:data	44	86
1970-01-01 01:00:01.250000	out	udp:data	43	85
1970-01-01 01:00:01.281250	out	udp:data	43	85
1970-01-01 01:00:01.300000	in	udp:data	505	547
1970-01-01 01:00:01.312500	out	udp:data	44	86
1970-01-01 01:00:01.343750	out	udp:data	45	87
1970-01-01 01:00:01.375000	out	udp:data	54	96
1970-01-01 01:00:01.400000	in	udp:data	459	501
1970-01-01 01:00:01.406250	out	udp:data	53	95
1970-01-01 01:00:01.437500	out	udp:data	47	89
1970-01-01 01:00:01.468750	out	udp:data	24	66
1970-01-01 01:00:01.500000	out	udp:data	49	91
1970-01-01 01:00:01.500000	in	udp:data	510	552
1970-01-01 01:00:01.531250	out	udp:data	43	85
1970-01-01 01:00:01.562500	out	udp:data	41	83
1970-01-01 01:00:01.593750	out	udp:data	56	98
1970-01-01 01:00:01.600000	in	udp:data	538	580
1970-01-01 01:00:01.625000	out	udp:data	39	81
1970-01-01 01:00:01.656250	out	udp:data	46	88
1970-01-01 01:00:01.687500	out	udp:data	48	90
1970-01-01 01:00:01.700000	in	udp:data	513	555
1970-01-01 01:00:01.718750	out	udp:data	34	76
1970-01-01 01:00:01.750000	out	udp:data	52	94
