time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	36	8	1516	4431	42.00	553.00
1970-01-01 01:00:01	39	9	1588	5139	40.00	571.00
1970-01-01 01:00:02	34	12	1459	6626	42.00	552.00
1970-01-01 01:00:03	40	11	1684	5693	42.00	517.00
1970-01-01 01:00:04	43	10	1905	5364	44.00	536.00
1970-01-01 01:00:05	42	12	1781	6577	42.00	548.00
1970-01-01 01:00:06	36	10	1537	4761	42.00	476.00
1970-01-01 01:00:07	33	7	1440	3774	43.00	539.00
1970-01-01 01:00:08	28	6	1219	2978	43.00	496.00
1970-01-01 01:00:09	36	9	1579	4607	43.00	511.00
1970-01-01 01:00:10	33	12	1433	6078	43.00	506.00
1970-01-01 01:00:11	41	12	1887	6225	46.00	518.00
1970-01-01 01:00:12	38	9	1680	4552	44.00	505.00
1970-01-01 01:00:13	37	9	1638	4523	44.00	502.00
1970-01-01 01:00:14	38	10	1657	4967	43.00	496.00
1970-01-01 01:00:15	39	11	1645	5402	42.00	491.00
1970-01-01 01:00:16	42	12	1790	5780	42.00	481.00
1970-01-01 01:00:17	28	12	1162	5724	41.00	477.00
1970-01-01 01:00:18	28	11	1205	5214	43.00	474.00
1970-01-01 01:00:19	35	9	1598	4463	45.00	495.00
1970-01-01 01:00:20	32	11	1424	5200	44.00	472.00
1970-01-01 01:00:21	34	10	1521	4780	44.00	478.00
1970-01-01 01:00:22	33	10	1433	4847	43.00	484.00
1970-01-01 01:00:23	41	10	1816	4594	44.00	459.00
1970-01-01 01:00:24	36	14	1539	6610	42.00	472.00
1970-01-01 01:00:25	39	10	1695	4185	43.00	418.00
1970-01-01 01:00:26	38	10	1631	4660	42.00	466.00
1970-01-01 01:00:27	39	15	1711	6809	43.00	453.00
1970-01-01 01:00:28	33	12	1382	5182	41.00	431.00
1970-01-01 01:00:29	37	12	1515	5366	40.00	447.00
1970-01-01 01:00:30	34	10	1493	4204	43.00	420.00
1970-01-01 01:00:31	28	14	1136	5944	40.00	424.00
1970-01-01 01:00:32	39	9	1760	3860	45.00	428.00
1970-01-01 01:00:33	39	11	1594	4693	40.00	426.00
1970-01-01 01:00:34	38	12	1710	5001	45.00	416.00
1970-01-01 01:00:35	37	12	1581	5070	42.00	422.00
1970-01-01 01:00:36	38	11	1701	4184	44.00	380.00
1970-01-01 01:00:37	31	9	1321	3742	42.00	415.00
1970-01-01 01:00:38	35	12	1519	4695	43.00	391.00
1970-01-01 01:00:39	36	13	1521	5037	42.00	387.00
1970-01-01 01:00:40	40	9	1714	3406	42.00	378.00
1970-01-01 01:00:41	37	11	1614	3987	43.00	362.00
1970-01-01 01:00:42	37	12	1583	4848	42.00	404.00
1970-01-01 01:00:43	35	11	1536	4384	43.00	398.00
1970-01-01 01:00:44	44	11	1916	3854	43.00	350.00
1970-01-01 01:00:45	35	16	1511	5815	43.00	363.00
1970-01-01 01:00:46	36	13	1552	4982	43.00	383.00
1970-01-01 01:00:47	31	8	1309	2812	42.00	351.00
1970-01-01 01:00:48	33	11	1505	4160	45.00	378.00
1970-01-01 01:00:49	40	12	1746	4210	43.00	350.00
1970-01-01 01:00:50	39	10	1626	3691	41.00	369.00
1970-01-01 01:00:51	49	12	2208	3942	45.00	328.00
1970-01-01 01:00:52	40	10	1745	3285	43.00	328.00
1970-01-01 01:00:53	34	14	1425	4466	41.00	319.00
1970-01-01 01:00:54	41	11	1870	3553	45.00	323.00
1970-01-01 01:00:55	34	10	1444	3230	42.00	323.00
1970-01-01 01:00:56	40	10	1743	3351	43.00	335.00
1970-01-01 01:00:57	40	13	1630	4061	40.00	312.00
1970-01-01 01:00:58	41	9	1818	2660	44.00	295.00
1970-01-01 01:00:59	35	12	1592	4070	45.00	339.00
1970-01-01 01:01:00	33	10	1391	3381	42.00	338.00
1970-01-01 01:01:01	30	11	1328	3299	44.00	299.00
1970-01-01 01:01:02	30	16	1284	4946	42.00	309.00
1970-01-01 01:01:03	32	12	1412	3985	44.00	332.00
1970-01-01 01:01:04	25	12	1086	3559	43.00	296.00
1970-01-01 01:01:05	38	10	1674	3093	44.00	309.00
1970-01-01 01:01:06	34	11	1374	3189	40.00	289.00
1970-01-01 01:01:07	32	10	1378	2974	43.00	297.00
1970-01-01 01:01:08	32	10	1429	3033	44.00	303.00
1970-01-01 01:01:09	38	14	1617	4004	42.00	286.00
1970-01-01 01:01:10	40	15	1782	4062	44.00	270.00
1970-01-01 01:01:11	29	13	1326	3367	45.00	259.00
1970-01-01 01:01:12	33	13	1317	3533	39.00	271.00
1970-01-01 01:01:13	36	13	1597	3661	44.00	281.00
1970-01-01 01:01:14	30	14	1256	4029	41.00	287.00
1970-01-01 01:01:15	42	11	1871	2685	44.00	244.00
1970-01-01 01:01:16	38	12	1666	2822	43.00	235.00
1970-01-01 01:01:17	37	11	1586	2878	42.00	261.00
1970-01-01 01:01:18	37	10	1552	2518	41.00	251.00
1970-01-01 01:01:19	38	13	1655	2908	43.00	223.00
1970-01-01 01:01:20	38	10	1623	2108	42.00	210.00
1970-01-01 01:01:21	36	13	1600	2987	44.00	229.00
1970-01-01 01:01:22	39	15	1690	3160	43.00	210.00
1970-01-01 01:01:23	34	13	1477	3223	43.00	247.00
1970-01-01 01:01:24	32	12	1418	2555	44.00	212.00
1970-01-01 01:01:25	37	16	1610	3539	43.00	221.00
1970-01-01 01:01:26	36	14	1611	2978	44.00	212.00
1970-01-01 01:01:27	39	13	1678	3048	43.00	234.00
1970-01-01 01:01:28	30	11	1325	2545	44.00	231.00
1970-01-01 01:01:29	38	15	1643	3318	43.00	221.00
1970-01-01 01:01:30	38	14	1600	2904	42.00	207.00
1970-01-01 01:01:31	38	12	1657	2453	43.00	204.00
1970-01-01 01:01:32	33	15	1434	2971	43.00	198.00
1970-01-01 01:01:33	31	10	1352	1807	43.00	180.00
1970-01-01 01:01:34	42	13	1824	2445	43.00	188.00
1970-01-01 01:01:35	33	14	1405	2668	42.00	190.00
1970-01-01 01:01:36	36	13	1522	2760	42.00	212.00
1970-01-01 01:01:37	36	15	1581	2532	43.00	168.00
1970-01-01 01:01:38	33	14	1433	1858	43.00	132.00
1970-01-01 01:01:39	30	16	1276	2282	42.00	142.00
1970-01-01 01:01:40	34	14	1501	2013	44.00	143.00
1970-01-01 01:01:41	31	14	1335	2402	43.00	171.00
1970-01-01 01:01:42	37	15	1633	2515	44.00	167.00
1970-01-01 01:01:43	41	13	1783	1960	43.00	150.00
1970-01-01 01:01:44	38	16	1724	2701	45.00	168.00
1970-01-01 01:01:45	36	14	1635	2594	45.00	185.00
1970-01-01 01:01:46	35	14	1573	1694	44.00	121.00
1970-01-01 01:01:47	32	14	1386	2256	43.00	161.00
1970-01-01 01:01:48	35	12	1477	1211	42.00	100.00
1970-01-01 01:01:49	40	12	1729	1379	43.00	114.00
1970-01-01 01:01:50	29	12	1236	1525	42.00	127.00
1970-01-01 01:01:51	36	16	1582	2290	43.00	143.00
1970-01-01 01:01:52	33	13	1431	1331	43.00	102.00
1970-01-01 01:01:53	36	15	1549	1486	43.00	99.00
1970-01-01 01:01:54	30	14	1331	1304	44.00	93.00
1970-01-01 01:01:55	31	14	1382	1727	44.00	123.00
1970-01-01 01:01:56	41	14	1816	1201	44.00	85.00
1970-01-01 01:01:57	36	14	1510	1477	41.00	105.00
1970-01-01 01:01:58	29	11	1190	735	41.00	66.00
1970-01-01 01:01:59	41	14	1856	1396	45.00	99.00
1970-01-01 01:02:00	43	16	1860	1238	43.00	77.00
1970-01-01 01:02:01	32	15	1462	888	45.00	59.00
1970-01-01 01:02:02	35	12	1468	1047	41.00	87.00
1970-01-01 01:02:03	35	16	1504	1103	42.00	68.00
1970-01-01 01:02:04	35	15	1557	956	44.00	63.00
1970-01-01 01:02:05	31	15	1341	1067	43.00	71.00
1970-01-01 01:02:06	33	16	1390	954	42.00	59.00
1970-01-01 01:02:07	40	15	1770	737	44.00	49.00
1970-01-01 01:02:08	23	14	1039	1093	45.00	78.00
1970-01-01 01:02:09	31	14	1290	1182	41.00	84.00
1970-01-01 01:02:10	33	13	1375	865	41.00	66.00
1970-01-01 01:02:11	45	16	1935	1360	43.00	85.00
1970-01-01 01:02:12	34	14	1475	1389	43.00	99.00
1970-01-01 01:02:13	41	14	1846	1107	45.00	79.00
1970-01-01 01:02:14	39	15	1662	1168	42.00	77.00
1970-01-01 01:02:15	36	16	1597	1414	44.00	88.00
1970-01-01 01:02:16	36	14	1549	1125	43.00	80.00
1970-01-01 01:02:17	36	18	1515	1397	42.00	77.00
1970-01-01 01:02:18	37	15	1673	1408	45.00	93.00
1970-01-01 01:02:19	32	18	1437	1130	44.00	62.00
1970-01-01 01:02:20	37	16	1657	1437	44.00	89.00
1970-01-01 01:02:21	32	14	1345	1037	42.00	74.00
1970-01-01 01:02:22	32	15	1388	1196	43.00	79.00
1970-01-01 01:02:23	33	18	1434	1423	43.00	79.00
1970-01-01 01:02:24	40	16	1716	1363	42.00	85.00
1970-01-01 01:02:25	38	14	1668	1287	43.00	91.00
1970-01-01 01:02:26	38	16	1644	1397	43.00	87.00
1970-01-01 01:02:27	42	15	1801	950	42.00	63.00
1970-01-01 01:02:28	37	15	1643	1148	44.00	76.00
1970-01-01 01:02:29	34	13	1433	890	42.00	68.00
1970-01-01 01:02:30	42	17	1911	1190	45.00	70.00
1970-01-01 01:02:31	42	17	1797	1226	42.00	72.00
1970-01-01 01:02:32	30	17	1322	1343	44.00	79.00
1970-01-01 01:02:33	36	18	1530	1123	42.00	62.00
1970-01-01 01:02:34	36	18	1499	1463	41.00	81.00
1970-01-01 01:02:35	38	18	1633	1297	42.00	72.00
1970-01-01 01:02:36	38	16	1617	1325	42.00	82.00
1970-01-01 01:02:37	36	16	1559	1429	43.00	89.00
1970-01-01 01:02:38	27	16	1158	1338	42.00	83.00
1970-01-01 01:02:39	35	17	1509	1447	43.00	85.00
1970-01-01 01:02:40	32	15	1392	981	43.00	65.00
1970-01-01 01:02:41	34	17	1436	1380	42.00	81.00
1970-01-01 01:02:42	33	17	1360	1080	41.00	63.00
1970-01-01 01:02:43	36	19	1630	1632	45.00	85.00
1970-01-01 01:02:44	39	18	1693	1279	43.00	71.00
1970-01-01 01:02:45	30	18	1358	1542	45.00	85.00
1970-01-01 01:02:46	40	16	1704	1113	42.00	69.00
1970-01-01 01:02:47	31	19	1292	1396	41.00	73.00
1970-01-01 01:02:48	37	17	1617	1210	43.00	71.00
1970-01-01 01:02:49	41	17	1737	1386	42.00	81.00
1970-01-01 01:02:50	41	18	1740	1387	42.00	77.00
1970-01-01 01:02:51	36	18	1546	1442	42.00	80.00
1970-01-01 01:02:52	33	17	1439	1679	43.00	98.00
1970-01-01 01:02:53	30	16	1323	1150	44.00	71.00
1970-01-01 01:02:54	37	17	1556	1612	42.00	94.00
1970-01-01 01:02:55	30	18	1310	1217	43.00	67.00
1970-01-01 01:02:56	35	19	1487	1654	42.00	87.00
1970-01-01 01:02:57	30	16	1311	1231	43.00	76.00
1970-01-01 01:02:58	35	20	1557	1904	44.00	95.00
1970-01-01 01:02:59	41	20	1738	1728	42.00	86.00
1970-01-01 01:03:00	26	17	1086	1593	41.00	93.00
1970-01-01 01:03:01	35	15	1445	1368	41.00	91.00
1970-01-01 01:03:02	34	15	1404	1059	41.00	70.00
1970-01-01 01:03:03	30	18	1231	1728	41.00	96.00
1970-01-01 01:03:04	39	17	1710	1388	43.00	81.00
1970-01-01 01:03:05	29	16	1193	1229	41.00	76.00
1970-01-01 01:03:06	33	17	1469	1307	44.00	76.00
1970-01-01 01:03:07	33	17	1495	1487	45.00	87.00
1970-01-01 01:03:08	29	18	1271	1427	43.00	79.00
1970-01-01 01:03:09	36	19	1482	1391	41.00	73.00
1970-01-01 01:03:10	37	17	1650	1200	44.00	70.00
1970-01-01 01:03:11	41	18	1760	1730	42.00	96.00
1970-01-01 01:03:12	34	19	1456	1693	42.00	89.00
1970-01-01 01:03:13	36	16	1543	1524	42.00	95.00
1970-01-01 01:03:14	37	19	1620	1662	43.00	87.00
1970-01-01 01:03:15	36	15	1501	1313	41.00	87.00
1970-01-01 01:03:16	34	19	1484	1489	43.00	78.00
1970-01-01 01:03:17	32	21	1384	1667	43.00	79.00
1970-01-01 01:03:18	40	18	1694	1380	42.00	76.00
1970-01-01 01:03:19	35	16	1502	1283	42.00	80.00
1970-01-01 01:03:20	39	20	1636	1305	41.00	65.00
1970-01-01 01:03:21	36	19	1519	1604	42.00	84.00
1970-01-01 01:03:22	38	18	1661	1604	43.00	89.00
1970-01-01 01:03:23	37	16	1602	1117	43.00	69.00
1970-01-01 01:03:24	38	20	1581	1527	41.00	76.00
1970-01-01 01:03:25	38	16	1681	1547	44.00	96.00
1970-01-01 01:03:26	43	22	1975	1718	45.00	78.00
1970-01-01 01:03:27	24	20	1061	1235	44.00	61.00
1970-01-01 01:03:28	35	21	1418	1775	40.00	84.00
1970-01-01 01:03:29	31	18	1378	1338	44.00	74.00
1970-01-01 01:03:30	37	20	1554	1610	42.00	80.00
1970-01-01 01:03:31	46	19	2087	1624	45.00	85.00
1970-01-01 01:03:32	38	21	1640	1665	43.00	79.00
1970-01-01 01:03:33	36	19	1573	1719	43.00	90.00
1970-01-01 01:03:34	39	18	1653	1393	42.00	77.00
1970-01-01 01:03:35	31	21	1384	1500	44.00	71.00
1970-01-01 01:03:36	32	19	1370	1653	42.00	87.00
1970-01-01 01:03:37	30	19	1330	1627	44.00	85.00
1970-01-01 01:03:38	29	19	1252	1464	43.00	77.00
1970-01-01 01:03:39	40	19	1747	1798	43.00	94.00
1970-01-01 01:03:40	35	21	1512	1692	43.00	80.00
1970-01-01 01:03:41	36	22	1582	1748	43.00	79.00
1970-01-01 01:03:42	31	18	1302	1525	42.00	84.00
1970-01-01 01:03:43	32	19	1428	2065	44.00	108.00
1970-01-01 01:03:44	37	17	1676	1499	45.00	88.00
1970-01-01 01:03:45	30	21	1403	1703	46.00	81.00
1970-01-01 01:03:46	35	19	1475	1443	42.00	75.00
1970-01-01 01:03:47	35	20	1517	1608	43.00	80.00
1970-01-01 01:03:48	35	19	1526	1753	43.00	92.00
1970-01-01 01:03:49	38	20	1632	1289	42.00	64.00
1970-01-01 01:03:50	38	19	1675	1782	44.00	93.00
1970-01-01 01:03:51	35	19	1485	1502	42.00	79.00
1970-01-01 01:03:52	38	20	1709	1730	44.00	86.00
1970-01-01 01:03:53	40	20	1761	1962	44.00	98.00
1970-01-01 01:03:54	33	20	1414	1639	42.00	81.00
1970-01-01 01:03:55	38	17	1600	1267	42.00	74.00
1970-01-01 01:03:56	37	23	1669	1902	45.00	82.00
1970-01-01 01:03:57	34	20	1533	1315	45.00	65.00
1970-01-01 01:03:58	35	18	1575	1344	45.00	74.00
1970-01-01 01:03:59	35	19	1562	1629	44.00	85.00
1970-01-01 01:04:00	29	21	1221	1668	42.00	79.00
1970-01-01 01:04:01	31	22	1379	1735	44.00	78.00
1970-01-01 01:04:02	39	20	1658	1598	42.00	79.00
1970-01-01 01:04:03	38	22	1689	1792	44.00	81.00
1970-01-01 01:04:04	35	20	1496	1509	42.00	75.00
1970-01-01 01:04:05	35	20	1597	1416	45.00	70.00
1970-01-01 01:04:06	33	21	1443	1741	43.00	82.00
1970-01-01 01:04:07	32	18	1397	1495	43.00	83.00
1970-01-01 01:04:08	38	22	1650	1917	43.00	87.00
1970-01-01 01:04:09	28	17	1199	1224	42.00	72.00
1970-01-01 01:04:10	34	19	1502	1413	44.00	74.00
1970-01-01 01:04:11	35	18	1544	1368	44.00	76.00
1970-01-01 01:04:12	37	22	1683	1943	45.00	88.00
1970-01-01 01:04:13	33	20	1403	1560	42.00	78.00
1970-01-01 01:04:14	45	19	1909	1511	42.00	79.00
1970-01-01 01:04:15	41	18	1838	1281	44.00	71.00
1970-01-01 01:04:16	29	19	1302	1612	44.00	84.00
1970-01-01 01:04:17	39	18	1674	1546	42.00	85.00
1970-01-01 01:04:18	37	21	1540	1928	41.00	91.00
1970-01-01 01:04:19	34	17	1418	1379	41.00	81.00
1970-01-01 01:04:20	36	22	1548	1704	43.00	77.00
1970-01-01 01:04:21	32	20	1373	1457	42.00	72.00
1970-01-01 01:04:22	38	17	1625	1315	42.00	77.00
1970-01-01 01:04:23	36	19	1553	1572	43.00	82.00
1970-01-01 01:04:24	38	19	1668	1162	43.00	61.00
1970-01-01 01:04:25	35	20	1414	1562	40.00	78.00
1970-01-01 01:04:26	35	16	1508	1001	43.00	62.00
1970-01-01 01:04:27	40	18	1752	1464	43.00	81.00
1970-01-01 01:04:28	49	22	2187	2031	44.00	92.00
1970-01-01 01:04:29	36	18	1574	1399	43.00	77.00
1970-01-01 01:04:30	26	18	1143	1482	43.00	82.00
1970-01-01 01:04:31	30	22	1333	1842	44.00	83.00
1970-01-01 01:04:32	35	19	1503	1479	42.00	77.00
