time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	37	79
1970-01-01 01:00:00.000000	in	udp:data	628	670
1970-01-01 01:00:00.033333	out	udp:data	60	102
1970-01-01 01:00:00.066667	out	udp:data	50	92
1970-01-01 01:00:00.100000	out	udp:data	49	91
1970-01-01 01:00:00.111111	in	udp:data	536	578
1970-01-01 01:00:00.133333	out	udp:data	36	78
1970-01-01 01:00:00.166667	out	udp:data	38	80
1970-01-01 01:00:00.200000	out	udp:data	51	93
1970-01-01 01:00:00.222222	in	udp:data	563	605
1970-01-01 01:00:00.233333	out	udp:data	40	82
1970-01-01 01:00:00.266667	out	udp:data	30	72
1970-01-01 01:00:00.300000	out	udp:data	54	96
1970-01-01 01:00:00.333333	out	udp:data	38	80
1970-01-01 01:00:00.333333	in	udp:data	637	679
1970-01-01 01:00:00.366667	out	udp:data	42	84
1970-01-01 01:00:00.400000	out	udp:data	46	88
1970-01-01 01:00:00.433333	out	udp:data	41	83
1970-01-01 01:00:00.444444	in	udp:data	458	500
1970-01-01 01:00:00.466667	out	udp:data	39	81
1970-01-01 01:00:00.500000	out	udp:data	56	98
1970-01-01 01:00:00.533333	out	udp:data	29	71
1970-01-01 01:00:00.555556	in	udp:data	487	529
1970-01-01 01:00:00.566667	out	udp:data	46	88
1970-01-01 01:00:00.600000	out	udp:data	38	80
1970-01-01 01:00:00.633333	out	udp:data	41	83
1970-01-01 01:00:00.666667	out	udp:data	43	85
1970-01-01 01:00:00.666667	in	udp:data	525	567
1970-01-01 01:00:00.700000	out	udp:data	46	88
1970-01-01 01:00:00.733333	out	udp:data	52	94
1970-01-01 01:00:00.766667	out	udp:data	45	87
1970-01-01 01:00:00.777778	in	udp:data	636	678
1970-01-01 01:00:00.800000	out	udp:data	51	93
1970-01-01 01:00:00.833333	out	udp:data	39	81
1970-01-01 01:00:00.866667	out	udp:data	46	88
1970-01-01 01:00:00.888889	in	udp:data	567	609
1970-01-01 01:00:00.900000	out	udp:data	45	87
1970-01-01 01:00:00.933333	out	udp:data	57	99
1970-01-01 01:00:00.966667	out	udp:data	42	84
1970-01-01 01:00:01.000000	out	udp:data	48	90
1970-01-01 01:00:01.000000	in	udp:data	571	613
1970-01-01 01:00:01.027778	out	udp:data	52	94
1970-01-01 01:00:01.055556	out	udp:data	45	87
1970-01-01 01:00:01.083333	out	udp:data	53	95
1970-01-01 01:00:01.100000	in	udp:data	558	600
1970-01-01 01:00:01.111111	out	udp:data	46	88
1970-01-01 01:00:01.138889	out	udp:data	48	90
1970-01-01 01:00:01.166667	out	udp:data	48	90
1970-01-01 01:00:01.194444	out	udp:data	50	92
1970-01-01 01:00:01.200000	in	udp:data	471	513
1970-01-01 01:00:01.222222	out	udp:data	51	93
1970-01-01 01:00:01.250000	out	udp:data	53	95
1970-01-01 01:00:01.277778	out	udp:data	47	89
1970-01-01 01:00:01.300000	in	udp:data	571	613
1970-01-01 01:00:01.305556	out	udp:data	34	76
1970-01-01 01:00:01.333333	out	udp:data	54	96
1970-01-01 01:00:01.361111	out	udp:data	41	83
1970-01-01 01:00:01.388889	out	udp:data	48	90
1970-01-01 01:00:01.400000	in	udp:data	622	664
1970-01-01 01:00:01.416667	out	udp:data	47	89
1970-01-01 01:00:01.444444	out	udp:data	42	84
1970-01-01 01:00:01.472222	out	udp:data	57	99
1970-01-01 01:00:01.500000	out	udp:data	41	83
1970-01-01 01:00:01.500000	in	udp:data	538	580
1970-01-01 01:00:01.527778	out	udp:data	42	84
1970-01-01 01:00:01.555556	out	udp:data	47	89
1970-01-01 01:00:01.583333	out	udp:data	38	80
1970-01-01 01:00:01.600000	in	udp:data	460	502
1970-01-01 01:00:01.611111	out	udp:data	35	77
1970-01-01 01:00:01.638889	out	udp:data	59	101
1970-01-01 01:00:01.666667	out	udp:data	39	81
1970-01-01 01:00:01.694444	out	udp:data	38	80
1970-01-01 01:00:01.700000	in	udp:data	467	509
1970-01-01 01:00:01.722222	out	udp:data	31	73
1970-01-01 01:00:01.750000	out	udp:data	26	68
1970-01-01 01:00:01.777778	out	udp:data	45	87
1970-01-01 01:00:01.800000	in	udp:data	575	617
1970-01-01 01:00:01.805556	out	udp:data	47	89
1970-01-01 01:00:01.833333	out	udp:data	31	73
1970-01-01 01:00:01.861111	out	udp:data	46	88
1970-01-01 01:00:01.888889	out	udp:data	34	76
1970-01-01 01:00:01.900000	in	udp:data	510	552
1970-01-01 01:00:01.916667	out	udp:data	42	84
1970-01-01 01:00:01.944444	out	udp:data	56	98
1970-01-01 01:00:01.972222	out	udp:data	40	82
1970-01-01 01:00:02.000000	out	udp:data	31	73
1970-01-01 01:00:02.000000	in	udp:data	533	575
1970-01-01 01:00:02.030303	out	udp:data	36	78
1970-01-01 01:00:02.060606	out	udp:data	54	96
1970-01-01 01:00:02.090909	out	udp:data	38	80
1970-01-01 01:00:02.121212	out	udp:data	31	73
1970-01-01 01:00:02.142857	in	udp:data	629	671
1970-01-01 01:00:02.151515	out	udp:data	56	98
1970-01-01 01:00:02.181818	out	udp:data	41	83
1970-01-01 01:00:02.212121	out	udp:data	36	78
