time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	31	11	1327	5745	42.00	522.00
1970-01-01 01:00:01	42	12	1832	6458	43.00	538.00
1970-01-01 01:00:02	38	9	1650	4577	43.00	508.00
1970-01-01 01:00:03	29	9	1238	4926	42.00	547.00
1970-01-01 01:00:04	39	7	1693	3692	43.00	527.00
1970-01-01 01:00:05	47	10	2048	5230	43.00	523.00
1970-01-01 01:00:06	36	9	1622	4600	45.00	511.00
1970-01-01 01:00:07	35	9	1498	4258	42.00	473.00
1970-01-01 01:00:08	34	10	1523	5289	44.00	528.00
1970-01-01 01:00:09	39	11	1742	5818	44.00	528.00
1970-01-01 01:00:10	35	8	1420	4388	40.00	548.00
1970-01-01 01:00:11	33	11	1451	5304	43.00	482.00
1970-01-01 01:00:12	37	9	1656	4744	44.00	527.00
1970-01-01 01:00:13	37	10	1661	4774	44.00	477.00
1970-01-01 01:00:14	41	8	1761	4093	42.00	511.00
1970-01-01 01:00:15	32	12	1358	5780	42.00	481.00
1970-01-01 01:00:16	36	9	1583	4204	43.00	467.00
1970-01-01 01:00:17	28	12	1271	5800	45.00	483.00
1970-01-01 01:00:18	33	10	1447	4582	43.00	458.00
1970-01-01 01:00:19	36	11	1620	5459	45.00	496.00
1970-01-01 01:00:20	31	10	1317	4896	42.00	489.00
1970-01-01 01:00:21	36	11	1518	5199	42.00	472.00
1970-01-01 01:00:22	38	11	1691	4976	44.00	452.00
1970-01-01 01:00:23	42	13	1790	5956	42.00	458.00
1970-01-01 01:00:24	35	11	1563	4999	44.00	454.00
1970-01-01 01:00:25	37	11	1594	4872	43.00	442.00
1970-01-01 01:00:26	38	11	1595	5037	41.00	457.00
1970-01-01 01:00:27	36	10	1558	4440	43.00	444.00
1970-01-01 01:00:28	38	9	1688	4256	44.00	472.00
1970-01-01 01:00:29	41	10	1745	4446	42.00	444.00
1970-01-01 01:00:30	38	14	1607	6304	42.00	450.00
1970-01-01 01:00:31	37	12	1679	5440	45.00	453.00
1970-01-01 01:00:32	46	7	2029	3076	44.00	439.00
1970-01-01 01:00:33	41	9	1736	3827	42.00	425.00
1970-01-01 01:00:34	30	10	1324	4148	44.00	414.00
1970-01-01 01:00:35	35	9	1494	3829	42.00	425.00
1970-01-01 01:00:36	40	11	1721	4408	43.00	400.00
1970-01-01 01:00:37	35	11	1533	4430	43.00	402.00
1970-01-01 01:00:38	30	12	1359	5086	45.00	423.00
1970-01-01 01:00:39	32	14	1480	5568	46.00	397.00
1970-01-01 01:00:40	37	15	1647	6286	44.00	419.00
1970-01-01 01:00:41	35	10	1562	3995	44.00	399.00
1970-01-01 01:00:42	33	13	1425	5266	43.00	405.00
1970-01-01 01:00:43	32	12	1327	4440	41.00	370.00
1970-01-01 01:00:44	32	11	1298	4156	40.00	377.00
1970-01-01 01:00:45	33	9	1383	3354	41.00	372.00
1970-01-01 01:00:46	36	9	1454	3461	40.00	384.00
1970-01-01 01:00:47	31	11	1369	4576	44.00	416.00
1970-01-01 01:00:48	41	13	1772	4990	43.00	383.00
1970-01-01 01:00:49	40	12	1713	4797	42.00	399.00
1970-01-01 01:00:50	40	12	1647	4101	41.00	341.00
1970-01-01 01:00:51	43	13	1927	4606	44.00	354.00
1970-01-01 01:00:52	37	12	1712	4040	46.00	336.00
1970-01-01 01:00:53	38	13	1677	4499	44.00	346.00
1970-01-01 01:00:54	33	11	1466	3771	44.00	342.00
1970-01-01 01:00:55	34	13	1491	4338	43.00	333.00
1970-01-01 01:00:56	37	13	1604	4236	43.00	325.00
1970-01-01 01:00:57	37	14	1638	4639	44.00	331.00
1970-01-01 01:00:58	46	14	1953	4570	42.00	326.00
1970-01-01 01:00:59	26	16	1082	5108	41.00	319.00
1970-01-01 01:01:00	40	15	1723	5301	43.00	353.00
1970-01-01 01:01:01	36	12	1566	4006	43.00	333.00
1970-01-01 01:01:02	38	12	1686	3684	44.00	307.00
1970-01-01 01:01:03	39	13	1698	4073	43.00	313.00
1970-01-01 01:01:04	36	11	1502	3567	41.00	324.00
1970-01-01 01:01:05	32	10	1381	2909	43.00	290.00
1970-01-01 01:01:06	36	13	1607	3959	44.00	304.00
1970-01-01 01:01:07	36	13	1594	3938	44.00	302.00
1970-01-01 01:01:08	37	14	1586	4110	42.00	293.00
1970-01-01 01:01:09	33	13	1476	3871	44.00	297.00
1970-01-01 01:01:10	39	10	1778	2767	45.00	276.00
1970-01-01 01:01:11	31	13	1307	3371	42.00	259.00
1970-01-01 01:01:12	32	13	1379	3638	43.00	279.00
1970-01-01 01:01:13	38	11	1664	3001	43.00	272.00
1970-01-01 01:01:14	41	11	1745	2913	42.00	264.00
1970-01-01 01:01:15	39	14	1624	3905	41.00	278.00
1970-01-01 01:01:16	36	12	1564	3270	43.00	272.00
1970-01-01 01:01:17	32	14	1495	3212	46.00	229.00
1970-01-01 01:01:18	43	15	1839	3369	42.00	224.00
1970-01-01 01:01:19	35	11	1482	2625	42.00	238.00
1970-01-01 01:01:20	31	15	1316	3768	42.00	251.00
1970-01-01 01:01:21	38	13	1798	3320	47.00	255.00
1970-01-01 01:01:22	33	14	1431	3370	43.00	240.00
1970-01-01 01:01:23	26	14	1089	3165	41.00	226.00
1970-01-01 01:01:24	39	12	1657	2960	42.00	246.00
1970-01-01 01:01:25	33	11	1380	2503	41.00	227.00
1970-01-01 01:01:26	44	13	1870	2787	42.00	214.00
1970-01-01 01:01:27	32	13	1432	3048	44.00	234.00
1970-01-01 01:01:28	42	13	1901	2782	45.00	214.00
1970-01-01 01:01:29	31	15	1287	3218	41.00	214.00
1970-01-01 01:01:30	38	13	1630	2608	42.00	200.00
1970-01-01 01:01:31	40	14	1641	2834	41.00	202.00
1970-01-01 01:01:32	34	12	1514	2196	44.00	183.00
1970-01-01 01:01:33	39	14	1686	2455	43.00	175.00
1970-01-01 01:01:34	32	13	1467	2369	45.00	182.00
1970-01-01 01:01:35	32	15	1465	3023	45.00	201.00
1970-01-01 01:01:36	36	12	1550	2150	43.00	179.00
1970-01-01 01:01:37	35	16	1374	2631	39.00	164.00
1970-01-01 01:01:38	34	12	1477	2135	43.00	177.00
1970-01-01 01:01:39	32	13	1407	2385	43.00	183.00
1970-01-01 01:01:40	37	14	1645	2070	44.00	147.00
1970-01-01 01:01:41	35	15	1519	2251	43.00	150.00
1970-01-01 01:01:42	36	17	1526	2772	42.00	163.00
1970-01-01 01:01:43	41	14	1770	2350	43.00	167.00
1970-01-01 01:01:44	27	16	1145	2387	42.00	149.00
1970-01-01 01:01:45	32	14	1359	2270	42.00	162.00
1970-01-01 01:01:46	41	13	1752	2196	42.00	168.00
1970-01-01 01:01:47	38	16	1561	2101	41.00	131.00
1970-01-01 01:01:48	30	14	1261	1780	42.00	127.00
1970-01-01 01:01:49	40	16	1751	2322	43.00	145.00
1970-01-01 01:01:50	36	14	1575	1838	43.00	131.00
1970-01-01 01:01:51	39	12	1588	1503	40.00	125.00
1970-01-01 01:01:52	33	13	1472	1731	44.00	133.00
1970-01-01 01:01:53	32	16	1337	1804	41.00	112.00
1970-01-01 01:01:54	37	15	1655	1979	44.00	131.00
1970-01-01 01:01:55	33	13	1456	1285	44.00	98.00
1970-01-01 01:01:56	38	16	1627	1832	42.00	114.00
1970-01-01 01:01:57	36	14	1598	1202	44.00	85.00
1970-01-01 01:01:58	33	14	1498	1400	45.00	100.00
1970-01-01 01:01:59	36	14	1570	1421	43.00	101.00
1970-01-01 01:02:00	40	17	1769	1374	44.00	80.00
1970-01-01 01:02:01	33	16	1413	967	42.00	60.00
1970-01-01 01:02:02	28	16	1203	1549	42.00	96.00
1970-01-01 01:02:03	40	16	1679	1148	41.00	71.00
1970-01-01 01:02:04	34	13	1471	1129	43.00	86.00
1970-01-01 01:02:05	34	15	1428	1217	42.00	81.00
1970-01-01 01:02:06	41	16	1823	1368	44.00	85.00
1970-01-01 01:02:07	32	16	1292	1400	40.00	87.00
1970-01-01 01:02:08	31	14	1283	1194	41.00	85.00
1970-01-01 01:02:09	38	13	1639	1083	43.00	83.00
1970-01-01 01:02:10	32	17	1392	1385	43.00	81.00
1970-01-01 01:02:11	34	14	1421	1144	41.00	81.00
1970-01-01 01:02:12	33	16	1382	1171	41.00	73.00
1970-01-01 01:02:13	40	16	1744	1258	43.00	78.00
1970-01-01 01:02:14	37	17	1566	1461	42.00	85.00
1970-01-01 01:02:15	38	13	1597	946	42.00	72.00
1970-01-01 01:02:16	40	16	1725	1160	43.00	72.00
1970-01-01 01:02:17	39	16	1733	1314	44.00	82.00
1970-01-01 01:02:18	37	13	1554	769	42.00	59.00
1970-01-01 01:02:19	38	15	1715	1119	45.00	74.00
1970-01-01 01:02:20	44	16	1936	1431	44.00	89.00
1970-01-01 01:02:21	34	17	1426	1172	41.00	68.00
1970-01-01 01:02:22	49	15	2069	1419	42.00	94.00
1970-01-01 01:02:23	31	16	1291	1302	41.00	81.00
1970-01-01 01:02:24	51	19	2264	1649	44.00	86.00
1970-01-01 01:02:25	26	16	1155	1226	44.00	76.00
1970-01-01 01:02:26	40	14	1799	1187	44.00	84.00
1970-01-01 01:02:27	33	14	1442	1049	43.00	74.00
1970-01-01 01:02:28	35	16	1517	1237	43.00	77.00
1970-01-01 01:02:29	40	14	1770	1357	44.00	96.00
1970-01-01 01:02:30	28	19	1140	1526	40.00	80.00
1970-01-01 01:02:31	41	16	1688	1165	41.00	72.00
1970-01-01 01:02:32	37	17	1574	1418	42.00	83.00
