time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	34	9	1534	5031	45.00	559.00
1970-01-01 01:00:01	40	9	1754	4639	43.00	515.00
1970-01-01 01:00:02	36	11	1614	5988	44.00	544.00
1970-01-01 01:00:03	42	11	1876	5873	44.00	533.00
1970-01-01 01:00:04	27	7	1069	3701	39.00	528.00
1970-01-01 01:00:05	41	8	1745	4579	42.00	572.00
1970-01-01 01:00:06	42	9	1796	4865	42.00	540.00
1970-01-01 01:00:07	32	9	1404	4805	43.00	533.00
1970-01-01 01:00:08	32	10	1410	5465	44.00	546.00
1970-01-01 01:00:09	31	12	1364	6055	44.00	504.00
1970-01-01 01:00:10	43	11	1848	5644	42.00	513.00
1970-01-01 01:00:11	40	10	1754	5388	43.00	538.00
1970-01-01 01:00:12	36	9	1583	4639	43.00	515.00
1970-01-01 01:00:13	32	8	1408	4281	44.00	535.00
1970-01-01 01:00:14	32	10	1294	4809	40.00	480.00
1970-01-01 01:00:15	38	10	1652	5075	43.00	507.00
1970-01-01 01:00:16	40	10	1752	5023	43.00	502.00
1970-01-01 01:00:17	40	12	1661	5310	41.00	442.00
1970-01-01 01:00:18	33	8	1415	3575	42.00	446.00
1970-01-01 01:00:19	32	8	1426	3879	44.00	484.00
1970-01-01 01:00:20	40	9	1655	4216	41.00	468.00
1970-01-01 01:00:21	37	10	1611	4779	43.00	477.00
1970-01-01 01:00:22	33	10	1425	4438	43.00	443.00
1970-01-01 01:00:23	28	9	1220	4372	43.00	485.00
1970-01-01 01:00:24	44	10	1926	4862	43.00	486.00
1970-01-01 01:00:25	39	12	1773	5620	45.00	468.00
1970-01-01 01:00:26	37	12	1603	5661	43.00	471.00
1970-01-01 01:00:27	30	11	1337	4689	44.00	426.00
1970-01-01 01:00:28	40	11	1625	5067	40.00	460.00
1970-01-01 01:00:29	40	12	1726	4975	43.00	414.00
1970-01-01 01:00:30	28	12	1197	5451	42.00	454.00
1970-01-01 01:00:31	40	11	1695	4707	42.00	427.00
1970-01-01 01:00:32	45	8	1921	3146	42.00	393.00
1970-01-01 01:00:33	34	12	1538	4889	45.00	407.00
1970-01-01 01:00:34	37	10	1609	4220	43.00	422.00
1970-01-01 01:00:35	38	9	1681	3901	44.00	433.00
1970-01-01 01:00:36	37	10	1572	4095	42.00	409.00
1970-01-01 01:00:37	47	12	2086	4974	44.00	414.00
1970-01-01 01:00:38	37	10	1558	3861	42.00	386.00
1970-01-01 01:00:39	30	12	1305	4636	43.00	386.00
1970-01-01 01:00:40	34	9	1432	3710	42.00	412.00
1970-01-01 01:00:41	35	9	1453	3385	41.00	376.00
1970-01-01 01:00:42	41	11	1733	4255	42.00	386.00
1970-01-01 01:00:43	29	13	1252	4863	43.00	374.00
1970-01-01 01:00:44	35	14	1532	4533	43.00	323.00
1970-01-01 01:00:45	39	11	1685	3887	43.00	353.00
1970-01-01 01:00:46	31	8	1272	2991	41.00	373.00
1970-01-01 01:00:47	35	9	1504	3572	42.00	396.00
1970-01-01 01:00:48	34	10	1420	4010	41.00	401.00
1970-01-01 01:00:49	47	11	2024	4408	43.00	400.00
1970-01-01 01:00:50	37	15	1635	5356	44.00	357.00
