time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	34	9	1421	5262	41.00	584.00
1970-01-01 01:00:01	35	8	1512	4477	43.00	559.00
1970-01-01 01:00:02	30	11	1318	5776	43.00	525.00
1970-01-01 01:00:03	39	11	1683	5907	43.00	537.00
1970-01-01 01:00:04	31	10	1344	5355	43.00	535.00
1970-01-01 01:00:05	39	9	1715	4595	43.00	510.00
1970-01-01 01:00:06	34	12	1441	6353	42.00	529.00
1970-01-01 01:00:07	33	13	1388	6700	42.00	515.00
1970-01-01 01:00:08	34	9	1409	4825	41.00	536.00
1970-01-01 01:00:09	43	10	1794	4748	41.00	474.00
1970-01-01 01:00:10	38	11	1713	5592	45.00	508.00
1970-01-01 01:00:11	35	12	1483	6151	42.00	512.00
1970-01-01 01:00:12	46	10	1912	4959	41.00	495.00
1970-01-01 01:00:13	38	10	1610	4787	42.00	478.00
1970-01-01 01:00:14	40	10	1658	4731	41.00	473.00
1970-01-01 01:00:15	41	10	1789	4549	43.00	454.00
1970-01-01 01:00:16	39	10	1582	4673	40.00	467.00
1970-01-01 01:00:17	36	11	1561	5269	43.00	479.00
1970-01-01 01:00:18	33	8	1454	3765	44.00	470.00
1970-01-01 01:00:19	35	11	1526	5256	43.00	477.00
1970-01-01 01:00:20	34	10	1581	4951	46.00	495.00
1970-01-01 01:00:21	34	12	1537	5487	45.00	457.00
1970-01-01 01:00:22	45	13	1973	5897	43.00	453.00
1970-01-01 01:00:23	32	10	1325	4986	41.00	498.00
1970-01-01 01:00:24	37	9	1680	3871	45.00	430.00
1970-01-01 01:00:25	34	12	1465	5557	43.00	463.00
1970-01-01 01:00:26	35	9	1438	3924	41.00	436.00
1970-01-01 01:00:27	33	11	1449	5109	43.00	464.00
1970-01-01 01:00:28	35	10	1570	4421	44.00	442.00
1970-01-01 01:00:29	34	13	1393	5906	40.00	454.00
1970-01-01 01:00:30	36	9	1484	3683	41.00	409.00
1970-01-01 01:00:31	37	10	670	4357	18.00	435.00
1970-01-01 01:00:32	43	15	817	6776	19.00	451.00
1970-01-01 01:00:33	39	9	729	4018	18.00	446.00
1970-01-01 01:00:34	36	11	674	4120	18.00	374.00
1970-01-01 01:00:35	36	15	673	6132	18.00	408.00
1970-01-01 01:00:36	36	9	708	3575	19.00	397.00
1970-01-01 01:00:37	48	10	910	4221	18.00	422.00
1970-01-01 01:00:38	41	12	771	4950	18.00	412.00
1970-01-01 01:00:39	39	10	755	4063	19.00	406.00
1970-01-01 01:00:40	44	10	812	4018	18.00	401.00
1970-01-01 01:00:41	37	9	715	3472	19.00	385.00
1970-01-01 01:00:42	33	11	637	4178	19.00	379.00
1970-01-01 01:00:43	36	12	679	4913	18.00	409.00
1970-01-01 01:00:44	32	12	589	4170	18.00	347.00
1970-01-01 01:00:45	41	10	768	3910	18.00	391.00
1970-01-01 01:00:46	32	11	637	3991	19.00	362.00
1970-01-01 01:00:47	40	13	757	4917	18.00	378.00
1970-01-01 01:00:48	35	8	649	2816	18.00	352.00
1970-01-01 01:00:49	38	15	726	5280	19.00	352.00
1970-01-01 01:00:50	37	10	715	3500	19.00	350.00
1970-01-01 01:00:51	27	11	512	3990	18.00	362.00
1970-01-01 01:00:52	32	12	596	4492	18.00	374.00
1970-01-01 01:00:53	31	10	582	3350	18.00	335.00
1970-01-01 01:00:54	36	10	676	3812	18.00	381.00
1970-01-01 01:00:55	42	14	805	5221	19.00	372.00
1970-01-01 01:00:56	42	11	813	3871	19.00	351.00
1970-01-01 01:00:57	33	13	637	4317	19.00	332.00
1970-01-01 01:00:58	31	11	566	3375	18.00	306.00
1970-01-01 01:00:59	36	10	668	3104	18.00	310.00
1970-01-01 01:01:00	34	11	619	3622	18.00	329.00
1970-01-01 01:01:01	32	14	586	4541	18.00	324.00
1970-01-01 01:01:02	33	13	634	3963	19.00	304.00
1970-01-01 01:01:03	39	13	751	3791	19.00	291.00
1970-01-01 01:01:04	40	13	744	3756	18.00	288.00
1970-01-01 01:01:05	38	12	695	3334	18.00	277.00
1970-01-01 01:01:06	39	13	765	3944	19.00	303.00
1970-01-01 01:01:07	34	12	657	3919	19.00	326.00
1970-01-01 01:01:08	30	12	566	3644	18.00	303.00
1970-01-01 01:01:09	37	9	698	2635	18.00	292.00
1970-01-01 01:01:10	38	13	699	3587	18.00	275.00
1970-01-01 01:01:11	34	12	651	3397	19.00	283.00
1970-01-01 01:01:12	37	13	670	3674	18.00	282.00
1970-01-01 01:01:13	36	13	679	3572	18.00	274.00
1970-01-01 01:01:14	42	12	772	3031	18.00	252.00
1970-01-01 01:01:15	33	12	624	3378	18.00	281.00
1970-01-01 01:01:16	36	13	679	3229	18.00	248.00
1970-01-01 01:01:17	34	14	606	3160	17.00	225.00
1970-01-01 01:01:18	32	11	591	3027	18.00	275.00
1970-01-01 01:01:19	42	12	792	2871	18.00	239.00
1970-01-01 01:01:20	39	14	755	3393	19.00	242.00
1970-01-01 01:01:21	32	12	605	2843	18.00	236.00
1970-01-01 01:01:22	35	12	667	2922	19.00	243.00
1970-01-01 01:01:23	36	9	672	1993	18.00	221.00
1970-01-01 01:01:24	40	13	765	2676	19.00	205.00
1970-01-01 01:01:25	35	12	641	2734	18.00	227.00
1970-01-01 01:01:26	41	15	754	3492	18.00	232.00
1970-01-01 01:01:27	30	11	588	2471	19.00	224.00
1970-01-01 01:01:28	36	12	676	2530	18.00	210.00
1970-01-01 01:01:29	23	13	428	2592	18.00	199.00
1970-01-01 01:01:30	37	13	714	2536	19.00	195.00
1970-01-01 01:01:31	39	14	773	2861	19.00	204.00
1970-01-01 01:01:32	33	13	637	2400	19.00	184.00
1970-01-01 01:01:33	35	14	658	2593	18.00	185.00
1970-01-01 01:01:34	35	14	669	2299	19.00	164.00
1970-01-01 01:01:35	42	13	806	2334	19.00	179.00
1970-01-01 01:01:36	31	15	590	2713	19.00	180.00
1970-01-01 01:01:37	27	13	524	2288	19.00	176.00
1970-01-01 01:01:38	34	12	647	2253	19.00	187.00
1970-01-01 01:01:39	32	14	599	2564	18.00	183.00
1970-01-01 01:01:40	30	11	581	1953	19.00	177.00
1970-01-01 01:01:41	34	16	625	2328	18.00	145.00
1970-01-01 01:01:42	36	12	674	1863	18.00	155.00
1970-01-01 01:01:43	28	14	534	1844	19.00	131.00
1970-01-01 01:01:44	37	12	699	1871	18.00	155.00
1970-01-01 01:01:45	33	15	637	2337	19.00	155.00
1970-01-01 01:01:46	37	14	692	2019	18.00	144.00
1970-01-01 01:01:47	36	16	717	2054	19.00	128.00
1970-01-01 01:01:48	37	11	715	1402	19.00	127.00
1970-01-01 01:01:49	34	15	663	2132	19.00	142.00
1970-01-01 01:01:50	31	14	609	1770	19.00	126.00
1970-01-01 01:01:51	37	16	722	2272	19.00	142.00
1970-01-01 01:01:52	35	14	675	1625	19.00	116.00
1970-01-01 01:01:53	41	15	795	1468	19.00	97.00
1970-01-01 01:01:54	35	17	644	2225	18.00	130.00
1970-01-01 01:01:55	44	15	802	1658	18.00	110.00
1970-01-01 01:01:56	35	18	666	1950	19.00	108.00
1970-01-01 01:01:57	37	17	706	1691	19.00	99.00
1970-01-01 01:01:58	39	14	737	1256	18.00	89.00
1970-01-01 01:01:59	44	14	891	816	20.00	58.00
1970-01-01 01:02:00	39	16	741	1677	19.00	104.00
1970-01-01 01:02:01	38	17	744	1472	19.00	86.00
1970-01-01 01:02:02	37	12	700	1027	18.00	85.00
1970-01-01 01:02:03	33	12	618	1031	18.00	85.00
1970-01-01 01:02:04	35	12	677	999	19.00	83.00
1970-01-01 01:02:05	34	13	651	959	19.00	73.00
1970-01-01 01:02:06	34	15	674	1343	19.00	89.00
1970-01-01 01:02:07	37	17	683	1408	18.00	82.00
1970-01-01 01:02:08	39	13	758	773	19.00	59.00
1970-01-01 01:02:09	48	14	944	1011	19.00	72.00
1970-01-01 01:02:10	32	14	594	1272	18.00	90.00
1970-01-01 01:02:11	33	16	626	1262	18.00	78.00
1970-01-01 01:02:12	32	13	590	1111	18.00	85.00
1970-01-01 01:02:13	35	16	640	1367	18.00	85.00
1970-01-01 01:02:14	34	15	622	1192	18.00	79.00
1970-01-01 01:02:15	38	14	723	1117	19.00	79.00
1970-01-01 01:02:16	34	18	653	1491	19.00	82.00
1970-01-01 01:02:17	39	17	728	1394	18.00	82.00
1970-01-01 01:02:18	39	15	716	1231	18.00	82.00
1970-01-01 01:02:19	33	16	625	1267	18.00	79.00
1970-01-01 01:02:20	25	16	478	1368	19.00	85.00
1970-01-01 01:02:21	38	17	735	1425	19.00	83.00
1970-01-01 01:02:22	36	15	683	1260	18.00	84.00
1970-01-01 01:02:23	40	14	777	1465	19.00	104.00
1970-01-01 01:02:24	32	13	564	1133	17.00	87.00
1970-01-01 01:02:25	34	19	617	1704	18.00	89.00
1970-01-01 01:02:26	36	16	674	1317	18.00	82.00
1970-01-01 01:02:27	38	16	701	1353	18.00	84.00
1970-01-01 01:02:28	27	11	520	984	19.00	89.00
1970-01-01 01:02:29	44	18	838	1420	19.00	78.00
1970-01-01 01:02:30	36	16	686	1536	19.00	96.00
1970-01-01 01:02:31	34	17	662	1352	19.00	79.00
1970-01-01 01:02:32	34	16	635	1344	18.00	84.00
1970-01-01 01:02:33	38	15	722	1183	19.00	78.00
1970-01-01 01:02:34	35	17	682	1125	19.00	66.00
1970-01-01 01:02:35	34	16	649	1213	19.00	75.00
1970-01-01 01:02:36	33	16	649	1276	19.00	79.00
1970-01-01 01:02:37	35	14	664	1010	18.00	72.00
1970-01-01 01:02:38	32	17	627	1326	19.00	78.00
1970-01-01 01:02:39	30	15	583	1306	19.00	87.00
1970-01-01 01:02:40	36	15	679	1047	18.00	69.00
