time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	35	77
1970-01-01 01:00:00.000000	in	udp:data	602	644
1970-01-01 01:00:00.030303	out	udp:data	35	77
1970-01-01 01:00:00.060606	out	udp:data	38	80
1970-01-01 01:00:00.090909	out	udp:data	41	83
1970-01-01 01:00:00.090909	in	udp:data	539	581
1970-01-01 01:00:00.121212	out	udp:data	53	95
1970-01-01 01:00:00.151515	out	udp:data	47	89
1970-01-01 01:00:00.181818	out	udp:data	42	84
1970-01-01 01:00:00.181818	in	udp:data	554	596
1970-01-01 01:00:00.212121	out	udp:data	35	77
1970-01-01 01:00:00.242424	out	udp:data	41	83
1970-01-01 01:00:00.272727	out	udp:data	34	76
1970-01-01 01:00:00.272727	in	udp:data	510	552
1970-01-01 01:00:00.303030	out	udp:data	39	81
1970-01-01 01:00:00.333333	out	udp:data	53	95
1970-01-01 01:00:00.363636	out	udp:data	49	91
1970-01-01 01:00:00.363636	in	udp:data	466	508
1970-01-01 01:00:00.393939	out	udp:data	29	71
1970-01-01 01:00:00.424242	out	udp:data	49	91
1970-01-01 01:00:00.454545	out	udp:data	36	78
1970-01-01 01:00:00.454545	in	udp:data	555	597
1970-01-01 01:00:00.484848	out	udp:data	51	93
1970-01-01 01:00:00.515152	out	udp:data	37	79
1970-01-01 01:00:00.545455	out	udp:data	40	82
1970-01-01 01:00:00.545455	in	udp:data	593	635
1970-01-01 01:00:00.575758	out	udp:data	42	84
1970-01-01 01:00:00.606061	out	udp:data	50	92
1970-01-01 01:00:00.636364	out	udp:data	45	87
1970-01-01 01:00:00.636364	in	udp:data	477	519
1970-01-01 01:00:00.666667	out	udp:data	37	79
1970-01-01 01:00:00.696970	out	udp:data	57	99
1970-01-01 01:00:00.727273	out	udp:data	47	89
1970-01-01 01:00:00.727273	in	udp:data	616	658
1970-01-01 01:00:00.757576	out	udp:data	42	84
1970-01-01 01:00:00.787879	out	udp:data	47	89
1970-01-01 01:00:00.818182	out	udp:data	55	97
1970-01-01 01:00:00.818182	in	udp:data	529	571
1970-01-01 01:00:00.848485	out	udp:data	38	80
1970-01-01 01:00:00.878788	out	udp:data	34	76
1970-01-01 01:00:00.909091	out	udp:data	59	101
1970-01-01 01:00:00.909091	in	udp:data	512	554
1970-01-01 01:00:00.939394	out	udp:data	47	89
1970-01-01 01:00:00.969697	out	udp:data	55	97
1970-01-01 01:00:01.000000	out	udp:data	34	76
1970-01-01 01:00:01.000000	in	udp:data	455	497
1970-01-01 01:00:01.030303	out	udp:data	35	77
1970-01-01 01:00:01.060606	out	udp:data	55	97
1970-01-01 01:00:01.083333	in	udp:data	652	694
1970-01-01 01:00:01.090909	out	udp:data	47	89
