time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	43	85
1970-01-01 01:00:00.000000	in	udp:data	452	494
1970-01-01 01:00:00.023256	out	udp:data	34	76
1970-01-01 01:00:00.046512	out	udp:data	51	93
1970-01-01 01:00:00.069767	out	udp:data	43	85
1970-01-01 01:00:00.093023	out	udp:data	40	82
1970-01-01 01:00:00.116279	out	udp:data	45	87
1970-01-01 01:00:00.125000	in	udp:data	543	585
1970-01-01 01:00:00.139535	out	udp:data	44	86
1970-01-01 01:00:00.162791	out	udp:data	34	76
1970-01-01 01:00:00.186047	out	udp:data	41	83
1970-01-01 01:00:00.209302	out	udp:data	44	86
1970-01-01 01:00:00.232558	out	udp:data	54	96
1970-01-01 01:00:00.250000	in	udp:data	506	548
1970-01-01 01:00:00.255814	out	udp:data	39	81
1970-01-01 01:00:00.279070	out	udp:data	47	89
1970-01-01 01:00:00.302326	out	udp:data	42	84
1970-01-01 01:00:00.325581	out	udp:data	39	81
1970-01-01 01:00:00.348837	out	udp:data	39	81
1970-01-01 01:00:00.372093	out	udp:data	37	79
1970-01-01 01:00:00.375000	in	udp:data	494	536
1970-01-01 01:00:00.395349	out	udp:data	51	93
1970-01-01 01:00:00.418605	out	udp:data	56	98
1970-01-01 01:00:00.441860	out	udp:data	42	84
1970-01-01 01:00:00.465116	out	udp:data	40	82
1970-01-01 01:00:00.488372	out	udp:data	46	88
1970-01-01 01:00:00.500000	in	udp:data	588	630
1970-01-01 01:00:00.511628	out	udp:data	50	92
1970-01-01 01:00:00.534884	out	udp:data	33	75
1970-01-01 01:00:00.558140	out	udp:data	44	86
1970-01-01 01:00:00.581395	out	udp:data	43	85
1970-01-01 01:00:00.604651	out	udp:data	38	80
1970-01-01 01:00:00.625000	in	udp:data	490	532
1970-01-01 01:00:00.627907	out	udp:data	46	88
1970-01-01 01:00:00.651163	out	udp:data	31	73
1970-01-01 01:00:00.674419	out	udp:data	44	86
1970-01-01 01:00:00.697674	out	udp:data	46	88
1970-01-01 01:00:00.720930	out	udp:data	47	89
1970-01-01 01:00:00.744186	out	udp:data	51	93
1970-01-01 01:00:00.750000	in	udp:data	538	580
1970-01-01 01:00:00.767442	out	udp:data	28	70
1970-01-01 01:00:00.790698	out	udp:data	44	86
1970-01-01 01:00:00.813953	out	udp:data	31	73
1970-01-01 01:00:00.837209	out	udp:data	30	72
1970-01-01 01:00:00.860465	out	udp:data	35	77
1970-01-01 01:00:00.875000	in	udp:data	577	619
1970-01-01 01:00:00.883721	out	udp:data	43	85
1970-01-01 01:00:00.906977	out	udp:data	39	81
1970-01-01 01:00:00.930233	out	udp:data	50	92
1970-01-01 01:00:00.953488	out	udp:data	36	78
1970-01-01 01:00:00.976744	out	udp:data	50	92
1970-01-01 01:00:01.000000	out	udp:data	46	88
1970-01-01 01:00:01.000000	in	udp:data	552	594
1970-01-01 01:00:01.028571	out	udp:data	36	78
1970-01-01 01:00:01.057143	out	udp:data	43	85
1970-01-01 01:00:01.085714	out	udp:data	39	81
1970-01-01 01:00:01.114286	out	udp:data	28	70
1970-01-01 01:00:01.125000	in	udp:data	522	564
1970-01-01 01:00:01.142857	out	udp:data	35	77
1970-01-01 01:00:01.171429	out	udp:data	45	87
1970-01-01 01:00:01.200000	out	udp:data	55	97
1970-01-01 01:00:01.228571	out	udp:data	35	77
1970-01-01 01:00:01.250000	in	udp:data	573	615
1970-01-01 01:00:01.257143	out	udp:data	39	81
1970-01-01 01:00:01.285714	out	udp:data	24	66
1970-01-01 01:00:01.314286	out	udp:data	49	91
1970-01-01 01:00:01.342857	out	udp:data	36	78
1970-01-01 01:00:01.371429	out	udp:data	53	95
1970-01-01 01:00:01.375000	in	udp:data	657	699
1970-01-01 01:00:01.400000	out	udp:data	59	101
1970-01-01 01:00:01.428571	out	udp:data	51	93
1970-01-01 01:00:01.457143	out	udp:data	47	89
1970-01-01 01:00:01.485714	out	udp:data	42	84
1970-01-01 01:00:01.500000	in	udp:data	575	617
1970-01-01 01:00:01.514286	out	udp:data	40	82
1970-01-01 01:00:01.542857	out	udp:data	45	87
1970-01-01 01:00:01.571429	out	udp:data	40	82
1970-01-01 01:00:01.600000	out	udp:data	44	86
1970-01-01 01:00:01.625000	in	udp:data	589	631
1970-01-01 01:00:01.628571	out	udp:data	41	83
1970-01-01 01:00:01.657143	out	udp:data	51	93
1970-01-01 01:00:01.685714	out	udp:data	37	79
1970-01-01 01:00:01.714286	out	udp:data	46	88
1970-01-01 01:00:01.742857	out	udp:data	37	79
1970-01-01 01:00:01.750000	in	udp:data	601	643
1970-01-01 01:00:01.771429	out	udp:data	50	92
1970-01-01 01:00:01.800000	out	udp:data	45	87
1970-01-01 01:00:01.828571	out	udp:data	49	91
1970-01-01 01:00:01.857143	out	udp:data	50	92
1970-01-01 01:00:01.875000	in	udp:data	534	576
1970-01-01 01:00:01.885714	out	udp:data	47	89
1970-01-01 01:00:01.914286	out	udp:data	43	85
1970-01-01 01:00:01.942857	out	udp:data	55	97
1970-01-01 01:00:01.971429	out	udp:data	51	93
1970-01-01 01:00:02.000000	out	udp:data	43	85
1970-01-01 01:00:02.000000	in	udp:data	443	485
1970-01-01 01:00:02.025000	out	udp:data	40	82
1970-01-01 01:00:02.050000	out	udp:data	42	84
1970-01-01 01:00:02.075000	out	udp:data	58	100
1970-01-01 01:00:02.100000	out	udp:data	48	90
1970-01-01 01:00:02.125000	out	udp:data	54	96
1970-01-01 01:00:02.142857	in	udp:data	553	595
1970-01-01 01:00:02.150000	out	udp:data	55	97
1970-01-01 01:00:02.175000	out	udp:data	57	99
1970-01-01 01:00:02.200000	out	udp:data	36	78
