time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	47	89
1970-01-01 01:00:00.000000	in	udp:data	587	629
1970-01-01 01:00:00.027778	out	udp:data	55	97
1970-01-01 01:00:00.055556	out	udp:data	39	81
1970-01-01 01:00:00.083333	out	udp:data	53	95
1970-01-01 01:00:00.111111	out	udp:data	38	80
1970-01-01 01:00:00.125000	in	udp:data	564	606
1970-01-01 01:00:00.138889	out	udp:data	37	79
1970-01-01 01:00:00.166667	out	udp:data	42	84
1970-01-01 01:00:00.194444	out	udp:data	50	92
1970-01-01 01:00:00.222222	out	udp:data	46	88
1970-01-01 01:00:00.250000	out	udp:data	46	88
1970-01-01 01:00:00.250000	in	udp:data	567	609
1970-01-01 01:00:00.277778	out	udp:data	36	78
1970-01-01 01:00:00.305556	out	udp:data	41	83
1970-01-01 01:00:00.333333	out	udp:data	31	73
1970-01-01 01:00:00.361111	out	udp:data	53	95
1970-01-01 01:00:00.375000	in	udp:data	594	636
1970-01-01 01:00:00.388889	out	udp:data	39	81
1970-01-01 01:00:00.416667	out	udp:data	60	102
1970-01-01 01:00:00.444444	out	udp:data	27	69
1970-01-01 01:00:00.472222	out	udp:data	46	88
1970-01-01 01:00:00.500000	out	udp:data	50	92
1970-01-01 01:00:00.500000	in	udp:data	491	533
1970-01-01 01:00:00.527778	out	udp:data	37	79
1970-01-01 01:00:00.555556	out	udp:data	49	91
1970-01-01 01:00:00.583333	out	udp:data	50	92
1970-01-01 01:00:00.611111	out	udp:data	46	88
1970-01-01 01:00:00.625000	in	udp:data	544	586
1970-01-01 01:00:00.638889	out	udp:data	15	57
1970-01-01 01:00:00.666667	out	udp:data	44	86
1970-01-01 01:00:00.694444	out	udp:data	56	98
1970-01-01 01:00:00.722222	out	udp:data	39	81
1970-01-01 01:00:00.750000	out	udp:data	29	71
1970-01-01 01:00:00.750000	in	udp:data	581	623
1970-01-01 01:00:00.777778	out	udp:data	41	83
1970-01-01 01:00:00.805556	out	udp:data	44	86
1970-01-01 01:00:00.833333	out	udp:data	57	99
1970-01-01 01:00:00.861111	out	udp:data	26	68
1970-01-01 01:00:00.875000	in	udp:data	557	599
1970-01-01 01:00:00.888889	out	udp:data	53	95
1970-01-01 01:00:00.916667	out	udp:data	69	111
1970-01-01 01:00:00.944444	out	udp:data	46	88
1970-01-01 01:00:00.972222	out	udp:data	35	77
1970-01-01 01:00:01.000000	out	udp:data	36	78
1970-01-01 01:00:01.000000	in	udp:data	512	554
1970-01-01 01:00:01.027027	out	udp:data	38	80
1970-01-01 01:00:01.054054	out	udp:data	49	91
1970-01-01 01:00:01.081081	out	udp:data	41	83
1970-01-01 01:00:01.100000	in	udp:data	580	622
1970-01-01 01:00:01.108108	out	udp:data	49	91
1970-01-01 01:00:01.135135	out	udp:data	40	82
1970-01-01 01:00:01.162162	out	udp:data	40	82
1970-01-01 01:00:01.189189	out	udp:data	46	88
1970-01-01 01:00:01.200000	in	udp:data	604	646
1970-01-01 01:00:01.216216	out	udp:data	45	87
1970-01-01 01:00:01.243243	out	udp:data	46	88
1970-01-01 01:00:01.270270	out	udp:data	45	87
1970-01-01 01:00:01.297297	out	udp:data	51	93
1970-01-01 01:00:01.300000	in	udp:data	543	585
1970-01-01 01:00:01.324324	out	udp:data	35	77
1970-01-01 01:00:01.351351	out	udp:data	64	106
1970-01-01 01:00:01.378378	out	udp:data	60	102
1970-01-01 01:00:01.400000	in	udp:data	564	606
1970-01-01 01:00:01.405405	out	udp:data	28	70
1970-01-01 01:00:01.432432	out	udp:data	38	80
1970-01-01 01:00:01.459459	out	udp:data	40	82
1970-01-01 01:00:01.486486	out	udp:data	56	98
1970-01-01 01:00:01.500000	in	udp:data	511	553
1970-01-01 01:00:01.513514	out	udp:data	35	77
1970-01-01 01:00:01.540541	out	udp:data	48	90
1970-01-01 01:00:01.567568	out	udp:data	44	86
1970-01-01 01:00:01.594595	out	udp:data	33	75
1970-01-01 01:00:01.600000	in	udp:data	569	611
1970-01-01 01:00:01.621622	out	udp:data	50	92
1970-01-01 01:00:01.648649	out	udp:data	36	78
1970-01-01 01:00:01.675676	out	udp:data	49	91
1970-01-01 01:00:01.700000	in	udp:data	471	513
1970-01-01 01:00:01.702703	out	udp:data	42	84
1970-01-01 01:00:01.729730	out	udp:data	27	69
1970-01-01 01:00:01.756757	out	udp:data	29	71
1970-01-01 01:00:01.783784	out	udp:data	48	90
1970-01-01 01:00:01.800000	in	udp:data	511	553
1970-01-01 01:00:01.810811	out	udp:data	56	98
1970-01-01 01:00:01.837838	out	udp:data	46	88
1970-01-01 01:00:01.864865	out	udp:data	45	87
