time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	29	9	1222	4903	42.00	544.00
1970-01-01 01:00:01	37	10	1705	5356	46.00	535.00
1970-01-01 01:00:02	41	10	1702	5306	41.00	530.00
1970-01-01 01:00:03	38	9	1736	4843	45.00	538.00
1970-01-01 01:00:04	41	9	1812	4933	44.00	548.00
1970-01-01 01:00:05	40	10	1729	5278	43.00	527.00
1970-01-01 01:00:06	37	11	1653	5645	44.00	513.00
1970-01-01 01:00:07	32	11	1384	5699	43.00	518.00
1970-01-01 01:00:08	36	11	1539	5764	42.00	524.00
1970-01-01 01:00:09	30	9	1285	4778	42.00	530.00
1970-01-01 01:00:10	37	13	1589	6780	42.00	521.00
1970-01-01 01:00:11	29	10	1298	5007	44.00	500.00
1970-01-01 01:00:12	38	13	1786	6443	47.00	495.00
1970-01-01 01:00:13	36	8	1557	3820	43.00	477.00
1970-01-01 01:00:14	41	10	1724	4747	42.00	474.00
1970-01-01 01:00:15	33	12	1419	5328	43.00	444.00
1970-01-01 01:00:16	33	12	1486	5885	45.00	490.00
1970-01-01 01:00:17	42	9	1739	4095	41.00	455.00
1970-01-01 01:00:18	35	10	1518	4959	43.00	495.00
1970-01-01 01:00:19	41	11	1762	5130	42.00	466.00
1970-01-01 01:00:20	32	11	1363	5098	42.00	463.00
1970-01-01 01:00:21	45	9	1893	4125	42.00	458.00
1970-01-01 01:00:22	38	10	1679	4622	44.00	462.00
1970-01-01 01:00:23	27	9	1160	4446	42.00	494.00
1970-01-01 01:00:24	44	9	1890	3982	42.00	442.00
1970-01-01 01:00:25	37	10	1607	4621	43.00	462.00
1970-01-01 01:00:26	35	12	1544	5601	44.00	466.00
1970-01-01 01:00:27	28	10	1237	4409	44.00	440.00
1970-01-01 01:00:28	35	13	1577	5771	45.00	443.00
1970-01-01 01:00:29	34	13	1438	5377	42.00	413.00
1970-01-01 01:00:30	32	10	1374	4438	42.00	443.00
1970-01-01 01:00:31	38	10	1755	4163	46.00	416.00
1970-01-01 01:00:32	36	11	1561	4454	43.00	404.00
1970-01-01 01:00:33	42	10	1806	3948	43.00	394.00
1970-01-01 01:00:34	34	10	1493	4434	43.00	443.00
1970-01-01 01:00:35	42	12	1867	4906	44.00	408.00
1970-01-01 01:00:36	35	9	1512	3747	43.00	416.00
1970-01-01 01:00:37	30	11	1358	4355	45.00	395.00
1970-01-01 01:00:38	35	12	1502	4749	42.00	395.00
1970-01-01 01:00:39	32	13	1438	4929	44.00	379.00
1970-01-01 01:00:40	29	10	1258	3974	43.00	397.00
1970-01-01 01:00:41	39	13	1751	5309	44.00	408.00
1970-01-01 01:00:42	41	11	1774	4077	43.00	370.00
1970-01-01 01:00:43	43	10	1873	4360	43.00	436.00
1970-01-01 01:00:44	28	14	1200	5090	42.00	363.00
1970-01-01 01:00:45	42	11	1830	4028	43.00	366.00
1970-01-01 01:00:46	42	12	1827	4509	43.00	375.00
1970-01-01 01:00:47	37	10	1667	3656	45.00	365.00
1970-01-01 01:00:48	28	14	1166	4911	41.00	350.00
1970-01-01 01:00:49	30	11	1363	3792	45.00	344.00
1970-01-01 01:00:50	32	11	1510	3852	47.00	350.00
1970-01-01 01:00:51	31	14	1300	4801	41.00	342.00
1970-01-01 01:00:52	38	11	1683	3801	44.00	345.00
1970-01-01 01:00:53	39	11	1716	3583	44.00	325.00
1970-01-01 01:00:54	38	15	1726	5244	45.00	349.00
1970-01-01 01:00:55	35	10	1496	3341	42.00	334.00
1970-01-01 01:00:56	39	11	1707	3649	43.00	331.00
1970-01-01 01:00:57	41	13	1800	4381	43.00	337.00
1970-01-01 01:00:58	36	12	1530	3782	42.00	315.00
1970-01-01 01:00:59	36	12	1509	4097	41.00	341.00
1970-01-01 01:01:00	32	13	1358	4160	42.00	320.00
1970-01-01 01:01:01	37	9	1561	2865	42.00	318.00
1970-01-01 01:01:02	30	14	1261	4374	42.00	312.00
1970-01-01 01:01:03	30	10	1227	3183	40.00	318.00
1970-01-01 01:01:04	34	14	1380	4298	40.00	307.00
1970-01-01 01:01:05	39	11	1726	3365	44.00	305.00
1970-01-01 01:01:06	32	15	1395	4258	43.00	283.00
1970-01-01 01:01:07	28	14	1150	3843	41.00	274.00
1970-01-01 01:01:08	40	13	1756	3907	43.00	300.00
1970-01-01 01:01:09	32	11	1382	3104	43.00	282.00
1970-01-01 01:01:10	28	11	1208	3207	43.00	291.00
1970-01-01 01:01:11	39	14	1778	4277	45.00	305.00
1970-01-01 01:01:12	34	14	1523	3769	44.00	269.00
1970-01-01 01:01:13	32	15	1399	4049	43.00	269.00
1970-01-01 01:01:14	34	15	1494	4253	43.00	283.00
1970-01-01 01:01:15	39	15	1671	3935	42.00	262.00
1970-01-01 01:01:16	29	14	1288	3749	44.00	267.00
1970-01-01 01:01:17	33	11	1314	2768	39.00	251.00
1970-01-01 01:01:18	33	12	1383	2647	41.00	220.00
1970-01-01 01:01:19	35	13	1490	3066	42.00	235.00
1970-01-01 01:01:20	22	12	955	2827	43.00	235.00
1970-01-01 01:01:21	37	12	1610	2745	43.00	228.00
1970-01-01 01:01:22	40	11	1792	2121	44.00	192.00
1970-01-01 01:01:23	33	14	1407	3359	42.00	239.00
1970-01-01 01:01:24	35	15	1444	3400	41.00	226.00
1970-01-01 01:01:25	32	14	1371	3039	42.00	217.00
1970-01-01 01:01:26	34	13	1552	2968	45.00	228.00
1970-01-01 01:01:27	39	14	1722	2994	44.00	213.00
1970-01-01 01:01:28	34	14	1438	2377	42.00	169.00
1970-01-01 01:01:29	38	18	1735	3860	45.00	214.00
1970-01-01 01:01:30	32	14	1397	2739	43.00	195.00
1970-01-01 01:01:31	29	11	1209	2462	41.00	223.00
1970-01-01 01:01:32	38	12	1572	1983	41.00	165.00
1970-01-01 01:01:33	36	12	1579	2270	43.00	189.00
1970-01-01 01:01:34	36	14	1514	2812	42.00	200.00
1970-01-01 01:01:35	37	14	1558	2619	42.00	187.00
1970-01-01 01:01:36	39	12	1668	2042	42.00	170.00
1970-01-01 01:01:37	37	15	1670	2716	45.00	181.00
1970-01-01 01:01:38	31	16	1404	2881	45.00	180.00
1970-01-01 01:01:39	40	13	1720	1995	43.00	153.00
1970-01-01 01:01:40	32	12	1365	1586	42.00	132.00
1970-01-01 01:01:41	29	14	1295	2089	44.00	149.00
1970-01-01 01:01:42	28	14	1210	2081	43.00	148.00
1970-01-01 01:01:43	30	13	1325	2250	44.00	173.00
1970-01-01 01:01:44	27	15	1216	1939	45.00	129.00
1970-01-01 01:01:45	35	11	1533	1306	43.00	118.00
1970-01-01 01:01:46	41	12	1828	1838	44.00	153.00
1970-01-01 01:01:47	34	11	1494	1472	43.00	133.00
1970-01-01 01:01:48	38	13	1677	1689	44.00	129.00
1970-01-01 01:01:49	31	13	1362	1662	43.00	127.00
1970-01-01 01:01:50	41	14	1747	1839	42.00	131.00
1970-01-01 01:01:51	32	16	1362	1999	42.00	124.00
1970-01-01 01:01:52	34	18	1452	2356	42.00	130.00
1970-01-01 01:01:53	36	17	1617	1868	44.00	109.00
1970-01-01 01:01:54	39	13	1661	1407	42.00	108.00
1970-01-01 01:01:55	38	17	1698	2178	44.00	128.00
1970-01-01 01:01:56	42	15	1836	1325	43.00	88.00
1970-01-01 01:01:57	31	15	1337	1271	43.00	84.00
1970-01-01 01:01:58	34	16	1523	1451	44.00	90.00
1970-01-01 01:01:59	40	16	1702	1684	42.00	105.00
1970-01-01 01:02:00	41	14	1788	1465	43.00	104.00
1970-01-01 01:02:01	36	17	1516	1291	42.00	75.00
1970-01-01 01:02:02	33	14	1501	1235	45.00	88.00
1970-01-01 01:02:03	33	17	1405	1521	42.00	89.00
1970-01-01 01:02:04	40	14	1751	1313	43.00	93.00
1970-01-01 01:02:05	43	14	1802	1299	41.00	92.00
1970-01-01 01:02:06	39	18	1626	1678	41.00	93.00
1970-01-01 01:02:07	35	15	1547	1198	44.00	79.00
1970-01-01 01:02:08	30	14	1273	1142	42.00	81.00
1970-01-01 01:02:09	29	12	1236	804	42.00	67.00
1970-01-01 01:02:10	33	15	1508	1270	45.00	84.00
1970-01-01 01:02:11	38	14	1643	1225	43.00	87.00
1970-01-01 01:02:12	33	15	1390	1422	42.00	94.00
1970-01-01 01:02:13	36	12	1629	1054	45.00	87.00
1970-01-01 01:02:14	30	16	1320	1308	44.00	81.00
1970-01-01 01:02:15	36	17	1616	1085	44.00	63.00
1970-01-01 01:02:16	43	17	1890	1547	43.00	91.00
1970-01-01 01:02:17	37	16	1597	1244	43.00	77.00
1970-01-01 01:02:18	42	16	1828	1139	43.00	71.00
1970-01-01 01:02:19	40	16	1804	1433	45.00	89.00
1970-01-01 01:02:20	37	16	1632	1573	44.00	98.00
1970-01-01 01:02:21	40	12	1782	1088	44.00	90.00
1970-01-01 01:02:22	40	13	1689	1114	42.00	85.00
1970-01-01 01:02:23	32	16	1395	1312	43.00	82.00
1970-01-01 01:02:24	29	17	1243	1328	42.00	78.00
1970-01-01 01:02:25	37	17	1624	1478	43.00	86.00
1970-01-01 01:02:26	35	15	1487	1172	42.00	78.00
1970-01-01 01:02:27	28	13	1244	1146	44.00	88.00
1970-01-01 01:02:28	36	16	1515	1420	42.00	88.00
1970-01-01 01:02:29	45	17	1936	1501	43.00	88.00
1970-01-01 01:02:30	49	18	2165	1492	44.00	82.00
1970-01-01 01:02:31	28	17	1206	1481	43.00	87.00
1970-01-01 01:02:32	27	19	1180	1495	43.00	78.00
1970-01-01 01:02:33	37	16	1628	1420	44.00	88.00
1970-01-01 01:02:34	41	15	1709	1120	41.00	74.00
1970-01-01 01:02:35	33	13	1384	4101	41.00	315.00
1970-01-01 01:02:36	31	16	1314	4135	42.00	258.00
1970-01-01 01:02:37	39	16	1681	3854	43.00	240.00
1970-01-01 01:02:38	33	17	1382	4808	41.00	282.00
1970-01-01 01:02:39	35	15	1538	4330	43.00	288.00
1970-01-01 01:02:40	36	16	1539	4559	42.00	284.00
1970-01-01 01:02:41	32	17	596	4514	18.00	265.00
1970-01-01 01:02:42	36	13	674	3534	18.00	271.00
1970-01-01 01:02:43	40	19	737	5076	18.00	267.00
1970-01-01 01:02:44	42	17	757	4760	18.00	280.00
1970-01-01 01:02:45	35	17	671	1360	19.00	80.00
1970-01-01 01:02:46	39	16	717	1295	18.00	80.00
1970-01-01 01:02:47	36	18	658	1354	18.00	75.00
1970-01-01 01:02:48	29	18	563	1668	19.00	92.00
1970-01-01 01:02:49	42	16	776	1332	18.00	83.00
1970-01-01 01:02:50	34	18	637	1512	18.00	84.00
1970-01-01 01:02:51	39	17	750	1343	19.00	79.00
1970-01-01 01:02:52	34	21	651	1403	19.00	66.00
1970-01-01 01:02:53	37	19	696	1748	18.00	92.00
1970-01-01 01:02:54	47	16	891	1385	18.00	86.00
1970-01-01 01:02:55	33	20	613	1787	18.00	89.00
1970-01-01 01:02:56	40	19	757	1506	18.00	79.00
1970-01-01 01:02:57	32	17	590	1324	18.00	77.00
1970-01-01 01:02:58	35	14	667	983	19.00	70.00
1970-01-01 01:02:59	32	19	606	1390	18.00	73.00
1970-01-01 01:03:00	38	18	730	1616	19.00	89.00
1970-01-01 01:03:01	34	17	646	1699	19.00	99.00
1970-01-01 01:03:02	36	19	675	1573	18.00	82.00
1970-01-01 01:03:03	34	21	657	1666	19.00	79.00
1970-01-01 01:03:04	31	17	581	1158	18.00	68.00
1970-01-01 01:03:05	38	17	706	1504	18.00	88.00
1970-01-01 01:03:06	37	19	701	1258	18.00	66.00
1970-01-01 01:03:07	32	18	611	1456	19.00	80.00
1970-01-01 01:03:08	40	15	750	1328	18.00	88.00
1970-01-01 01:03:09	37	14	718	1137	19.00	81.00
1970-01-01 01:03:10	40	17	768	1536	19.00	90.00
1970-01-01 01:03:11	37	18	708	1392	19.00	77.00
1970-01-01 01:03:12	28	16	515	1330	18.00	83.00
1970-01-01 01:03:13	34	18	629	1324	18.00	73.00
1970-01-01 01:03:14	33	17	622	1479	18.00	87.00
1970-01-01 01:03:15	41	18	756	1515	18.00	84.00
1970-01-01 01:03:16	32	20	600	1423	18.00	71.00
