time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	38	80
1970-01-01 01:00:00.000000	in	udp:data	597	639
1970-01-01 01:00:00.025641	out	udp:data	47	89
1970-01-01 01:00:00.051282	out	udp:data	45	87
1970-01-01 01:00:00.076923	out	udp:data	45	87
1970-01-01 01:00:00.100000	in	udp:data	559	601
1970-01-01 01:00:00.102564	out	udp:data	41	83
1970-01-01 01:00:00.128205	out	udp:data	32	74
1970-01-01 01:00:00.153846	out	udp:data	36	78
1970-01-01 01:00:00.179487	out	udp:data	46	88
1970-01-01 01:00:00.200000	in	udp:data	560	602
1970-01-01 01:00:00.205128	out	udp:data	45	87
1970-01-01 01:00:00.230769	out	udp:data	46	88
1970-01-01 01:00:00.256410	out	udp:data	59	101
1970-01-01 01:00:00.282051	out	udp:data	43	85
1970-01-01 01:00:00.300000	in	udp:data	555	597
1970-01-01 01:00:00.307692	out	udp:data	49	91
1970-01-01 01:00:00.333333	out	udp:data	50	92
1970-01-01 01:00:00.358974	out	udp:data	43	85
1970-01-01 01:00:00.384615	out	udp:data	44	86
1970-01-01 01:00:00.400000	in	udp:data	544	586
1970-01-01 01:00:00.410256	out	udp:data	40	82
1970-01-01 01:00:00.435897	out	udp:data	49	91
1970-01-01 01:00:00.461538	out	udp:data	34	76
1970-01-01 01:00:00.487179	out	udp:data	49	91
1970-01-01 01:00:00.500000	in	udp:data	595	637
1970-01-01 01:00:00.512821	out	udp:data	49	91
1970-01-01 01:00:00.538462	out	udp:data	41	83
1970-01-01 01:00:00.564103	out	udp:data	39	81
1970-01-01 01:00:00.589744	out	udp:data	47	89
1970-01-01 01:00:00.600000	in	udp:data	607	649
1970-01-01 01:00:00.615385	out	udp:data	47	89
1970-01-01 01:00:00.641026	out	udp:data	47	89
1970-01-01 01:00:00.666667	out	udp:data	41	83
1970-01-01 01:00:00.692308	out	udp:data	52	94
1970-01-01 01:00:00.700000	in	udp:data	589	631
1970-01-01 01:00:00.717949	out	udp:data	41	83
1970-01-01 01:00:00.743590	out	udp:data	43	85
1970-01-01 01:00:00.769231	out	udp:data	50	92
1970-01-01 01:00:00.794872	out	udp:data	51	93
1970-01-01 01:00:00.800000	in	udp:data	531	573
1970-01-01 01:00:00.820513	out	udp:data	54	96
1970-01-01 01:00:00.846154	out	udp:data	42	84
1970-01-01 01:00:00.871795	out	udp:data	44	86
1970-01-01 01:00:00.897436	out	udp:data	41	83
1970-01-01 01:00:00.900000	in	udp:data	587	629
1970-01-01 01:00:00.923077	out	udp:data	41	83
1970-01-01 01:00:00.948718	out	udp:data	48	90
1970-01-01 01:00:00.974359	out	udp:data	47	89
1970-01-01 01:00:01.000000	out	udp:data	41	83
1970-01-01 01:00:01.000000	in	udp:data	609	651
1970-01-01 01:00:01.027778	out	udp:data	37	79
1970-01-01 01:00:01.055556	out	udp:data	42	84
1970-01-01 01:00:01.083333	out	udp:data	22	64
1970-01-01 01:00:01.111111	out	udp:data	30	72
1970-01-01 01:00:01.111111	in	udp:data	574	616
1970-01-01 01:00:01.138889	out	udp:data	32	74
1970-01-01 01:00:01.166667	out	udp:data	49	91
1970-01-01 01:00:01.194444	out	udp:data	51	93
1970-01-01 01:00:01.222222	out	udp:data	48	90
1970-01-01 01:00:01.222222	in	udp:data	436	478
1970-01-01 01:00:01.250000	out	udp:data	43	85
1970-01-01 01:00:01.277778	out	udp:data	41	83
1970-01-01 01:00:01.305556	out	udp:data	30	72
1970-01-01 01:00:01.333333	out	udp:data	35	77
1970-01-01 01:00:01.333333	in	udp:data	571	613
1970-01-01 01:00:01.361111	out	udp:data	45	87
1970-01-01 01:00:01.388889	out	udp:data	59	101
1970-01-01 01:00:01.416667	out	udp:data	46	88
1970-01-01 01:00:01.444444	out	udp:data	41	83
1970-01-01 01:00:01.444444	in	udp:data	579	621
1970-01-01 01:00:01.472222	out	udp:data	35	77
1970-01-01 01:00:01.500000	out	udp:data	49	91
1970-01-01 01:00:01.527778	out	udp:data	51	93
1970-01-01 01:00:01.555556	out	udp:data	40	82
1970-01-01 01:00:01.555556	in	udp:data	471	513
1970-01-01 01:00:01.583333	out	udp:data	46	88
1970-01-01 01:00:01.611111	out	udp:data	43	85
1970-01-01 01:00:01.638889	out	udp:data	44	86
1970-01-01 01:00:01.666667	out	udp:data	46	88
1970-01-01 01:00:01.666667	in	udp:data	614	656
1970-01-01 01:00:01.694444	out	udp:data	59	101
1970-01-01 01:00:01.722222	out	udp:data	41	83
1970-01-01 01:00:01.750000	out	udp:data	54	96
1970-01-01 01:00:01.777778	out	udp:data	39	81
1970-01-01 01:00:01.777778	in	udp:data	530	572
1970-01-01 01:00:01.805556	out	udp:data	48	90
1970-01-01 01:00:01.833333	out	udp:data	45	87
1970-01-01 01:00:01.861111	out	udp:data	36	78
1970-01-01 01:00:01.888889	out	udp:data	40	82
1970-01-01 01:00:01.888889	in	udp:data	507	549
1970-01-01 01:00:01.916667	out	udp:data	56	98
1970-01-01 01:00:01.944444	out	udp:data	41	83
1970-01-01 01:00:01.972222	out	udp:data	39	81
1970-01-01 01:00:02.000000	out	udp:data	48	90
1970-01-01 01:00:02.000000	in	udp:data	517	559
1970-01-01 01:00:02.032258	out	udp:data	43	85
1970-01-01 01:00:02.064516	out	udp:data	28	70
1970-01-01 01:00:02.096774	out	udp:data	45	87
1970-01-01 01:00:02.111111	in	udp:data	517	559
1970-01-01 01:00:02.129032	out	udp:data	53	95
1970-01-01 01:00:02.161290	out	udp:data	49	91
1970-01-01 01:00:02.193548	out	udp:data	38	80
1970-01-01 01:00:02.222222	in	udp:data	429	471
1970-01-01 01:00:02.225806	out	udp:data	29	71
1970-01-01 01:00:02.258065	out	udp:data	46	88
1970-01-01 01:00:02.290323	out	udp:data	54	96
1970-01-01 01:00:02.322581	out	udp:data	45	87
1970-01-01 01:00:02.333333	in	udp:data	633	675
1970-01-01 01:00:02.354839	out	udp:data	47	89
1970-01-01 01:00:02.387097	out	udp:data	45	87
1970-01-01 01:00:02.419355	out	udp:data	58	100
1970-01-01 01:00:02.444444	in	udp:data	442	484
1970-01-01 01:00:02.451613	out	udp:data	40	82
1970-01-01 01:00:02.483871	out	udp:data	36	78
1970-01-01 01:00:02.516129	out	udp:data	45	87
1970-01-01 01:00:02.548387	out	udp:data	49	91
1970-01-01 01:00:02.555556	in	udp:data	477	519
1970-01-01 01:00:02.580645	out	udp:data	50	92
1970-01-01 01:00:02.612903	out	udp:data	33	75
1970-01-01 01:00:02.645161	out	udp:data	40	82
1970-01-01 01:00:02.666667	in	udp:data	547	589
1970-01-01 01:00:02.677419	out	udp:data	45	87
1970-01-01 01:00:02.709677	out	udp:data	28	70
1970-01-01 01:00:02.741935	out	udp:data	50	92
1970-01-01 01:00:02.774194	out	udp:data	48	90
1970-01-01 01:00:02.777778	in	udp:data	614	656
1970-01-01 01:00:02.806452	out	udp:data	39	81
1970-01-01 01:00:02.838710	out	udp:data	45	87
1970-01-01 01:00:02.870968	out	udp:data	52	94
1970-01-01 01:00:02.888889	in	udp:data	432	474
1970-01-01 01:00:02.903226	out	udp:data	51	93
1970-01-01 01:00:02.935484	out	udp:data	28	70
1970-01-01 01:00:02.967742	out	udp:data	49	91
1970-01-01 01:00:03.000000	out	udp:data	52	94
1970-01-01 01:00:03.000000	in	udp:data	579	621
1970-01-01 01:00:03.028571	out	udp:data	35	77
1970-01-01 01:00:03.057143	out	udp:data	24	66
1970-01-01 01:00:03.085714	out	udp:data	51	93
1970-01-01 01:00:03.114286	out	udp:data	49	91
1970-01-01 01:00:03.142857	out	udp:data	26	68
1970-01-01 01:00:03.142857	in	udp:data	539	581
1970-01-01 01:00:03.171429	out	udp:data	49	91
1970-01-01 01:00:03.200000	out	udp:data	50	92
1970-01-01 01:00:03.228571	out	udp:data	45	87
1970-01-01 01:00:03.257143	out	udp:data	51	93
1970-01-01 01:00:03.285714	out	udp:data	37	79
1970-01-01 01:00:03.285714	in	udp:data	521	563
1970-01-01 01:00:03.314286	out	udp:data	56	98
1970-01-01 01:00:03.342857	out	udp:data	42	84
1970-01-01 01:00:03.371429	out	udp:data	36	78
1970-01-01 01:00:03.400000	out	udp:data	42	84
1970-01-01 01:00:03.428571	out	udp:data	32	74
1970-01-01 01:00:03.428571	in	udp:data	565	607
1970-01-01 01:00:03.457143	out	udp:data	38	80
1970-01-01 01:00:03.485714	out	udp:data	33	75
1970-01-01 01:00:03.514286	out	udp:data	38	80
1970-01-01 01:00:03.542857	out	udp:data	52	94
1970-01-01 01:00:03.571429	out	udp:data	43	85
1970-01-01 01:00:03.571429	in	udp:data	519	561
1970-01-01 01:00:03.600000	out	udp:data	25	67
1970-01-01 01:00:03.628571	out	udp:data	39	81
1970-01-01 01:00:03.657143	out	udp:data	38	80
1970-01-01 01:00:03.685714	out	udp:data	41	83
1970-01-01 01:00:03.714286	out	udp:data	42	84
1970-01-01 01:00:03.714286	in	udp:data	582	624
1970-01-01 01:00:03.742857	out	udp:data	54	96
1970-01-01 01:00:03.771429	out	udp:data	53	95
1970-01-01 01:00:03.800000	out	udp:data	38	80
1970-01-01 01:00:03.828571	out	udp:data	50	92
1970-01-01 01:00:03.857143	out	udp:data	33	75
1970-01-01 01:00:03.857143	in	udp:data	625	667
1970-01-01 01:00:03.885714	out	udp:data	44	86
1970-01-01 01:00:03.914286	out	udp:data	46	88
1970-01-01 01:00:03.942857	out	udp:data	29	71
1970-01-01 01:00:03.971429	out	udp:data	27	69
1970-01-01 01:00:04.000000	out	udp:data	34	76
1970-01-01 01:00:04.000000	in	udp:data	611	653
1970-01-01 01:00:04.029412	out	udp:data	55	97
1970-01-01 01:00:04.058824	out	udp:data	45	87
1970-01-01 01:00:04.088235	out	udp:data	48	90
1970-01-01 01:00:04.090909	in	udp:data	437	479
1970-01-01 01:00:04.117647	out	udp:data	39	81
1970-01-01 01:00:04.147059	out	udp:data	51	93
1970-01-01 01:00:04.176471	out	udp:data	44	86
1970-01-01 01:00:04.181818	in	udp:data	505	547
1970-01-01 01:00:04.205882	out	udp:data	36	78
1970-01-01 01:00:04.235294	out	udp:data	44	86
1970-01-01 01:00:04.264706	out	udp:data	40	82
1970-01-01 01:00:04.272727	in	udp:data	489	531
1970-01-01 01:00:04.294118	out	udp:data	46	88
1970-01-01 01:00:04.323529	out	udp:data	45	87
1970-01-01 01:00:04.352941	out	udp:data	25	67
1970-01-01 01:00:04.363636	in	udp:data	508	550
1970-01-01 01:00:04.382353	out	udp:data	43	85
1970-01-01 01:00:04.411765	out	udp:data	35	77
1970-01-01 01:00:04.441176	out	udp:data	39	81
1970-01-01 01:00:04.454545	in	udp:data	573	615
1970-01-01 01:00:04.470588	out	udp:data	47	89
1970-01-01 01:00:04.500000	out	udp:data	37	79
1970-01-01 01:00:04.529412	out	udp:data	46	88
1970-01-01 01:00:04.545455	in	udp:data	534	576
1970-01-01 01:00:04.558824	out	udp:data	52	94
1970-01-01 01:00:04.588235	out	udp:data	36	78
1970-01-01 01:00:04.617647	out	udp:data	31	73
1970-01-01 01:00:04.636364	in	udp:data	537	579
1970-01-01 01:00:04.647059	out	udp:data	48	90
1970-01-01 01:00:04.676471	out	udp:data	36	78
1970-01-01 01:00:04.705882	out	udp:data	56	98
1970-01-01 01:00:04.727273	in	udp:data	577	619
1970-01-01 01:00:04.735294	out	udp:data	54	96
1970-01-01 01:00:04.764706	out	udp:data	52	94
1970-01-01 01:00:04.794118	out	udp:data	41	83
1970-01-01 01:00:04.818182	in	udp:data	605	647
1970-01-01 01:00:04.823529	out	udp:data	35	77
1970-01-01 01:00:04.852941	out	udp:data	47	89
1970-01-01 01:00:04.882353	out	udp:data	61	103
1970-01-01 01:00:04.909091	in	udp:data	498	540
1970-01-01 01:00:04.911765	out	udp:data	30	72
1970-01-01 01:00:04.941176	out	udp:data	52	94
1970-01-01 01:00:04.970588	out	udp:data	44	86
1970-01-01 01:00:05.000000	out	udp:data	51	93
1970-01-01 01:00:05.000000	in	udp:data	560	602
1970-01-01 01:00:05.027027	out	udp:data	46	88
1970-01-01 01:00:05.054054	out	udp:data	42	84
1970-01-01 01:00:05.081081	out	udp:data	35	77
1970-01-01 01:00:05.108108	out	udp:data	49	91
1970-01-01 01:00:05.135135	out	udp:data	48	90
1970-01-01 01:00:05.142857	in	udp:data	495	537
1970-01-01 01:00:05.162162	out	udp:data	49	91
1970-01-01 01:00:05.189189	out	udp:data	36	78
1970-01-01 01:00:05.216216	out	udp:data	46	88
1970-01-01 01:00:05.243243	out	udp:data	45	87
1970-01-01 01:00:05.270270	out	udp:data	45	87
1970-01-01 01:00:05.285714	in	udp:data	532	574
1970-01-01 01:00:05.297297	out	udp:data	34	76
1970-01-01 01:00:05.324324	out	udp:data	58	100
1970-01-01 01:00:05.351351	out	udp:data	48	90
1970-01-01 01:00:05.378378	out	udp:data	25	67
1970-01-01 01:00:05.405405	out	udp:data	35	77
1970-01-01 01:00:05.428571	in	udp:data	448	490
1970-01-01 01:00:05.432432	out	udp:data	60	102
1970-01-01 01:00:05.459459	out	udp:data	51	93
1970-01-01 01:00:05.486486	out	udp:data	41	83
1970-01-01 01:00:05.513514	out	udp:data	45	87
1970-01-01 01:00:05.540541	out	udp:data	48	90
1970-01-01 01:00:05.567568	out	udp:data	53	95
1970-01-01 01:00:05.571429	in	udp:data	588	630
1970-01-01 01:00:05.594595	out	udp:data	51	93
1970-01-01 01:00:05.621622	out	udp:data	46	88
1970-01-01 01:00:05.648649	out	udp:data	44	86
1970-01-01 01:00:05.675676	out	udp:data	57	99
1970-01-01 01:00:05.702703	out	udp:data	45	87
1970-01-01 01:00:05.714286	in	udp:data	500	542
1970-01-01 01:00:05.729730	out	udp:data	44	86
1970-01-01 01:00:05.756757	out	udp:data	36	78
1970-01-01 01:00:05.783784	out	udp:data	36	78
1970-01-01 01:00:05.810811	out	udp:data	59	101
1970-01-01 01:00:05.837838	out	udp:data	34	76
