time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	46	88
1970-01-01 01:00:00.000000	in	udp:data	580	622
1970-01-01 01:00:00.026316	out	udp:data	37	79
1970-01-01 01:00:00.052632	out	udp:data	38	80
1970-01-01 01:00:00.078947	out	udp:data	42	84
1970-01-01 01:00:00.083333	in	udp:data	553	595
1970-01-01 01:00:00.105263	out	udp:data	49	91
1970-01-01 01:00:00.131579	out	udp:data	59	101
1970-01-01 01:00:00.157895	out	udp:data	46	88
1970-01-01 01:00:00.166667	in	udp:data	583	625
1970-01-01 01:00:00.184211	out	udp:data	41	83
1970-01-01 01:00:00.210526	out	udp:data	50	92
1970-01-01 01:00:00.236842	out	udp:data	43	85
1970-01-01 01:00:00.250000	in	udp:data	498	540
1970-01-01 01:00:00.263158	out	udp:data	53	95
1970-01-01 01:00:00.289474	out	udp:data	34	76
1970-01-01 01:00:00.315789	out	udp:data	34	76
1970-01-01 01:00:00.333333	in	udp:data	532	574
1970-01-01 01:00:00.342105	out	udp:data	31	73
1970-01-01 01:00:00.368421	out	udp:data	58	100
1970-01-01 01:00:00.394737	out	udp:data	39	81
1970-01-01 01:00:00.416667	in	udp:data	582	624
1970-01-01 01:00:00.421053	out	udp:data	24	66
1970-01-01 01:00:00.447368	out	udp:data	54	96
1970-01-01 01:00:00.473684	out	udp:data	53	95
1970-01-01 01:00:00.500000	out	udp:data	39	81
1970-01-01 01:00:00.500000	in	udp:data	549	591
1970-01-01 01:00:00.526316	out	udp:data	38	80
1970-01-01 01:00:00.552632	out	udp:data	31	73
1970-01-01 01:00:00.578947	out	udp:data	40	82
1970-01-01 01:00:00.583333	in	udp:data	630	672
1970-01-01 01:00:00.605263	out	udp:data	54	96
1970-01-01 01:00:00.631579	out	udp:data	44	86
1970-01-01 01:00:00.657895	out	udp:data	38	80
1970-01-01 01:00:00.666667	in	udp:data	505	547
1970-01-01 01:00:00.684211	out	udp:data	33	75
1970-01-01 01:00:00.710526	out	udp:data	48	90
1970-01-01 01:00:00.736842	out	udp:data	43	85
1970-01-01 01:00:00.750000	in	udp:data	592	634
1970-01-01 01:00:00.763158	out	udp:data	47	89
1970-01-01 01:00:00.789474	out	udp:data	46	88
1970-01-01 01:00:00.815789	out	udp:data	44	86
1970-01-01 01:00:00.833333	in	udp:data	628	670
1970-01-01 01:00:00.842105	out	udp:data	42	84
1970-01-01 01:00:00.868421	out	udp:data	34	76
1970-01-01 01:00:00.894737	out	udp:data	48	90
1970-01-01 01:00:00.916667	in	udp:data	561	603
1970-01-01 01:00:00.921053	out	udp:data	60	102
1970-01-01 01:00:00.947368	out	udp:data	50	92
1970-01-01 01:00:00.973684	out	udp:data	38	80
1970-01-01 01:00:01.000000	out	udp:data	52	94
1970-01-01 01:00:01.000000	in	udp:data	649	691
1970-01-01 01:00:01.030303	out	udp:data	47	89
1970-01-01 01:00:01.060606	out	udp:data	53	95
1970-01-01 01:00:01.090909	out	udp:data	36	78
1970-01-01 01:00:01.111111	in	udp:data	664	706
1970-01-01 01:00:01.121212	out	udp:data	47	89
1970-01-01 01:00:01.151515	out	udp:data	44	86
1970-01-01 01:00:01.181818	out	udp:data	33	75
1970-01-01 01:00:01.212121	out	udp:data	41	83
1970-01-01 01:00:01.222222	in	udp:data	602	644
1970-01-01 01:00:01.242424	out	udp:data	39	81
1970-01-01 01:00:01.272727	out	udp:data	36	78
1970-01-01 01:00:01.303030	out	udp:data	52	94
1970-01-01 01:00:01.333333	in	udp:data	444	486
1970-01-01 01:00:01.333333	out	udp:data	36	78
1970-01-01 01:00:01.363636	out	udp:data	38	80
1970-01-01 01:00:01.393939	out	udp:data	42	84
1970-01-01 01:00:01.424242	out	udp:data	45	87
1970-01-01 01:00:01.444444	in	udp:data	595	637
1970-01-01 01:00:01.454545	out	udp:data	43	85
1970-01-01 01:00:01.484848	out	udp:data	52	94
1970-01-01 01:00:01.515152	out	udp:data	29	71
1970-01-01 01:00:01.545455	out	udp:data	33	75
1970-01-01 01:00:01.555556	in	udp:data	569	611
1970-01-01 01:00:01.575758	out	udp:data	44	86
1970-01-01 01:00:01.606061	out	udp:data	44	86
1970-01-01 01:00:01.636364	out	udp:data	36	78
1970-01-01 01:00:01.666667	in	udp:data	463	505
1970-01-01 01:00:01.666667	out	udp:data	31	73
1970-01-01 01:00:01.696970	out	udp:data	46	88
1970-01-01 01:00:01.727273	out	udp:data	48	90
1970-01-01 01:00:01.757576	out	udp:data	35	77
1970-01-01 01:00:01.777778	in	udp:data	565	607
1970-01-01 01:00:01.787879	out	udp:data	49	91
1970-01-01 01:00:01.818182	out	udp:data	50	92
1970-01-01 01:00:01.848485	out	udp:data	31	73
1970-01-01 01:00:01.878788	out	udp:data	37	79
1970-01-01 01:00:01.888889	in	udp:data	551	593
