time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	24	11	1043	5723	43.00	520.00
1970-01-01 01:00:01	35	8	1494	4548	42.00	568.00
1970-01-01 01:00:02	36	13	1543	6840	42.00	526.00
1970-01-01 01:00:03	36	7	1516	3843	42.00	549.00
1970-01-01 01:00:04	41	9	1726	4900	42.00	544.00
1970-01-01 01:00:05	38	9	1567	4879	41.00	542.00
1970-01-01 01:00:06	35	11	1502	5571	42.00	506.00
1970-01-01 01:00:07	26	11	1150	5638	44.00	512.00
1970-01-01 01:00:08	37	13	1556	6330	42.00	486.00
1970-01-01 01:00:09	30	9	1336	4568	44.00	507.00
1970-01-01 01:00:10	33	11	1430	5468	43.00	497.00
1970-01-01 01:00:11	29	9	1360	4592	46.00	510.00
1970-01-01 01:00:12	41	11	1841	5787	44.00	526.00
1970-01-01 01:00:13	41	11	1767	5737	43.00	521.00
1970-01-01 01:00:14	30	8	1309	3821	43.00	477.00
1970-01-01 01:00:15	34	10	1470	4756	43.00	475.00
1970-01-01 01:00:16	33	10	1429	4798	43.00	479.00
1970-01-01 01:00:17	32	11	1353	5026	42.00	456.00
1970-01-01 01:00:18	40	9	1841	4297	46.00	477.00
1970-01-01 01:00:19	39	11	1726	5311	44.00	482.00
1970-01-01 01:00:20	33	9	1408	4235	42.00	470.00
1970-01-01 01:00:21	33	11	1505	5362	45.00	487.00
1970-01-01 01:00:22	41	14	1722	6524	42.00	466.00
1970-01-01 01:00:23	34	9	1487	4427	43.00	491.00
1970-01-01 01:00:24	41	9	1771	4426	43.00	491.00
1970-01-01 01:00:25	42	8	1869	3536	44.00	442.00
1970-01-01 01:00:26	31	11	1361	4892	43.00	444.00
1970-01-01 01:00:27	33	10	1399	4563	42.00	456.00
1970-01-01 01:00:28	30	10	1340	4447	44.00	444.00
1970-01-01 01:00:29	37	8	1585	3380	42.00	422.00
1970-01-01 01:00:30	35	11	1468	5014	41.00	455.00
1970-01-01 01:00:31	32	10	1340	4152	41.00	415.00
1970-01-01 01:00:32	43	11	1792	4575	41.00	415.00
1970-01-01 01:00:33	31	11	1410	4635	45.00	421.00
1970-01-01 01:00:34	35	12	1562	4871	44.00	405.00
1970-01-01 01:00:35	42	13	1779	5348	42.00	411.00
1970-01-01 01:00:36	31	11	1346	4368	43.00	397.00
1970-01-01 01:00:37	34	10	1399	4077	41.00	407.00
1970-01-01 01:00:38	38	11	1675	4038	44.00	367.00
1970-01-01 01:00:39	38	10	1609	4101	42.00	410.00
1970-01-01 01:00:40	41	12	1831	4487	44.00	373.00
1970-01-01 01:00:41	27	8	1235	3000	45.00	375.00
1970-01-01 01:00:42	40	11	1692	3996	42.00	363.00
1970-01-01 01:00:43	39	13	1753	4790	44.00	368.00
1970-01-01 01:00:44	33	13	1276	5010	38.00	385.00
1970-01-01 01:00:45	29	11	1284	4301	44.00	391.00
1970-01-01 01:00:46	36	11	1547	4347	42.00	395.00
