time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	46	88
1970-01-01 01:00:00.000000	in	udp:data	580	622
1970-01-01 01:00:00.029412	out	udp:data	46	88
1970-01-01 01:00:00.058824	out	udp:data	34	76
1970-01-01 01:00:00.088235	out	udp:data	49	91
1970-01-01 01:00:00.100000	in	udp:data	457	499
1970-01-01 01:00:00.117647	out	udp:data	41	83
1970-01-01 01:00:00.147059	out	udp:data	35	77
1970-01-01 01:00:00.176471	out	udp:data	47	89
1970-01-01 01:00:00.200000	in	udp:data	513	555
1970-01-01 01:00:00.205882	out	udp:data	46	88
1970-01-01 01:00:00.235294	out	udp:data	34	76
1970-01-01 01:00:00.264706	out	udp:data	60	102
1970-01-01 01:00:00.294118	out	udp:data	32	74
1970-01-01 01:00:00.300000	in	udp:data	619	661
1970-01-01 01:00:00.323529	out	udp:data	52	94
1970-01-01 01:00:00.352941	out	udp:data	50	92
1970-01-01 01:00:00.382353	out	udp:data	57	99
1970-01-01 01:00:00.400000	in	udp:data	598	640
1970-01-01 01:00:00.411765	out	udp:data	37	79
1970-01-01 01:00:00.441176	out	udp:data	35	77
1970-01-01 01:00:00.470588	out	udp:data	56	98
1970-01-01 01:00:00.500000	out	udp:data	45	87
1970-01-01 01:00:00.500000	in	udp:data	550	592
1970-01-01 01:00:00.529412	out	udp:data	48	90
1970-01-01 01:00:00.558824	out	udp:data	48	90
1970-01-01 01:00:00.588235	out	udp:data	38	80
1970-01-01 01:00:00.600000	in	udp:data	584	626
1970-01-01 01:00:00.617647	out	udp:data	51	93
1970-01-01 01:00:00.647059	out	udp:data	51	93
1970-01-01 01:00:00.676471	out	udp:data	29	71
1970-01-01 01:00:00.700000	in	udp:data	624	666
1970-01-01 01:00:00.705882	out	udp:data	37	79
1970-01-01 01:00:00.735294	out	udp:data	46	88
1970-01-01 01:00:00.764706	out	udp:data	37	79
1970-01-01 01:00:00.794118	out	udp:data	40	82
1970-01-01 01:00:00.800000	in	udp:data	560	602
1970-01-01 01:00:00.823529	out	udp:data	48	90
1970-01-01 01:00:00.852941	out	udp:data	44	86
1970-01-01 01:00:00.882353	out	udp:data	44	86
1970-01-01 01:00:00.900000	in	udp:data	498	540
1970-01-01 01:00:00.911765	out	udp:data	40	82
1970-01-01 01:00:00.941176	out	udp:data	39	81
1970-01-01 01:00:00.970588	out	udp:data	54	96
1970-01-01 01:00:01.000000	out	udp:data	38	80
1970-01-01 01:00:01.000000	in	udp:data	472	514
1970-01-01 01:00:01.033333	out	udp:data	42	84
1970-01-01 01:00:01.066667	out	udp:data	55	97
1970-01-01 01:00:01.100000	out	udp:data	41	83
1970-01-01 01:00:01.125000	in	udp:data	445	487
1970-01-01 01:00:01.133333	out	udp:data	52	94
1970-01-01 01:00:01.166667	out	udp:data	54	96
1970-01-01 01:00:01.200000	out	udp:data	29	71
1970-01-01 01:00:01.233333	out	udp:data	42	84
1970-01-01 01:00:01.250000	in	udp:data	563	605
1970-01-01 01:00:01.266667	out	udp:data	41	83
1970-01-01 01:00:01.300000	out	udp:data	39	81
1970-01-01 01:00:01.333333	out	udp:data	48	90
1970-01-01 01:00:01.366667	out	udp:data	35	77
1970-01-01 01:00:01.375000	in	udp:data	457	499
1970-01-01 01:00:01.400000	out	udp:data	47	89
1970-01-01 01:00:01.433333	out	udp:data	44	86
1970-01-01 01:00:01.466667	out	udp:data	45	87
1970-01-01 01:00:01.500000	out	udp:data	35	77
1970-01-01 01:00:01.500000	in	udp:data	562	604
1970-01-01 01:00:01.533333	out	udp:data	48	90
1970-01-01 01:00:01.566667	out	udp:data	42	84
1970-01-01 01:00:01.600000	out	udp:data	36	78
1970-01-01 01:00:01.625000	in	udp:data	683	725
1970-01-01 01:00:01.633333	out	udp:data	42	84
1970-01-01 01:00:01.666667	out	udp:data	40	82
1970-01-01 01:00:01.700000	out	udp:data	33	75
1970-01-01 01:00:01.733333	out	udp:data	45	87
1970-01-01 01:00:01.750000	in	udp:data	609	651
1970-01-01 01:00:01.766667	out	udp:data	43	85
1970-01-01 01:00:01.800000	out	udp:data	54	96
1970-01-01 01:00:01.833333	out	udp:data	42	84
1970-01-01 01:00:01.866667	out	udp:data	39	81
1970-01-01 01:00:01.875000	in	udp:data	585	627
1970-01-01 01:00:01.900000	out	udp:data	50	92
1970-01-01 01:00:01.933333	out	udp:data	40	82
1970-01-01 01:00:01.966667	out	udp:data	38	80
1970-01-01 01:00:02.000000	out	udp:data	43	85
1970-01-01 01:00:02.000000	in	udp:data	557	599
1970-01-01 01:00:02.022222	out	udp:data	50	92
1970-01-01 01:00:02.044444	out	udp:data	38	80
1970-01-01 01:00:02.066667	out	udp:data	43	85
1970-01-01 01:00:02.088889	out	udp:data	39	81
1970-01-01 01:00:02.111111	out	udp:data	48	90
