time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	43	85
1970-01-01 01:00:00.000000	in	udp:data	544	586
1970-01-01 01:00:00.025000	out	udp:data	44	86
1970-01-01 01:00:00.050000	out	udp:data	48	90
1970-01-01 01:00:00.075000	out	udp:data	60	102
1970-01-01 01:00:00.090909	in	udp:data	559	601
1970-01-01 01:00:00.100000	out	udp:data	50	92
1970-01-01 01:00:00.125000	out	udp:data	39	81
1970-01-01 01:00:00.150000	out	udp:data	53	95
1970-01-01 01:00:00.175000	out	udp:data	37	79
1970-01-01 01:00:00.181818	in	udp:data	484	526
1970-01-01 01:00:00.200000	out	udp:data	44	86
1970-01-01 01:00:00.225000	out	udp:data	32	74
1970-01-01 01:00:00.250000	out	udp:data	51	93
1970-01-01 01:00:00.272727	in	udp:data	595	637
1970-01-01 01:00:00.275000	out	udp:data	34	76
1970-01-01 01:00:00.300000	out	udp:data	47	89
1970-01-01 01:00:00.325000	out	udp:data	51	93
1970-01-01 01:00:00.350000	out	udp:data	36	78
1970-01-01 01:00:00.363636	in	udp:data	516	558
1970-01-01 01:00:00.375000	out	udp:data	45	87
1970-01-01 01:00:00.400000	out	udp:data	38	80
1970-01-01 01:00:00.425000	out	udp:data	46	88
1970-01-01 01:00:00.450000	out	udp:data	39	81
1970-01-01 01:00:00.454545	in	udp:data	653	695
1970-01-01 01:00:00.475000	out	udp:data	75	117
1970-01-01 01:00:00.500000	out	udp:data	39	81
1970-01-01 01:00:00.525000	out	udp:data	43	85
1970-01-01 01:00:00.545455	in	udp:data	535	577
1970-01-01 01:00:00.550000	out	udp:data	41	83
1970-01-01 01:00:00.575000	out	udp:data	46	88
1970-01-01 01:00:00.600000	out	udp:data	47	89
1970-01-01 01:00:00.625000	out	udp:data	33	75
1970-01-01 01:00:00.636364	in	udp:data	525	567
1970-01-01 01:00:00.650000	out	udp:data	58	100
1970-01-01 01:00:00.675000	out	udp:data	52	94
1970-01-01 01:00:00.700000	out	udp:data	29	71
1970-01-01 01:00:00.725000	out	udp:data	57	99
1970-01-01 01:00:00.727273	in	udp:data	449	491
1970-01-01 01:00:00.750000	out	udp:data	45	87
1970-01-01 01:00:00.775000	out	udp:data	54	96
1970-01-01 01:00:00.800000	out	udp:data	36	78
1970-01-01 01:00:00.818182	in	udp:data	405	447
1970-01-01 01:00:00.825000	out	udp:data	39	81
1970-01-01 01:00:00.850000	out	udp:data	48	90
1970-01-01 01:00:00.875000	out	udp:data	43	85
1970-01-01 01:00:00.900000	out	udp:data	33	75
1970-01-01 01:00:00.909091	in	udp:data	553	595
1970-01-01 01:00:00.925000	out	udp:data	38	80
1970-01-01 01:00:00.950000	out	udp:data	42	84
1970-01-01 01:00:00.975000	out	udp:data	46	88
1970-01-01 01:00:01.000000	out	udp:data	37	79
1970-01-01 01:00:01.000000	in	udp:data	609	651
1970-01-01 01:00:01.025000	out	udp:data	40	82
1970-01-01 01:00:01.050000	out	udp:data	49	91
1970-01-01 01:00:01.075000	out	udp:data	36	78
1970-01-01 01:00:01.100000	out	udp:data	35	77
1970-01-01 01:00:01.111111	in	udp:data	501	543
1970-01-01 01:00:01.125000	out	udp:data	44	86
1970-01-01 01:00:01.150000	out	udp:data	47	89
1970-01-01 01:00:01.175000	out	udp:data	49	91
1970-01-01 01:00:01.200000	out	udp:data	50	92
1970-01-01 01:00:01.222222	in	udp:data	543	585
