time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	34	14	1465	8000	43.00	571.00
1970-01-01 01:00:01	35	9	1590	4852	45.00	539.00
1970-01-01 01:00:02	31	9	1379	4620	44.00	513.00
1970-01-01 01:00:03	36	8	1591	4122	44.00	515.00
1970-01-01 01:00:04	38	11	1554	5829	40.00	529.00
1970-01-01 01:00:05	22	7	1012	3777	46.00	539.00
1970-01-01 01:00:06	34	7	1494	3795	43.00	542.00
1970-01-01 01:00:07	34	8	1472	4182	43.00	522.00
1970-01-01 01:00:08	39	10	1719	5142	44.00	514.00
1970-01-01 01:00:09	38	10	1687	5336	44.00	533.00
1970-01-01 01:00:10	33	10	1376	4882	41.00	488.00
1970-01-01 01:00:11	43	13	1904	6507	44.00	500.00
1970-01-01 01:00:12	41	10	1715	4724	41.00	472.00
1970-01-01 01:00:13	33	10	1437	4737	43.00	473.00
1970-01-01 01:00:14	33	9	1439	4338	43.00	482.00
1970-01-01 01:00:15	35	8	1511	3894	43.00	486.00
1970-01-01 01:00:16	29	9	1245	4123	42.00	458.00
1970-01-01 01:00:17	35	8	1528	3506	43.00	438.00
1970-01-01 01:00:18	40	12	1826	5611	45.00	467.00
1970-01-01 01:00:19	27	9	1197	4528	44.00	503.00
1970-01-01 01:00:20	34	11	1576	5358	46.00	487.00
1970-01-01 01:00:21	36	12	1607	5393	44.00	449.00
1970-01-01 01:00:22	33	10	1445	4758	43.00	475.00
1970-01-01 01:00:23	35	11	1566	5412	44.00	492.00
1970-01-01 01:00:24	39	11	1758	5121	45.00	465.00
1970-01-01 01:00:25	32	12	1400	5398	43.00	449.00
1970-01-01 01:00:26	44	13	1939	5776	44.00	444.00
1970-01-01 01:00:27	33	12	1417	5336	42.00	444.00
1970-01-01 01:00:28	37	11	1557	5050	42.00	459.00
1970-01-01 01:00:29	35	12	1553	5248	44.00	437.00
1970-01-01 01:00:30	41	10	1699	4097	41.00	409.00
1970-01-01 01:00:31	42	11	1843	4620	43.00	420.00
1970-01-01 01:00:32	34	10	1400	4266	41.00	426.00
1970-01-01 01:00:33	36	11	1484	4440	41.00	403.00
1970-01-01 01:00:34	30	13	1278	4983	42.00	383.00
1970-01-01 01:00:35	35	10	1567	3736	44.00	373.00
1970-01-01 01:00:36	41	12	1817	4791	44.00	399.00
1970-01-01 01:00:37	28	8	1184	3559	42.00	444.00
1970-01-01 01:00:38	38	10	1619	4348	42.00	434.00
1970-01-01 01:00:39	36	12	1515	4747	42.00	395.00
1970-01-01 01:00:40	35	12	1531	4938	43.00	411.00
1970-01-01 01:00:41	38	15	1618	5956	42.00	397.00
1970-01-01 01:00:42	42	11	1903	4261	45.00	387.00
1970-01-01 01:00:43	39	12	1723	4748	44.00	395.00
1970-01-01 01:00:44	36	13	1489	4709	41.00	362.00
1970-01-01 01:00:45	35	12	644	4820	18.00	401.00
1970-01-01 01:00:46	36	11	659	4179	18.00	379.00
1970-01-01 01:00:47	31	14	603	5333	19.00	380.00
1970-01-01 01:00:48	39	11	737	4376	18.00	397.00
1970-01-01 01:00:49	36	11	670	4129	18.00	375.00
1970-01-01 01:00:50	30	6	571	2069	19.00	344.00
1970-01-01 01:00:51	44	12	832	4224	18.00	352.00
1970-01-01 01:00:52	31	12	591	4131	19.00	344.00
1970-01-01 01:00:53	34	11	639	3665	18.00	333.00
1970-01-01 01:00:54	37	11	716	3924	19.00	356.00
1970-01-01 01:00:55	40	14	741	4283	18.00	305.00
1970-01-01 01:00:56	39	12	728	4187	18.00	348.00
1970-01-01 01:00:57	48	13	911	4253	18.00	327.00
1970-01-01 01:00:58	29	10	544	3256	18.00	325.00
1970-01-01 01:00:59	36	9	682	2963	18.00	329.00
1970-01-01 01:01:00	29	12	559	3776	19.00	314.00
1970-01-01 01:01:01	29	13	552	4046	19.00	311.00
1970-01-01 01:01:02	29	12	548	3521	18.00	293.00
1970-01-01 01:01:03	33	10	623	3254	18.00	325.00
1970-01-01 01:01:04	34	14	628	4551	18.00	325.00
1970-01-01 01:01:05	43	11	778	3184	18.00	289.00
1970-01-01 01:01:06	40	12	751	3443	18.00	286.00
1970-01-01 01:01:07	34	12	646	3483	19.00	290.00
1970-01-01 01:01:08	31	12	598	3321	19.00	276.00
1970-01-01 01:01:09	36	11	685	2924	19.00	265.00
1970-01-01 01:01:10	33	13	607	3836	18.00	295.00
1970-01-01 01:01:11	42	12	800	3461	19.00	288.00
1970-01-01 01:01:12	34	12	624	3018	18.00	251.00
1970-01-01 01:01:13	32	14	576	3989	18.00	284.00
1970-01-01 01:01:14	33	13	621	3404	18.00	261.00
1970-01-01 01:01:15	40	16	755	4082	18.00	255.00
1970-01-01 01:01:16	30	11	549	3056	18.00	277.00
1970-01-01 01:01:17	30	16	586	4018	19.00	251.00
1970-01-01 01:01:18	36	14	677	3718	18.00	265.00
1970-01-01 01:01:19	31	10	603	2026	19.00	202.00
1970-01-01 01:01:20	34	14	634	3106	18.00	221.00
1970-01-01 01:01:21	37	15	698	3583	18.00	238.00
1970-01-01 01:01:22	37	12	711	2935	19.00	244.00
1970-01-01 01:01:23	35	11	673	2668	19.00	242.00
1970-01-01 01:01:24	39	13	696	2549	17.00	196.00
1970-01-01 01:01:25	36	14	666	2947	18.00	210.00
1970-01-01 01:01:26	36	14	668	3190	18.00	227.00
1970-01-01 01:01:27	38	13	712	2824	18.00	217.00
1970-01-01 01:01:28	40	11	755	2251	18.00	204.00
1970-01-01 01:01:29	38	10	736	2080	19.00	208.00
1970-01-01 01:01:30	35	12	644	2199	18.00	183.00
1970-01-01 01:01:31	33	14	629	2719	19.00	194.00
1970-01-01 01:01:32	31	14	600	2644	19.00	188.00
