time-point	#client-msg	#server-msg	client-bytes	server-bytes	avg-client-bytes	avg-server-bytes
1970-01-01 01:00:00	31	9	1297	4904	41.00	544.00
1970-01-01 01:00:01	40	9	1754	4997	43.00	555.00
1970-01-01 01:00:02	44	11	2004	6305	45.00	573.00
1970-01-01 01:00:03	37	8	1599	4191	43.00	523.00
1970-01-01 01:00:04	33	9	1442	4697	43.00	521.00
1970-01-01 01:00:05	36	13	1501	7038	41.00	541.00
1970-01-01 01:00:06	37	9	1508	4750	40.00	527.00
1970-01-01 01:00:07	38	8	1635	3995	43.00	499.00
1970-01-01 01:00:08	37	9	1667	4338	45.00	482.00
1970-01-01 01:00:09	35	10	1481	5227	42.00	522.00
1970-01-01 01:00:10	38	10	1643	5041	43.00	504.00
1970-01-01 01:00:11	34	12	1438	5934	42.00	494.00
1970-01-01 01:00:12	31	8	1316	4114	42.00	514.00
1970-01-01 01:00:13	33	11	1464	5616	44.00	510.00
1970-01-01 01:00:14	32	6	1310	3364	40.00	560.00
1970-01-01 01:00:15	29	6	1196	2786	41.00	464.00
1970-01-01 01:00:16	29	14	1309	7066	45.00	504.00
1970-01-01 01:00:17	36	9	1500	4360	41.00	484.00
1970-01-01 01:00:18	35	11	1614	5185	46.00	471.00
1970-01-01 01:00:19	34	9	1471	4407	43.00	489.00
1970-01-01 01:00:20	37	13	1671	6361	45.00	489.00
1970-01-01 01:00:21	26	14	1105	6657	42.00	475.00
1970-01-01 01:00:22	40	8	1660	3680	41.00	460.00
1970-01-01 01:00:23	31	10	1386	4364	44.00	436.00
1970-01-01 01:00:24	41	11	1724	5149	42.00	468.00
1970-01-01 01:00:25	41	10	1783	4405	43.00	440.00
1970-01-01 01:00:26	37	12	1638	5487	44.00	457.00
1970-01-01 01:00:27	38	7	1628	3017	42.00	431.00
1970-01-01 01:00:28	39	11	1729	4835	44.00	439.00
1970-01-01 01:00:29	37	8	1690	3496	45.00	437.00
1970-01-01 01:00:30	35	12	1452	4967	41.00	413.00
1970-01-01 01:00:31	40	13	1727	5610	43.00	431.00
1970-01-01 01:00:32	35	10	1476	4253	42.00	425.00
1970-01-01 01:00:33	36	10	1414	4052	39.00	405.00
1970-01-01 01:00:34	31	11	1440	4693	46.00	426.00
1970-01-01 01:00:35	35	11	1426	4323	40.00	393.00
1970-01-01 01:00:36	32	9	1396	3510	43.00	390.00
1970-01-01 01:00:37	32	11	1410	4625	44.00	420.00
1970-01-01 01:00:38	37	8	1579	3323	42.00	415.00
1970-01-01 01:00:39	31	12	1341	4799	43.00	399.00
1970-01-01 01:00:40	34	12	1477	4346	43.00	362.00
1970-01-01 01:00:41	39	10	1704	3668	43.00	366.00
1970-01-01 01:00:42	32	12	1479	4755	46.00	396.00
1970-01-01 01:00:43	39	10	1692	3946	43.00	394.00
1970-01-01 01:00:44	35	11	1516	4089	43.00	371.00
