1970-01-01 01:00:00	0	0	100		alive	31	9	1297	4904	41.00	544.00
1970-01-01 01:00:01	1	1	100		alive	40	9	1754	4997	43.00	555.00
1970-01-01 01:00:02	2	2	100		alive	44	11	2004	6305	45.00	573.00
1970-01-01 01:00:03	3	3	100		alive	37	8	1599	4191	43.00	523.00
1970-01-01 01:00:04	4	4	100		alive	33	9	1442	4697	43.00	521.00
1970-01-01 01:00:05	5	5	100		alive	36	13	1501	7038	41.00	541.00
1970-01-01 01:00:06	6	6	100		alive	37	9	1508	4750	40.00	527.00
1970-01-01 01:00:07	7	7	100		alive	38	8	1635	3995	43.00	499.00
1970-01-01 01:00:08	8	8	100		alive	37	9	1667	4338	45.00	482.00
1970-01-01 01:00:09	9	9	100		alive	35	10	1481	5227	42.00	522.00
1970-01-01 01:00:10	10	10	100		alive	38	10	1643	5041	43.00	504.00
1970-01-01 01:00:11	11	11	100		alive	34	12	1438	5934	42.00	494.00
1970-01-01 01:00:12	12	12	100		alive	31	8	1316	4114	42.00	514.00
1970-01-01 01:00:13	13	13	100		alive	33	11	1464	5616	44.00	510.00
1970-01-01 01:00:14	14	14	100		alive	32	6	1310	3364	40.00	560.00
1970-01-01 01:00:15	15	15	100		alive	29	6	1196	2786	41.00	464.00
1970-01-01 01:00:16	16	16	100		alive	29	14	1309	7066	45.00	504.00
1970-01-01 01:00:17	17	17	100		alive	36	9	1500	4360	41.00	484.00
1970-01-01 01:00:18	18	18	100		alive	35	11	1614	5185	46.00	471.00
1970-01-01 01:00:19	19	19	100		alive	34	9	1471	4407	43.00	489.00
1970-01-01 01:00:20	20	20	100		alive	37	13	1671	6361	45.00	489.00
1970-01-01 01:00:21	21	21	100		alive	26	14	1105	6657	42.00	475.00
1970-01-01 01:00:22	22	22	100		alive	40	8	1660	3680	41.00	460.00
1970-01-01 01:00:23	23	23	100		alive	31	10	1386	4364	44.00	436.00
1970-01-01 01:00:24	24	24	100		alive	41	11	1724	5149	42.00	468.00
1970-01-01 01:00:25	25	25	100		alive	41	10	1783	4405	43.00	440.00
1970-01-01 01:00:26	26	26	100		alive	37	12	1638	5487	44.00	457.00
1970-01-01 01:00:27	27	27	100		alive	38	7	1628	3017	42.00	431.00
1970-01-01 01:00:28	28	28	100		alive	39	11	1729	4835	44.00	439.00
1970-01-01 01:00:29	29	29	100		alive	37	8	1690	3496	45.00	437.00
1970-01-01 01:00:30	30	30	100		alive	35	12	1452	4967	41.00	413.00
1970-01-01 01:00:31	31	31	99		alive	40	13	1727	5610	43.00	431.00
1970-01-01 01:00:32	32	32	99		alive	35	10	1476	4253	42.00	425.00
1970-01-01 01:00:33	33	33	99		alive	36	10	1414	4052	39.00	405.00
1970-01-01 01:00:34	34	34	99		alive	31	11	1440	4693	46.00	426.00
1970-01-01 01:00:35	35	35	99		alive	35	11	1426	4323	40.00	393.00
1970-01-01 01:00:36	36	36	99		alive	32	9	1396	3510	43.00	390.00
1970-01-01 01:00:37	37	37	99		alive	32	11	1410	4625	44.00	420.00
1970-01-01 01:00:38	38	38	99		alive	37	8	1579	3323	42.00	415.00
1970-01-01 01:00:39	39	39	99		alive	31	12	1341	4799	43.00	399.00
1970-01-01 01:00:40	40	40	99		alive	34	12	1477	4346	43.00	362.00
1970-01-01 01:00:41	41	41	99		alive	39	10	1704	3668	43.00	366.00
1970-01-01 01:00:42	42	42	99		alive	32	12	1479	4755	46.00	396.00
1970-01-01 01:00:43	43	43	99		alive	39	10	1692	3946	43.00	394.00
1970-01-01 01:00:44	44	44	99		alive	35	11	1516	4089	43.00	371.00
1970-01-01 01:00:45	45	45	98		alive	37	10	1682	3645	45.00	364.00
1970-01-01 01:00:46	46	46	98		alive	33	11	1462	3934	44.00	357.00
1970-01-01 01:00:47	47	47	97		alive	39	11	1653	3890	42.00	353.00
1970-01-01 01:00:48	48	48	97		alive	38	13	1712	4439	45.00	341.00
1970-01-01 01:00:49	49	49	96		alive	36	10	1606	3759	44.00	375.00
1970-01-01 01:00:50	50	50	96		alive	35	15	1550	5407	44.00	360.00
1970-01-01 01:00:51	51	51	96		alive	38	11	1684	3837	44.00	348.00
1970-01-01 01:00:52	52	52	95		alive	38	9	1652	3447	43.00	383.00
1970-01-01 01:00:53	53	53	94		alive	39	10	1702	3481	43.00	348.00
1970-01-01 01:00:54	54	54	94		alive	36	7	1540	2525	42.00	360.00
1970-01-01 01:00:55	55	55	94		alive	34	11	1519	3742	44.00	340.00
1970-01-01 01:00:56	56	56	94		alive	43	14	1778	4523	41.00	323.00
1970-01-01 01:00:57	57	57	94		alive	37	11	1565	3716	42.00	337.00
1970-01-01 01:00:58	58	58	94		alive	35	11	1555	3808	44.00	346.00
1970-01-01 01:00:59	59	59	94		alive	41	14	1767	4429	43.00	316.00
1970-01-01 01:01:00	60	60	93		alive	38	11	1614	3514	42.00	319.00
1970-01-01 01:01:01	61	61	93		alive	26	13	1094	4016	42.00	308.00
1970-01-01 01:01:02	62	62	93		alive	33	11	1408	3290	42.00	299.00
1970-01-01 01:01:03	63	63	93		alive	41	13	1806	4212	44.00	324.00
1970-01-01 01:01:04	64	64	93		alive	35	9	1574	2655	44.00	295.00
1970-01-01 01:01:05	65	65	93		alive	35	14	1428	4453	40.00	318.00
1970-01-01 01:01:06	66	66	93		alive	41	11	1705	3351	41.00	304.00
1970-01-01 01:01:07	67	67	93		alive	35	12	1627	3439	46.00	286.00
1970-01-01 01:01:08	68	68	93		alive	36	13	1531	3741	42.00	287.00
1970-01-01 01:01:09	69	69	93		alive	31	10	1346	2745	43.00	274.00
1970-01-01 01:01:10	70	70	92		alive	34	13	1439	3904	42.00	300.00
1970-01-01 01:01:11	71	71	92		alive	27	12	1147	3075	42.00	256.00
1970-01-01 01:01:12	72	72	91		alive	42	13	1861	3131	44.00	240.00
1970-01-01 01:01:13	73	73	91		alive	41	12	1742	3174	42.00	264.00
1970-01-01 01:01:14	74	74	91		alive	31	14	1367	3741	44.00	267.00
1970-01-01 01:01:15	75	75	91		alive	29	13	1254	3361	43.00	258.00
1970-01-01 01:01:16	76	76	90		alive	33	13	1430	3217	43.00	247.00
1970-01-01 01:01:17	77	77	90		alive	42	11	1850	3012	44.00	273.00
1970-01-01 01:01:18	78	78	90		alive	38	13	1651	3412	43.00	262.00
1970-01-01 01:01:19	79	79	89		alive	33	12	1435	2429	43.00	202.00
1970-01-01 01:01:20	80	80	89		alive	37	13	1644	3459	44.00	266.00
1970-01-01 01:01:21	81	81	88		alive	37	14	1571	3468	42.00	247.00
1970-01-01 01:01:22	82	82	88		alive	30	12	1328	2701	44.00	225.00
1970-01-01 01:01:23	83	83	88		alive	37	13	1553	2868	41.00	220.00
1970-01-01 01:01:24	84	84	88		alive	39	13	1774	3158	45.00	242.00
1970-01-01 01:01:25	85	85	88		alive	37	12	1623	2455	43.00	204.00
1970-01-01 01:01:26	86	86	88		alive	37	11	1671	2161	45.00	196.00
1970-01-01 01:01:27	87	87	88		alive	30	13	1284	2446	42.00	188.00
1970-01-01 01:01:28	88	88	88		alive	37	16	1514	3719	40.00	232.00
1970-01-01 01:01:29	89	89	84		alive	42	12	1780	2498	42.00	208.00
1970-01-01 01:01:30	90	90	84		alive	39	11	1691	2347	43.00	213.00
1970-01-01 01:01:31	91	91	84		alive	33	15	1392	2526	42.00	168.00
1970-01-01 01:01:32	92	92	84		alive	39	15	1659	2889	42.00	192.00
1970-01-01 01:01:33	93	93	84		alive	33	11	1461	2011	44.00	182.00
1970-01-01 01:01:34	94	94	84		alive	37	12	1604	2121	43.00	176.00
1970-01-01 01:01:35	95	95	83		alive	37	11	1553	1926	41.00	175.00
1970-01-01 01:01:36	96	96	83		alive	40	15	1761	2638	44.00	175.00
1970-01-01 01:01:37	97	97	83		alive	31	15	1361	2406	43.00	160.00
1970-01-01 01:01:38	98	98	83		alive	35	17	1539	3304	43.00	194.00
1970-01-01 01:01:39	99	99	82		alive	30	11	1283	2185	42.00	198.00
1970-01-01 01:01:40	100	100	82		alive	34	13	1461	2353	42.00	181.00
1970-01-01 01:01:41	101	101	82		alive	34	15	1456	2699	42.00	179.00
1970-01-01 01:01:42	102	102	82		alive	36	14	1586	2376	44.00	169.00
1970-01-01 01:01:43	103	103	82		alive	36	14	1584	2382	44.00	170.00
1970-01-01 01:01:44	104	104	82		alive	36	14	1482	1918	41.00	137.00
1970-01-01 01:01:45	105	105	81		alive	39	14	1716	2252	44.00	160.00
1970-01-01 01:01:46	106	106	81		alive	39	15	1753	1970	44.00	131.00
1970-01-01 01:01:47	107	107	81		alive	34	14	1525	1708	44.00	122.00
1970-01-01 01:01:48	108	108	81		alive	32	12	1388	1865	43.00	155.00
1970-01-01 01:01:49	109	109	81		alive	32	15	1397	1924	43.00	128.00
1970-01-01 01:01:50	110	110	81		alive	33	15	1498	1834	45.00	122.00
1970-01-01 01:01:51	111	111	81		alive	36	15	1618	2155	44.00	143.00
1970-01-01 01:01:52	112	112	81		alive	37	15	1607	2005	43.00	133.00
1970-01-01 01:01:53	113	113	81		alive	28	13	1184	1456	42.00	112.00
1970-01-01 01:01:54	114	114	81		alive	38	14	1550	1412	40.00	100.00
1970-01-01 01:01:55	115	115	81		alive	39	15	1622	1513	41.00	100.00
1970-01-01 01:01:56	116	116	81		alive	31	13	1334	1174	43.00	90.00
1970-01-01 01:01:57	117	117	80		alive	39	13	1703	998	43.00	76.00
1970-01-01 01:01:58	118	118	80		alive	33	14	1458	1817	44.00	129.00
1970-01-01 01:01:59	119	119	80		alive	30	14	1368	1331	45.00	95.00
1970-01-01 01:02:00	120	120	80		alive	27	12	1152	1204	42.00	100.00
1970-01-01 01:02:01	121	121	80		alive	37	16	1596	1453	43.00	90.00
1970-01-01 01:02:02	122	122	79		alive	31	14	1329	1104	42.00	78.00
1970-01-01 01:02:03	123	123	79		alive	38	16	1716	998	45.00	62.00
1970-01-01 01:02:04	124	124	78		alive	29	16	1160	1415	40.00	88.00
1970-01-01 01:02:05	125	125	78		alive	37	13	1585	1258	42.00	96.00
1970-01-01 01:02:06	126	126	78		alive	38	16	1535	1460	40.00	91.00
1970-01-01 01:02:07	127	127	78		alive	40	16	1729	1399	43.00	87.00
1970-01-01 01:02:08	128	128	77		alive	32	16	1432	1436	44.00	89.00
1970-01-01 01:02:09	129	129	76		alive	39	14	1723	873	44.00	62.00
1970-01-01 01:02:10	130	130	76		alive	40	13	1748	940	43.00	72.00
1970-01-01 01:02:11	131	131	76		alive	36	14	1456	1368	40.00	97.00
1970-01-01 01:02:12	132	132	74		alive	39	17	1691	1202	43.00	70.00
1970-01-01 01:02:13	133	133	74		alive	33	16	1463	1372	44.00	85.00
1970-01-01 01:02:14	134	134	74		alive	37	16	1676	1011	45.00	63.00
1970-01-01 01:02:15	135	135	74		alive	36	15	1511	1222	41.00	81.00
1970-01-01 01:02:16	136	136	74		alive	32	16	1376	1345	43.00	84.00
1970-01-01 01:02:17	137	137	74		alive	37	17	1596	1192	43.00	70.00
1970-01-01 01:02:18	138	138	74		alive	38	14	1710	1042	45.00	74.00
1970-01-01 01:02:19	139	139	74		alive	33	14	1400	1088	42.00	77.00
1970-01-01 01:02:20	140	140	74		alive	36	16	1524	1272	42.00	79.00
1970-01-01 01:02:21	141	141	73		alive	37	13	1689	1413	45.00	108.00
1970-01-01 01:02:22	142	142	73		alive	30	15	1317	1280	43.00	85.00
1970-01-01 01:02:23	143	143	72		alive	37	17	1598	1750	43.00	102.00
1970-01-01 01:02:24	144	144	72		alive	39	15	1726	1406	44.00	93.00
1970-01-01 01:02:25	145	145	71		alive	37	17	1653	1705	44.00	100.00
1970-01-01 01:02:26	146	146	70		alive	30	16	1330	1312	44.00	82.00
1970-01-01 01:02:27	147	147	70		alive	42	15	1908	1308	45.00	87.00
1970-01-01 01:02:28	148	148	70		alive	38	15	1588	1021	41.00	68.00
1970-01-01 01:02:29	149	149	70		alive	34	16	1396	1305	41.00	81.00
1970-01-01 01:02:30	150	150	70		alive	36	14	1532	1290	42.00	92.00
1970-01-01 01:02:31	151	151	70		alive	41	18	1846	1619	45.00	89.00
1970-01-01 01:02:32	152	152	70		alive	38	17	1655	1632	43.00	96.00
1970-01-01 01:02:33	153	153	70		alive	39	18	1740	1450	44.00	80.00
1970-01-01 01:02:34	154	154	69		alive	39	16	1638	1132	42.00	70.00
1970-01-01 01:02:35	155	155	69		alive	38	18	1626	1030	42.00	57.00
1970-01-01 01:02:36	156	156	69		alive	36	15	1660	1272	46.00	84.00
1970-01-01 01:02:37	157	157	68		alive	44	17	1824	1555	41.00	91.00
1970-01-01 01:02:38	158	158	68		alive	39	15	1734	1229	44.00	81.00
1970-01-01 01:02:39	159	159	68		alive	34	19	1485	1383	43.00	72.00
1970-01-01 01:02:40	160	160	68		alive	41	18	1776	1498	43.00	83.00
1970-01-01 01:02:41	161	161	66		alive	37	16	1528	1458	41.00	91.00
1970-01-01 01:02:42	162	162	66		alive	39	18	1709	1441	43.00	80.00
1970-01-01 01:02:43	163	163	66		alive	39	19	1637	1413	41.00	74.00
