time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	46	88
1970-01-01 01:00:00.000000	in	udp:data	465	507
1970-01-01 01:00:00.025000	out	udp:data	49	91
1970-01-01 01:00:00.050000	out	udp:data	40	82
1970-01-01 01:00:00.075000	out	udp:data	30	72
1970-01-01 01:00:00.090909	in	udp:data	519	561
1970-01-01 01:00:00.100000	out	udp:data	44	86
1970-01-01 01:00:00.125000	out	udp:data	44	86
1970-01-01 01:00:00.150000	out	udp:data	41	83
1970-01-01 01:00:00.175000	out	udp:data	47	89
1970-01-01 01:00:00.181818	in	udp:data	562	604
1970-01-01 01:00:00.200000	out	udp:data	51	93
1970-01-01 01:00:00.225000	out	udp:data	52	94
1970-01-01 01:00:00.250000	out	udp:data	43	85
1970-01-01 01:00:00.272727	in	udp:data	603	645
1970-01-01 01:00:00.275000	out	udp:data	57	99
1970-01-01 01:00:00.300000	out	udp:data	49	91
1970-01-01 01:00:00.325000	out	udp:data	52	94
1970-01-01 01:00:00.350000	out	udp:data	50	92
1970-01-01 01:00:00.363636	in	udp:data	444	486
1970-01-01 01:00:00.375000	out	udp:data	45	87
1970-01-01 01:00:00.400000	out	udp:data	50	92
1970-01-01 01:00:00.425000	out	udp:data	45	87
1970-01-01 01:00:00.450000	out	udp:data	53	95
1970-01-01 01:00:00.454545	in	udp:data	513	555
1970-01-01 01:00:00.475000	out	udp:data	45	87
1970-01-01 01:00:00.500000	out	udp:data	36	78
1970-01-01 01:00:00.525000	out	udp:data	44	86
1970-01-01 01:00:00.545455	in	udp:data	536	578
1970-01-01 01:00:00.550000	out	udp:data	40	82
1970-01-01 01:00:00.575000	out	udp:data	38	80
1970-01-01 01:00:00.600000	out	udp:data	39	81
1970-01-01 01:00:00.625000	out	udp:data	54	96
1970-01-01 01:00:00.636364	in	udp:data	583	625
1970-01-01 01:00:00.650000	out	udp:data	34	76
1970-01-01 01:00:00.675000	out	udp:data	42	84
1970-01-01 01:00:00.700000	out	udp:data	48	90
1970-01-01 01:00:00.725000	out	udp:data	37	79
1970-01-01 01:00:00.727273	in	udp:data	549	591
1970-01-01 01:00:00.750000	out	udp:data	40	82
1970-01-01 01:00:00.775000	out	udp:data	40	82
1970-01-01 01:00:00.800000	out	udp:data	28	70
1970-01-01 01:00:00.818182	in	udp:data	573	615
1970-01-01 01:00:00.825000	out	udp:data	55	97
1970-01-01 01:00:00.850000	out	udp:data	49	91
1970-01-01 01:00:00.875000	out	udp:data	51	93
1970-01-01 01:00:00.900000	out	udp:data	30	72
1970-01-01 01:00:00.909091	in	udp:data	607	649
1970-01-01 01:00:00.925000	out	udp:data	39	81
1970-01-01 01:00:00.950000	out	udp:data	57	99
1970-01-01 01:00:00.975000	out	udp:data	45	87
1970-01-01 01:00:01.000000	out	udp:data	43	85
1970-01-01 01:00:01.000000	in	udp:data	550	592
1970-01-01 01:00:01.032258	out	udp:data	51	93
1970-01-01 01:00:01.064516	out	udp:data	35	77
1970-01-01 01:00:01.096774	out	udp:data	40	82
1970-01-01 01:00:01.100000	in	udp:data	511	553
1970-01-01 01:00:01.129032	out	udp:data	50	92
1970-01-01 01:00:01.161290	out	udp:data	53	95
1970-01-01 01:00:01.193548	out	udp:data	46	88
1970-01-01 01:00:01.200000	in	udp:data	556	598
1970-01-01 01:00:01.225806	out	udp:data	45	87
1970-01-01 01:00:01.258065	out	udp:data	36	78
1970-01-01 01:00:01.290323	out	udp:data	39	81
1970-01-01 01:00:01.300000	in	udp:data	459	501
1970-01-01 01:00:01.322581	out	udp:data	37	79
1970-01-01 01:00:01.354839	out	udp:data	38	80
1970-01-01 01:00:01.387097	out	udp:data	43	85
1970-01-01 01:00:01.400000	in	udp:data	515	557
1970-01-01 01:00:01.419355	out	udp:data	36	78
1970-01-01 01:00:01.451613	out	udp:data	37	79
1970-01-01 01:00:01.483871	out	udp:data	33	75
1970-01-01 01:00:01.500000	in	udp:data	419	461
1970-01-01 01:00:01.516129	out	udp:data	44	86
1970-01-01 01:00:01.548387	out	udp:data	35	77
1970-01-01 01:00:01.580645	out	udp:data	45	87
1970-01-01 01:00:01.600000	in	udp:data	608	650
1970-01-01 01:00:01.612903	out	udp:data	58	100
1970-01-01 01:00:01.645161	out	udp:data	36	78
1970-01-01 01:00:01.677419	out	udp:data	42	84
1970-01-01 01:00:01.700000	in	udp:data	578	620
1970-01-01 01:00:01.709677	out	udp:data	38	80
1970-01-01 01:00:01.741935	out	udp:data	45	87
1970-01-01 01:00:01.774194	out	udp:data	62	104
1970-01-01 01:00:01.800000	in	udp:data	562	604
1970-01-01 01:00:01.806452	out	udp:data	23	65
1970-01-01 01:00:01.838710	out	udp:data	51	93
1970-01-01 01:00:01.870968	out	udp:data	48	90
1970-01-01 01:00:01.900000	in	udp:data	518	560
1970-01-01 01:00:01.903226	out	udp:data	39	81
1970-01-01 01:00:01.935484	out	udp:data	38	80
1970-01-01 01:00:01.967742	out	udp:data	26	68
1970-01-01 01:00:02.000000	out	udp:data	44	86
1970-01-01 01:00:02.000000	in	udp:data	469	511
1970-01-01 01:00:02.031250	out	udp:data	30	72
1970-01-01 01:00:02.062500	out	udp:data	40	82
1970-01-01 01:00:02.093750	out	udp:data	34	76
1970-01-01 01:00:02.100000	in	udp:data	570	612
1970-01-01 01:00:02.125000	out	udp:data	39	81
1970-01-01 01:00:02.156250	out	udp:data	43	85
1970-01-01 01:00:02.187500	out	udp:data	44	86
1970-01-01 01:00:02.200000	in	udp:data	559	601
1970-01-01 01:00:02.218750	out	udp:data	40	82
1970-01-01 01:00:02.250000	out	udp:data	45	87
1970-01-01 01:00:02.281250	out	udp:data	35	77
1970-01-01 01:00:02.300000	in	udp:data	557	599
1970-01-01 01:00:02.312500	out	udp:data	38	80
1970-01-01 01:00:02.343750	out	udp:data	37	79
1970-01-01 01:00:02.375000	out	udp:data	50	92
1970-01-01 01:00:02.400000	in	udp:data	506	548
1970-01-01 01:00:02.406250	out	udp:data	35	77
1970-01-01 01:00:02.437500	out	udp:data	35	77
1970-01-01 01:00:02.468750	out	udp:data	46	88
1970-01-01 01:00:02.500000	out	udp:data	45	87
1970-01-01 01:00:02.500000	in	udp:data	527	569
1970-01-01 01:00:02.531250	out	udp:data	45	87
1970-01-01 01:00:02.562500	out	udp:data	43	85
1970-01-01 01:00:02.593750	out	udp:data	34	76
1970-01-01 01:00:02.600000	in	udp:data	617	659
1970-01-01 01:00:02.625000	out	udp:data	35	77
1970-01-01 01:00:02.656250	out	udp:data	33	75
1970-01-01 01:00:02.687500	out	udp:data	39	81
1970-01-01 01:00:02.700000	in	udp:data	600	642
1970-01-01 01:00:02.718750	out	udp:data	46	88
1970-01-01 01:00:02.750000	out	udp:data	51	93
1970-01-01 01:00:02.781250	out	udp:data	51	93
1970-01-01 01:00:02.800000	in	udp:data	480	522
1970-01-01 01:00:02.812500	out	udp:data	36	78
1970-01-01 01:00:02.843750	out	udp:data	32	74
1970-01-01 01:00:02.875000	out	udp:data	45	87
1970-01-01 01:00:02.900000	in	udp:data	507	549
1970-01-01 01:00:02.906250	out	udp:data	29	71
1970-01-01 01:00:02.937500	out	udp:data	55	97
1970-01-01 01:00:02.968750	out	udp:data	38	80
1970-01-01 01:00:03.000000	out	udp:data	56	98
1970-01-01 01:00:03.000000	in	udp:data	595	637
1970-01-01 01:00:03.025000	out	udp:data	45	87
1970-01-01 01:00:03.050000	out	udp:data	47	89
1970-01-01 01:00:03.075000	out	udp:data	41	83
1970-01-01 01:00:03.100000	out	udp:data	43	85
1970-01-01 01:00:03.111111	in	udp:data	589	631
1970-01-01 01:00:03.125000	out	udp:data	39	81
1970-01-01 01:00:03.150000	out	udp:data	38	80
1970-01-01 01:00:03.175000	out	udp:data	30	72
1970-01-01 01:00:03.200000	out	udp:data	48	90
1970-01-01 01:00:03.222222	in	udp:data	513	555
1970-01-01 01:00:03.225000	out	udp:data	48	90
1970-01-01 01:00:03.250000	out	udp:data	51	93
1970-01-01 01:00:03.275000	out	udp:data	38	80
1970-01-01 01:00:03.300000	out	udp:data	52	94
1970-01-01 01:00:03.325000	out	udp:data	46	88
1970-01-01 01:00:03.333333	in	udp:data	527	569
1970-01-01 01:00:03.350000	out	udp:data	40	82
1970-01-01 01:00:03.375000	out	udp:data	28	70
1970-01-01 01:00:03.400000	out	udp:data	50	92
1970-01-01 01:00:03.425000	out	udp:data	46	88
1970-01-01 01:00:03.444444	in	udp:data	554	596
1970-01-01 01:00:03.450000	out	udp:data	53	95
1970-01-01 01:00:03.475000	out	udp:data	45	87
1970-01-01 01:00:03.500000	out	udp:data	37	79
1970-01-01 01:00:03.525000	out	udp:data	45	87
1970-01-01 01:00:03.550000	out	udp:data	44	86
1970-01-01 01:00:03.555556	in	udp:data	445	487
1970-01-01 01:00:03.575000	out	udp:data	30	72
1970-01-01 01:00:03.600000	out	udp:data	46	88
1970-01-01 01:00:03.625000	out	udp:data	29	71
1970-01-01 01:00:03.650000	out	udp:data	37	79
1970-01-01 01:00:03.666667	in	udp:data	452	494
1970-01-01 01:00:03.675000	out	udp:data	29	71
1970-01-01 01:00:03.700000	out	udp:data	50	92
1970-01-01 01:00:03.725000	out	udp:data	43	85
1970-01-01 01:00:03.750000	out	udp:data	51	93
1970-01-01 01:00:03.775000	out	udp:data	41	83
1970-01-01 01:00:03.777778	in	udp:data	584	626
1970-01-01 01:00:03.800000	out	udp:data	40	82
1970-01-01 01:00:03.825000	out	udp:data	48	90
1970-01-01 01:00:03.850000	out	udp:data	60	102
1970-01-01 01:00:03.875000	out	udp:data	47	89
1970-01-01 01:00:03.888889	in	udp:data	560	602
1970-01-01 01:00:03.900000	out	udp:data	41	83
1970-01-01 01:00:03.925000	out	udp:data	44	86
1970-01-01 01:00:03.950000	out	udp:data	55	97
1970-01-01 01:00:03.975000	out	udp:data	41	83
1970-01-01 01:00:04.000000	out	udp:data	45	87
1970-01-01 01:00:04.000000	in	udp:data	515	557
1970-01-01 01:00:04.031250	out	udp:data	38	80
1970-01-01 01:00:04.062500	out	udp:data	32	74
1970-01-01 01:00:04.090909	in	udp:data	539	581
1970-01-01 01:00:04.093750	out	udp:data	53	95
1970-01-01 01:00:04.125000	out	udp:data	36	78
1970-01-01 01:00:04.156250	out	udp:data	47	89
1970-01-01 01:00:04.181818	in	udp:data	598	640
1970-01-01 01:00:04.187500	out	udp:data	35	77
1970-01-01 01:00:04.218750	out	udp:data	48	90
1970-01-01 01:00:04.250000	out	udp:data	58	100
1970-01-01 01:00:04.272727	in	udp:data	607	649
1970-01-01 01:00:04.281250	out	udp:data	23	65
1970-01-01 01:00:04.312500	out	udp:data	31	73
1970-01-01 01:00:04.343750	out	udp:data	40	82
1970-01-01 01:00:04.363636	in	udp:data	418	460
1970-01-01 01:00:04.375000	out	udp:data	27	69
1970-01-01 01:00:04.406250	out	udp:data	42	84
1970-01-01 01:00:04.437500	out	udp:data	42	84
1970-01-01 01:00:04.454545	in	udp:data	537	579
1970-01-01 01:00:04.468750	out	udp:data	36	78
1970-01-01 01:00:04.500000	out	udp:data	43	85
1970-01-01 01:00:04.531250	out	udp:data	43	85
1970-01-01 01:00:04.545455	in	udp:data	569	611
1970-01-01 01:00:04.562500	out	udp:data	41	83
1970-01-01 01:00:04.593750	out	udp:data	19	61
1970-01-01 01:00:04.625000	out	udp:data	54	96
1970-01-01 01:00:04.636364	in	udp:data	574	616
1970-01-01 01:00:04.656250	out	udp:data	46	88
1970-01-01 01:00:04.687500	out	udp:data	31	73
1970-01-01 01:00:04.718750	out	udp:data	41	83
1970-01-01 01:00:04.727273	in	udp:data	523	565
1970-01-01 01:00:04.750000	out	udp:data	31	73
1970-01-01 01:00:04.781250	out	udp:data	38	80
1970-01-01 01:00:04.812500	out	udp:data	36	78
1970-01-01 01:00:04.818182	in	udp:data	428	470
1970-01-01 01:00:04.843750	out	udp:data	45	87
1970-01-01 01:00:04.875000	out	udp:data	46	88
1970-01-01 01:00:04.906250	out	udp:data	38	80
1970-01-01 01:00:04.909091	in	udp:data	594	636
1970-01-01 01:00:04.937500	out	udp:data	45	87
1970-01-01 01:00:04.968750	out	udp:data	35	77
1970-01-01 01:00:05.000000	out	udp:data	46	88
1970-01-01 01:00:05.000000	in	udp:data	585	627
1970-01-01 01:00:05.030303	out	udp:data	50	92
1970-01-01 01:00:05.060606	out	udp:data	22	64
1970-01-01 01:00:05.090909	out	udp:data	45	87
1970-01-01 01:00:05.090909	in	udp:data	581	623
1970-01-01 01:00:05.121212	out	udp:data	53	95
1970-01-01 01:00:05.151515	out	udp:data	36	78
1970-01-01 01:00:05.181818	out	udp:data	38	80
1970-01-01 01:00:05.181818	in	udp:data	523	565
