time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:00.000000	out	udp:data	41	83
1970-01-01 01:00:00.000000	in	udp:data	528	570
1970-01-01 01:00:00.026316	out	udp:data	42	84
1970-01-01 01:00:00.052632	out	udp:data	52	94
1970-01-01 01:00:00.078947	out	udp:data	37	79
1970-01-01 01:00:00.083333	in	udp:data	509	551
1970-01-01 01:00:00.105263	out	udp:data	52	94
1970-01-01 01:00:00.131579	out	udp:data	41	83
1970-01-01 01:00:00.157895	out	udp:data	38	80
1970-01-01 01:00:00.166667	in	udp:data	618	660
1970-01-01 01:00:00.184211	out	udp:data	26	68
1970-01-01 01:00:00.210526	out	udp:data	38	80
1970-01-01 01:00:00.236842	out	udp:data	37	79
1970-01-01 01:00:00.250000	in	udp:data	676	718
1970-01-01 01:00:00.263158	out	udp:data	28	70
1970-01-01 01:00:00.289474	out	udp:data	70	112
1970-01-01 01:00:00.315789	out	udp:data	37	79
1970-01-01 01:00:00.333333	in	udp:data	643	685
1970-01-01 01:00:00.342105	out	udp:data	41	83
1970-01-01 01:00:00.368421	out	udp:data	51	93
1970-01-01 01:00:00.394737	out	udp:data	40	82
1970-01-01 01:00:00.416667	in	udp:data	504	546
1970-01-01 01:00:00.421053	out	udp:data	35	77
1970-01-01 01:00:00.447368	out	udp:data	39	81
1970-01-01 01:00:00.473684	out	udp:data	41	83
1970-01-01 01:00:00.500000	out	udp:data	41	83
1970-01-01 01:00:00.500000	in	udp:data	596	638
1970-01-01 01:00:00.526316	out	udp:data	62	104
1970-01-01 01:00:00.552632	out	udp:data	18	60
1970-01-01 01:00:00.578947	out	udp:data	28	70
1970-01-01 01:00:00.583333	in	udp:data	587	629
1970-01-01 01:00:00.605263	out	udp:data	47	89
1970-01-01 01:00:00.631579	out	udp:data	58	100
1970-01-01 01:00:00.657895	out	udp:data	33	75
1970-01-01 01:00:00.666667	in	udp:data	534	576
1970-01-01 01:00:00.684211	out	udp:data	55	97
1970-01-01 01:00:00.710526	out	udp:data	42	84
1970-01-01 01:00:00.736842	out	udp:data	39	81
1970-01-01 01:00:00.750000	in	udp:data	489	531
1970-01-01 01:00:00.763158	out	udp:data	44	86
1970-01-01 01:00:00.789474	out	udp:data	42	84
1970-01-01 01:00:00.815789	out	udp:data	38	80
1970-01-01 01:00:00.833333	in	udp:data	592	634
1970-01-01 01:00:00.842105	out	udp:data	32	74
1970-01-01 01:00:00.868421	out	udp:data	44	86
1970-01-01 01:00:00.894737	out	udp:data	48	90
1970-01-01 01:00:00.916667	in	udp:data	527	569
1970-01-01 01:00:00.921053	out	udp:data	40	82
1970-01-01 01:00:00.947368	out	udp:data	35	77
1970-01-01 01:00:00.973684	out	udp:data	43	85
1970-01-01 01:00:01.000000	out	udp:data	59	101
1970-01-01 01:00:01.000000	in	udp:data	554	596
1970-01-01 01:00:01.027778	out	udp:data	32	74
1970-01-01 01:00:01.055556	out	udp:data	42	84
1970-01-01 01:00:01.083333	out	udp:data	39	81
1970-01-01 01:00:01.111111	out	udp:data	34	76
1970-01-01 01:00:01.138889	out	udp:data	45	87
1970-01-01 01:00:01.142857	in	udp:data	545	587
1970-01-01 01:00:01.166667	out	udp:data	50	92
1970-01-01 01:00:01.194444	out	udp:data	34	76
1970-01-01 01:00:01.222222	out	udp:data	33	75
1970-01-01 01:00:01.250000	out	udp:data	51	93
1970-01-01 01:00:01.277778	out	udp:data	53	95
1970-01-01 01:00:01.285714	in	udp:data	556	598
1970-01-01 01:00:01.305556	out	udp:data	42	84
1970-01-01 01:00:01.333333	out	udp:data	54	96
1970-01-01 01:00:01.361111	out	udp:data	49	91
